연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,3,3,오르비,대성,성대 > 고대,"성대 > 고대
겠냐
1. 그 학교와 학과의 가치는 구축된 인프라의 영향을 받는다.
- 즉 성대가 서울대급의 입결이 된다고 해도 고대의 인프라를 잡는 것은 수십년이 걸릴 것이기에, 고대가 훨씬 우위다.
2. 빵꾸 뚫리는 것은 그 학과 아이들에게 전부 이득이다.
- 낮은 점수로 들어온 애 > 가치주를 저점매수한 꼴
- 일반적인 점수로 들어온 애 > 확정 할 수 없지만 꼬리로 들어온 애는 학습능력, 노력 측면에서 상대적으로 떨어질 것임.
자기가 좋은 거 다 가져가고 그 애는 학점깔개로 사용하면 됨.
예) 나는 유학티오, 대기업 티오 먹고 꼬리 새끼 ㅈ소로 보내면 됨.
성대가 입결이 고대보다 높다고 우리가 공부를 잘했으니 좋은 것이다?
- 주변에 사회적으로 성공한 사람이 없음 + 사회가 돌아가는 방식을 모름 + 수능,내신 공부만 함
이 3가지가 복합되어 무지한 소리를 하는 것임.
이런 소리하는 사람보고 진짜
공부만 하는 애들이 진짜 시야가 좁다는 거 느낌
하지만 성대도, 삼성의 지원을 받기에 공학, 약학, 의학, 인문계열 전부 좋은 학교입니다. 제 주변 사람이 성대 갔다고 하면 진짜 칭찬해주고 친하게 지냅니다.
그리고 점차 인프라가 커지기에 우리 세대가 졸업할 때는 ky 급의 위상이 될 수도 있다고 생각하지만 지금으로서는 그렇다 이거죠..성대 일반과도 진짜 좋다고 생각합니다
김범준 스블 이채연 중앙대 고대 이미지 이명학 이투스 메가 대성 미미미누 시대인재 라이브 이투스 현우진 조정식 강민철 강평 김승리 헬스터디 중경외시 중시경건 건동홍 외동홍 국숭세단 숭국세단 국숭세곽 광명상가 국민대 이채연 김범준 중대 서성한 수학 미카리 스블 삼수 고대 확통 시립 현수 헬스터디 점공컷 등록 추합 예비 서울대 연세대 서강대 중대 고려대 숭실 계약 건대 충북 드릴 경희 한양대 뉴런 추합 고반 교대 의대 한의 치대 약대 수의대 강민철 김승리 메가 시대 대성 션티 김범준 현우진 김기현 team 07 team 08 team 06 team 05 학종 교과 설대식 지역인재 지역 재종 tca회로 샤가프 복추 복제추론 이빨복추 코돈 uaa 프로모터 시놉시스 어댑터 트레일러 하바베 하디바인베르크 제효 제한효소 유전자재조합 오페론 계통수 캔버스 기해분 엣지 리바이벌 플로우 마더텅 쎈 라쎈 쎈발점 시발점 자이스토리 기출 n제 실모 담요단 실모단 이대 이화여대 숙대 변표 만표 만백 과외 미미미누 유빈 헬스터디 n수의신 5수 윤도영 올어바웃 지솦 시스템 반도체 자전 ai 사이언스 창의ict 언더우드 미래캠 세",https://orbi.kr/00077787068/%EC%84%B1%EB%8C%80-%3E-%EA%B3%A0%EB%8C%80
2026,3,3,오르비,이투스,이투스247 다녀본 사람,성적표 부모님한테 문자감?,https://orbi.kr/00077783299/%EC%9D%B4%ED%88%AC%EC%8A%A4247-%EB%8B%A4%EB%85%80%EB%B3%B8-%EC%82%AC%EB%9E%8C
2026,3,3,오르비,이투스,이투스에는 좀 유명한 인강 뭐 있음?,생각나는건 개때잡이랑 훈련도감밖에 없는데,https://orbi.kr/00077783733/%EC%9D%B4%ED%88%AC%EC%8A%A4%EC%97%90%EB%8A%94-%EC%A2%80-%EC%9C%A0%EB%AA%85%ED%95%9C-%EC%9D%B8%EA%B0%95-%EB%AD%90-%EC%9E%88%EC%9D%8C%3F
2026,3,3,오르비,메가,오늘부터 신청하는 2026메가패스 환급,3월 31일 까지라니 받을 수 있다면 받읍시다.,https://orbi.kr/00077778593/%EC%98%A4%EB%8A%98%EB%B6%80%ED%84%B0-%EC%8B%A0%EC%B2%AD%ED%95%98%EB%8A%94-2026%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4-%ED%99%98%EA%B8%89
2026,3,3,오르비,메가,영어 인강강사 선택,"메가스터디 김지영 올인원 베이직
또선생 점진적 독해
김기철 문해원 듣고 있는데 고1인데 영어가 부족해서 여러 강사들을 한 번에 들어도 괜찮나요
학평 80점 내외 고1에게 추천하는 인강 있나요",https://orbi.kr/00077780995/%EC%98%81%EC%96%B4-%EC%9D%B8%EA%B0%95%EA%B0%95%EC%82%AC-%EC%84%A0%ED%83%9D
2026,3,3,오르비,메가,킥오프 대신 할 거 ㅊㅊ 받을 수 있을까요?,"뉴스타트 그걸로 메가패스 끊었더니 킥오프는 들을 수가 없다해서요
지금 파데하고 있습니다..",https://orbi.kr/00077781984/%ED%82%A5%EC%98%A4%ED%94%84-%EB%8C%80%EC%8B%A0-%ED%95%A0-%EA%B1%B0-%E3%85%8A%E3%85%8A-%EB%B0%9B%EC%9D%84-%EC%88%98-%EC%9E%88%EC%9D%84%EA%B9%8C%EC%9A%94%3F
2026,3,3,오르비,메가,형들메가스터디E분석노트 이거 사셨음??,수특으로 박석준쌤 강의따라서 듣고있는데 써보신분들 있으신가요?,https://orbi.kr/00077782515/%ED%98%95%EB%93%A4-%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94E%EB%B6%84%EC%84%9D%EB%85%B8%ED%8A%B8-%EC%9D%B4%EA%B1%B0-%EC%82%AC%EC%85%A8%EC%9D%8C%3F%3F
2026,3,3,오르비,메가,재종,"수능 ㅈ박아서 재종 다닐려는데 집이랑 가까운게 메가랑 종로 청솔 그정도 인듯?
여기서 노베한테는 어디가 ㄱㅊ음?",https://orbi.kr/00077782519/%EC%9E%AC%EC%A2%85
2026,3,3,오르비,메가,문학 인강 추천해주세요,문학 인강 들으려고 하는데 인강 추천해주세요 유대종 선생님 문학은 괜찮은가요? 메가에 김상훈 선생님은 괜찮다 본거 같은데 고민이라서요,https://orbi.kr/00077783255/%EB%AC%B8%ED%95%99-%EC%9D%B8%EA%B0%95-%EC%B6%94%EC%B2%9C%ED%95%B4%EC%A3%BC%EC%84%B8%EC%9A%94
2026,3,3,오르비,메가,재수생 수학 조언 부탁드립니다,"작수 확통 76이었고
14 21 22 28 29 30 틀렸습니다
뭐부터 해야할까요… 일단 한완기 샀어요 근데 개념부터 하는게 나으려나요 메가패스 있습니당 조언 부탁드려요 ㅠㅠ",https://orbi.kr/00077783436/%EC%9E%AC%EC%88%98%EC%83%9D-%EC%88%98%ED%95%99-%EC%A1%B0%EC%96%B8-%EB%B6%80%ED%83%81%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4
2026,3,3,오르비,메가,메가환급,언제 해주냐 오늘 신청 공지 뜬다면서 안뜨네,https://orbi.kr/00077783541/%EB%A9%94%EA%B0%80-%ED%99%98%EA%B8%89
2026,3,3,오르비,메가,메가200프로 환급,영어1에 국수탐 평백 99 돌았네 ㄷㄷ이거 어캐 맞춤?,https://orbi.kr/00077786922/%EB%A9%94%EA%B0%80-200%ED%94%84%EB%A1%9C-%ED%99%98%EA%B8%89
2026,3,3,오르비,메가,수능 만점받을 자신 있으면,메가패스 사서 돈벌면 대는거아님??????,https://orbi.kr/00077786957/%EC%88%98%EB%8A%A5-%EB%A7%8C%EC%A0%90%EB%B0%9B%EC%9D%84-%EC%9E%90%EC%8B%A0-%EC%9E%88%EC%9C%BC%EB%A9%B4
2026,3,3,오르비,재종,"새학기 기념으로 쓰는 ""이상적인 정시파이터 커리큘럼""","﻿
저자 소개
저는 3학년 1학기까지 학종러였다가 돌연 독학으로 준비한 수능으로 경희대 의대 정시에 합격했던 포메드입니다. 개강&개학을 맞아 제가 생각하는 '이상적인 정시파이터'의 시기별 공부 방법을 알려드리겠습니다.
I. 1학년&2학년
고교학점제가 되면서 대부분의 학생들이 1학년과 2학년 때 모든 수능 과목들을 내신에서 다룰 것이라 생각됩니다. 그럼에도 불구하고 ""나는 정시파이터니까 내신 공부는 안해야지""라고 생각하는 안일한 학생들이 많습니다. 이들이 간과한 두 가지 사실이 있습니다.
1) 수능 공부가 곧 내신 공부다.
2) 학종, 교과는 생각보다 사기 전형이다.
본인의 학교가 시험문제가 교과서 수준인 ㅈ반고이든, 수능보다 난이도가 높은 갓반고이든, 내신 대비 공부를 열심히 할 수록 수능에 많은 도움이 됩니다. 제 경험을 예로 들자면 저는 2학년 과탐 내신시험 대비를 독학으로 하면서 3년치 EBS 연계교재, 고3 자이스토리 전문항, 기출픽 등 내신대비 문제집, 몇몇 시중 수능대비 N제를
모두
풀었습니다. 수능 대비 커리큘럼과 크게 다를게 없죠. 남들이 학교 프린트/시험범위로 각개격파를 하고 있을 때 나는 피지컬 자체를 키우는 딜찍누 전략이라고 할 수 있겠습니다. 저는 이를 기반으로 고3때 남들보다 훨씬 앞선 출발을 할 수 있었습니다.
이렇게 '수능공부 식의 내신공부'를 제대로만 했다면, 내신 점수가 낮게 나오기는 힘들 것입니다. 아무리 정시파이터라도 상승곡선을 그리며 알차게 채워진 생기부가 완성됐다면 학종 한두개는 써볼만 하겠죠. 이런 뜻밖의 기회를 얻기 위해서 필요한 다른 하나는 세특입니다. 너무 시간을 갈아넣지는 말고, AI 하나 구매해서 과목별로 한두개씩 보고서만 써두고, 1년에 한두번 실험/탐구활동을 진행해 주는걸 추천합니다.
수능은 당일 컨디션이 조금만 안좋아도 대학이 쭉쭉 떨어지는 운빨 망겜입니다. 보험을 하나 들어둔다는 생각으로, 평생 써먹을 수 있는 생기부니 제대로 관리 한번 해 보셨으면 좋겠습니다.
II. 3학년 겨울방학
현재 시점으로 이미 지난 기간이긴 하지만, 이 기간도 굉장히 중요한 시점입니다. 우선 본격적으로 정시 공부를 들어가기 위해 가물가물해진 기출문제들을 n회독 해봅시다. 흔히 말하는 실전개념도 이 때 끝내둡시다. 동시에 학기중이 되면 공부할 시간이 부족해지기에 생기부를 미리 준비해야 합니다. 똑같이 AI의 힘을 빌려 보고서를 몇 개 써놔두면 좋습니다.
III. 3학년 1학기
위 방법대로만 하면 분명 학교를 다니며 수능공부를 하고 보고서 몇 개 AI딸깍으로 써냈는데 학교에서 밀어주는 수시러가 되어있을 것입니다. 학교 수업을 듣는 틈틈히 N제를 풀어주면서 수시와 정시를 병행하면 됩니다. 수능까지 약 8달이 남은 시점일텐데, 8개월은 생각보다 정말 긴 시간입니다. 중간중간 탐구활동과 내신시험 대비를 잠깐씩 하더라도 큰 문제가 생기지 않습니다. 또한 제가 추천하는 것은
'강의 시간 줄이기'
입니다. 저는 남이 문제 푸는거 틀어두고 멍하니 보고있는 것은 효율적인 공부법이라고 생각하지 않습니다. 어떻게든 끝까지 문제를 풀어내보고, 직접 여러 시행착오를 겪어보며
정확도
를 높이는 것이 이 시기에 정말로 필요한 공부라고 봅니다. 수능 공부 전반적인 공부법에 대한 내용은 제 글 중 ""코드노트 공부법 칼럼""을 참고하시기 바랍니다.
https://atom-dime-325.notion.site/code-note
IV. 3학년 2학기
이제는 내신과 작별인사를 할 타이밍입니다. 선생님들께는 죄송하지만 ""1학기에는 열심히 했으니까""라는 마인드로 수업시간에 N제를 풀어줍시다. 다만 앞서 말했던 문제 하나하나에 매달리는 공부는 이 시기에 변화를 주어야 합니다. 이제는 수능이 정말 몇 달 남지 않은 상황이므로 정확도보다
신속도
을 높여줘야 합니다. 한 문제에 N분씩 타이머를 맞춰두고 못 푼 문제는 해설을 참고합시다. 또한 학교마다 다르겠지만 모의고사를 풀 환경을 조성해줄 수도 있는데, 이때 풀 모의고사를 미리미리 준비해서 사물함에 쌓아두는걸 추천합니다. 하프 모의고사 형식도 애매하게 남은 시간에 풀어보는데 최적입니다. 만약 모의고사를 풀 여건이 안된다면 학교에서는 비교적 시간이 짧게 걸리는 탐구와 영어를, 하교 후에는 시간이 많이 필요한 국어, 수학을 풀면 됩니다. 순서가 섞여서 연습이 안된다는건 핑계입니다.
마무리
수시 원서를 쓸 때에는 면접이 수능 뒤인 학종 몇개와 논술을 쓰면 됩니다. 정시파이터에게 학종은 어디까지나
수능을 망했을 때를 위한 보험
임을 잊지 마시기 바랍니다. 뭐 스스로 보험을 들 기회를 내다 버리는건 가능하나 추천하진 않습니다. 자퇴하고 재종에 가는 것도 추천하진 않습니다. 돈도 돈대로 깨지고, 특히나 재종 컨텐츠나 시중 교재나 공부하는 입장에서 차이가 크지 않습니다. 요즘에는 라이브도 잘 되어 있으니 본인의 집중력만 충분하다면 위 방법을 따르기에는 문제가 없을 것입니다. 그럼 부디 수시든 정시든 잭팟이 터져서 좋은 대학 가시길 바라겠습니다.
﻿",https://orbi.kr/00077786233/%EC%83%88%ED%95%99%EA%B8%B0-%EA%B8%B0%EB%85%90%EC%9C%BC%EB%A1%9C-%EC%93%B0%EB%8A%94-%22%EC%9D%B4%EC%83%81%EC%A0%81%EC%9D%B8-%EC%A0%95%EC%8B%9C%ED%8C%8C%EC%9D%B4%ED%84%B0-%EC%BB%A4%EB%A6%AC%ED%81%98%EB%9F%BC%22
2026,3,3,오르비,재종,솔직히 새터에서 몰래 혼자서 ㅈㄴ게 울었다,"그 나랑 정말 친한 친구가 있음 따로 시간을 잡고 여행가거나 길게 만난건 아니지만
거의 시험기간이면 매일 저녁 7시~1시까지 같이 스터디카페에서 공부하고 같이 귀가하던 친구
항상 같은 편의점에서 같은 라면을 먹고, 주말이면 항상 3~4곳 중에 한 식당을 골라 같이 밥먹고 공부하던 친구임
근데 나는 이렇게 성대에 왔지만 걔는 수능을 실패해서 결국 재수를 하게 됨
내가 성대에서 놀던 날이 걔가 재종 가서 한 1~2일된 날이었거든?
내가 인스타에 올린 스토리를 보더니 걔가 딱 그 이야기 하는거야
""너라도 대학 잘가서 정말 다행이다.""
""너랑 같이 둘이서 스터디카페가서 같이 공부하던 때가 가장 재밌었는데. 너랑 같이 먹은 라면이 참 맛있었는데. 이제는 먹지 못해서 너무 아쉽네. 혼자 돌아가려니 너무 쓸쓸하다.""
이 말 딱 듣고 진짜 ㅈㄴ게 안쓰러웠음. 그렇게 대충 이야기하다.
""항상 나 바래다줘서 고맙다. 사랑한다(첨 한 말)""
그 말 듣고 바로 화장실로 달려가서 ㅈㄴ움
내가 만일 반수하게 된다면 그건 학교에 대한 미련도 있겠지만, 단 한번이라도 걔랑 다시 그 고등학교의 추억을 살려보고 싶어서 하는게 더 클 듯. 그때가 가장 행복했거든",https://orbi.kr/00077787516/%EC%86%94%EC%A7%81%ED%9E%88-%EC%83%88%ED%84%B0%EC%97%90%EC%84%9C-%EB%AA%B0%EB%9E%98-%ED%98%BC%EC%9E%90%EC%84%9C-%E3%85%88%E3%84%B4%EA%B2%8C-%EC%9A%B8%EC%97%88%EB%8B%A4
2026,3,3,오르비,관독,내일 공부할거,"아침 국어 비문학 3개
자습 두 시간 자이스토리 미적
오후 자습 자이스토리 미적 끝내기
관독 가서 지구 2개 듣기
생명 숙제 1시간 하ㄱㅣ
빡세게 세워야지!",https://orbi.kr/00077786855/%EB%82%B4%EC%9D%BC-%EA%B3%B5%EB%B6%80%ED%95%A0%EA%B1%B0
2026,3,3,오르비,독재,해외여행 왜 가요?,"곧 독재 들어가서 그전에 일본여행 너무 가보고 싶은데
제가 여행 잘 못 즐기는 성격이라 갔다가 돈 날렸다고 후회할까봐 걱정됨.. 여행 갈 이유 좀 찾아주세요 ㅠㅠ 가서 할 것도 추천해주시면 ㄱㅅ용",https://orbi.kr/00077780196/%ED%95%B4%EC%99%B8%EC%97%AC%ED%96%89-%EC%99%9C-%EA%B0%80%EC%9A%94%3F
2026,3,3,오르비,독재,기숙 언제 가지,"독재를 해보다가 안되겠다 싶을때 가야되나
아니면 그냥 처음부터 기숙으로 갈까",https://orbi.kr/00077780530/%EA%B8%B0%EC%88%99-%EC%96%B8%EC%A0%9C-%EA%B0%80%EC%A7%80
2026,3,3,오르비,독재,개학하니까,"독재에 사람이 다 나가서 썰렁하네
외롭다",https://orbi.kr/00077781078/%EA%B0%9C%ED%95%99%ED%95%98%EB%8B%88%EA%B9%8C
2026,3,3,오르비,독재,근데 진짜 대학은 뭐입고다님,"독재 다니듯 다니면 엿되는 건가
깔끔한 옷이라곤 아예 정장뿐이라 막막하네요
먼 훗날 이야기긴 한데",https://orbi.kr/00077783909/%EA%B7%BC%EB%8D%B0-%EC%A7%84%EC%A7%9C-%EB%8C%80%ED%95%99%EC%9D%80-%EB%AD%90%EC%9E%85%EA%B3%A0%EB%8B%A4%EB%8B%98
2026,3,3,오르비,독재,아시발 멘토쌤이독재에서 휘파람불고다니심,누가저입을막아라,https://orbi.kr/00077783928/%EC%95%84%EC%8B%9C%EB%B0%9C-%EB%A9%98%ED%86%A0%EC%8C%A4%EC%9D%B4-%EB%8F%85%EC%9E%AC%EC%97%90%EC%84%9C-%ED%9C%98%ED%8C%8C%EB%9E%8C%EB%B6%88%EA%B3%A0%EB%8B%A4%EB%8B%88%EC%8B%AC
2026,3,3,오르비,독재,작년에독재하느라 자취할 때,"방 금방 뺄 거여서 인터넷 계약하기 번거로우니까
걍 핫스팟 용량 완전 늘려놨고
그 이후로 인터넷 되는 집 살 때도 걍 유지했는데
기숙사 방 와이파이 개구려서
+ 기숙사 열람실에 와이파이 없어서
앞으로도 요긴하게 쓸 것 같네",https://orbi.kr/00077785802/%EC%9E%91%EB%85%84%EC%97%90-%EB%8F%85%EC%9E%AC%ED%95%98%EB%8A%90%EB%9D%BC-%EC%9E%90%EC%B7%A8%ED%95%A0-%EB%95%8C
2026,3,3,오르비,시대인재,시대인재강기원T 현강 질문 있는데요!,"답변 해주실 감사하신 분 계신가요
제가 파이널이나 이르면 6~7월부터 수학 현강을 듣고 싶은데
강기원 선생님 강의 듣고 싶은데
1. 시대 홈페이지에서 시간표 보니까 정규반있고 미적은 있는데
선택과목 확통은 따로 안 하시는 거 같던데 공통과목만 듣고 확통은
인강 김범준 선생님 들으려고 하는데 공통만 듣는게 되나요?
2. 어느 정도 등급대가 들어야 따라갈 수 있나요? 수업이 많이 어렵고 고밀도라고 들었습니다..!
무조건 1등급은 받아야 따라갈 수 있을까요?
2등급이면 많이 벅차겠죠??
3. 대기 많이 차있을거 같은데 당장 안 들을거라도
미리 대기 걸어둬야하나요? 한 4월쯤 대기 걸어두면 6월에 들을 수 있나요?
4. 파이널 현강 들으려는 이유는
자료,현강 분위기 활용하고 싶어서인데
살면서 어떤 과목도 현강을 안 들어봤는데..
수학에서 이런 이유라면 추천 하시나요?
5. 중간에 합류하는 저의 경우 풀커리 탄 거 아님에도 따라갈 수 있나요?!
6. 가격은 대강 넉넉잡아 얼마 정도 할까요?(파이널 교재비 다 포함해서)",https://orbi.kr/00077782642/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EA%B0%95%EA%B8%B0%EC%9B%90T-%ED%98%84%EA%B0%95-%EC%A7%88%EB%AC%B8-%EC%9E%88%EB%8A%94%EB%8D%B0%EC%9A%94%21
2026,3,3,오르비,시대인재,시대인재야발 두 달이 지났다고!!!,"탈락인지 합격인지 얼른 말을 해주든, 문의한 거에 답변을 주든 해야할 거 아니야!!!!",https://orbi.kr/00077783212/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EC%95%BC%EB%B0%9C-%EB%91%90-%EB%8B%AC%EC%9D%B4-%EC%A7%80%EB%82%AC%EB%8B%A4%EA%B3%A0%21%21%21
