연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,3,10,오르비,메가,초등학교때가 그립구나,한강갱 메가믹스를 듣던 그 감성,https://orbi.kr/00077848509/%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%EB%95%8C%EA%B0%80-%EA%B7%B8%EB%A6%BD%EA%B5%AC%EB%82%98
2026,3,10,오르비,메가,잇올 갈려고 하는데,그 전에 메가패스 사도 되져?,https://orbi.kr/00077849323/%EC%9E%87%EC%98%AC-%EA%B0%88%EB%A0%A4%EA%B3%A0-%ED%95%98%EB%8A%94%EB%8D%B0
2026,3,10,오르비,메가,논술교재 뭐살까요,지금 미적은 작수 1등급이고 확통 기하는 쎈으로 한번 했습니다. 메가스터디 끊어놨고 무슨 교제로할까요?,https://orbi.kr/00077851068/%EB%85%BC%EC%88%A0%EA%B5%90%EC%9E%AC-%EB%AD%90%EC%82%B4%EA%B9%8C%EC%9A%94
2026,3,10,오르비,메가,그동안 움짤 10메가넘어가면,"업로드하는데 한나절 걸린다고 오르비 욕했는데
내 폰이 병신이었던 거구나
폰 바꾸니까 1초만에 업로드됨",https://orbi.kr/00077854551/%EA%B7%B8%EB%8F%99%EC%95%88-%EC%9B%80%EC%A7%A4-10%EB%A9%94%EA%B0%80-%EB%84%98%EC%96%B4%EA%B0%80%EB%A9%B4
2026,3,10,오르비,메가,메가스터디 고2 통사 통과 모고 1회차,"님들이 보기에 난이도는 어떤 것 같음?
통사 37은 1등급 힘들 것 같고
통과 45.5 1 ㄱㄴ?",https://orbi.kr/00077855492/%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94-%EA%B3%A02-%ED%86%B5%EC%82%AC-%ED%86%B5%EA%B3%BC-%EB%AA%A8%EA%B3%A0-1%ED%9A%8C%EC%B0%A8
2026,3,10,오르비,재종,목동재종시대인재 지2,"지2반 osdij중 어디어디반인가요
생2 지2 서울대 약대 사문 시대인재 재종 재수생 반 의대 목동 이감 군수 한의 물2 사탐",https://orbi.kr/00077853144/%EB%AA%A9%EB%8F%99-%EC%9E%AC%EC%A2%85-%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EC%A7%802
2026,3,10,오르비,재종,고3 이원준 정석민 투커리 기출 어떻게하죠,"브크 cc 완강하고 비독원 베이스 반정도 들었습니다
너무 달린거같아서 둘다 복습좀 하고 비독원 남은거하려했는데요.
비독원이 끝나면 익히마를 하려했는데
아직 기출분석을 안한거같아서요
문학은 김상훈 듣고있어서 기출도 그냥 유네스코로 쭉 하려는데
독서는 이원준 기출디비를 익히마 전에 하면 될까요?
아니면 독학? 백분위는 97 이상 나옵니다
심찬우
이원준 추가모집 추가합격 김기현 이미지 현우진 더프리미엄 모의고사 사설 독재 재종 정석민 뉴런 군수",https://orbi.kr/00077854114/%EA%B3%A03-%EC%9D%B4%EC%9B%90%EC%A4%80-%EC%A0%95%EC%84%9D%EB%AF%BC-%ED%88%AC%EC%BB%A4%EB%A6%AC-%EA%B8%B0%EC%B6%9C-%EC%96%B4%EB%96%BB%EA%B2%8C%ED%95%98%EC%A3%A0
2026,3,10,오르비,독재,독재점심시간에 통째로 잤는데 뭔 로리충 꿈을꾸고있어서 진짜 자괴감드네,"하시빨
이새끼 왜이러지
맹세코 초등학생 이후론 로리물 보거나 관심가진적은 없는데데씨발
정신거ㅏ가야되겠지? 죽고싶다
동생들이랑 애새끼짓하다 부모님한테 혼나는 꿈이었음
비오는 날 양말신고 뛰어다니면서 놀고 망치로 숙소 테이블 두들겨서 망가뜨리면서 놀고
아니
기본설정부터 ㅈ같은데 하 진짜 ㅜㅜㅜㅜ",https://orbi.kr/00077850475/%EB%8F%85%EC%9E%AC-%EC%A0%90%EC%8B%AC%EC%8B%9C%EA%B0%84%EC%97%90-%ED%86%B5%EC%A7%B8%EB%A1%9C-%EC%9E%A4%EB%8A%94%EB%8D%B0-%EB%AD%94-%EB%A1%9C%EB%A6%AC%EC%B6%A9-%EA%BF%88%EC%9D%84%EA%BE%B8%EA%B3%A0%EC%9E%88%EC%96%B4%EC%84%9C-%EC%A7%84%EC%A7%9C-%EC%9E%90%EA%B4%B4%EA%B0%90%EB%93%9C%EB%84%A4
2026,3,10,오르비,시대인재,컴공 전망 어떰?,"솔직한 의견 좀
서울대 연대 고대 수시 정시 수능 등급 표점 물2 화2 생2 공대 기계 전전 컴공 메디컬 반수 재수 삼수 시대인재 강대 한석원 한석만 조정식 현우진 킬캠 추합 컷 고정 100 모의고사 추천",https://orbi.kr/00077850543/%EC%BB%B4%EA%B3%B5-%EC%A0%84%EB%A7%9D-%EC%96%B4%EB%96%B0%3F
2026,3,10,오르비,시대인재,헤겔 지문에서 힌트를 얻은 실모 훈련법,"1. 정(正, Thesis): 절대 실력의 확립
""나는 논리적으로 완벽하며, 모든 변수는 통제 가능하다.""
목표:
교과 개념과 기출 로직의 순수한 구현.
실행:
가장 깔끔하고 논리적인 고퀄리티 실모(예: 시대인재 월례, 서바이벌 등)를 선정합니다.
태도:
한 치의 오차도 없는 풀이 과정을 지향합니다. '운'이라는 요소가 끼어들 틈이 없는 **'상수로서의 실력'**을 확인하는 단계입니다.
피드백:
""내가 모르는 개념이 있는가?"", ""논리적 비약은 없었는가?""에 집중합니다.
2. 반(反, Antithesis): 모순과 혼돈의 직면
""세상은 논리적이지 않으며, 불운은 반드시 찾아온다.""
목표:
'정(正)'의 상태를 부정하고 흔드는 시련에 대한 내성 강화.
실행:
의도적으로 '더러운' 문제, 과한 계산, 신유형의 당혹감, 혹은 소음과 피로 등 최악의 환경을 설정합니다.
태도:
실력이 통하지 않는 순간(운이 따르지 않는 순간)의 **'생각의 꼬임'**을 관찰합니다. 당황해서 무너지는 자신을 정면으로 마주하는 단계입니다.
피드백:
""운이 없을 때 나는 어떻게 무너지는가?"", ""그 상황에서 최소한의 점수를 방어할 매뉴얼은 무엇인가?""를 도출합니다.
3. 합(合, Synthesis): 초월적 실전 감각
""어떤 불운 속에서도 실력은 훼손되지 않고 점수로 승화된다.""
목표:
'정'의 논리성과 '반'의 변수 대응력이 결합된
'무적의 상태'
구축.
실행:
실제 수능과 가장 유사한 밸런스의 실모를 풀며, 앞선 두 단계에서 얻은 데이터를 통합합니다.
태도:
운이 좋으면 100점을 맞고, 운이 나빠도(반의 상황) 흔들림 없이 1등급 하한선을 지켜내는 **'안정적 고득점'**의 체계를 완성합니다.
피드백:
""운에 기대지 않고도 목표 점수에 도달했는가?"", ""변수 상황에서의 행동 매뉴얼이 기계적으로 작동했는가?""를 확인합니다.
제미나이하고 이야기하면서 정리함
ㅁㅌㅊ?",https://orbi.kr/00077850572/%ED%97%A4%EA%B2%94-%EC%A7%80%EB%AC%B8%EC%97%90%EC%84%9C-%ED%9E%8C%ED%8A%B8%EB%A5%BC-%EC%96%BB%EC%9D%80-%EC%8B%A4%EB%AA%A8-%ED%9B%88%EB%A0%A8%EB%B2%95
