연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,2,27,오르비,대성,대성마이맥 수강평 레전드,?,https://orbi.kr/00077741787/%EB%8C%80%EC%84%B1%EB%A7%88%EC%9D%B4%EB%A7%A5-%EC%88%98%EA%B0%95%ED%8F%89-%EB%A0%88%EC%A0%84%EB%93%9C
2026,2,27,오르비,대성,대성수학 1타 누구임?,"뭐가 더 상타치임?
N제
최대 1개 선택 / ~2026-03-06 22:50:19
한석원 4규
이미지 N티켓
투표하기",https://orbi.kr/00077742161/%EB%8C%80%EC%84%B1-%EC%88%98%ED%95%99-1%ED%83%80-%EB%88%84%EA%B5%AC%EC%9E%84%3F
2026,2,27,오르비,대성,국어 공부법 도와주세요,"안녕하세요
저는 현역 42213 ( 60 90 2 96 85 ), 재수 31212 ( 78 96 2 98 90 ) 를 받은 삼반수 예정생(?)입니다..
보시다시피 국어 성적으로 인해 큰 고민이 있습니다.
현역때는 김승리 선생님, 재수때는 강민철 선생님 풀 커리를 탔지만
제가 원하는 1등급을 받을 수 없었습니다. 국어 공부를 할 때 강의에 의존을 하는 경향이 있는데, 주변 국어 고수분들의 말을 들어보면 혼자서 생각하는 시간이 중요하다고 하셨습니다. 그런데 이 혼자서 생각한다는 것이 어떤 뜻인지 구체적으로 와닿지가 않습니다.. 국어 고수님 분들.. ㅠㅠ 구체적인 공부법 전수좀 부탁드립니다 ㅠ
올해는 대성패스를 구매할 예정인데 인강 강사님 추천도 부탁드립니다.",https://orbi.kr/00077743040/%EA%B5%AD%EC%96%B4-%EA%B3%B5%EB%B6%80%EB%B2%95-%EB%8F%84%EC%99%80%EC%A3%BC%EC%84%B8%EC%9A%94
2026,2,27,오르비,이투스,이투스247 일산동구 다니신분,계시나요? 제발 후기좀..쪽지도좋아요 부탁드려요,https://orbi.kr/00077740763/%EC%9D%B4%ED%88%AC%EC%8A%A4247-%EC%9D%BC%EC%82%B0%EB%8F%99%EA%B5%AC-%EB%8B%A4%EB%8B%88%EC%8B%A0%EB%B6%84
2026,2,27,오르비,메가,메가스터디 환급 지금 신청 가능한가요?,추가모집때문에 합격증 없어서 못하고 있었는데,https://orbi.kr/00077735171/%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94-%ED%99%98%EA%B8%89-%EC%A7%80%EA%B8%88-%EC%8B%A0%EC%B2%AD-%EA%B0%80%EB%8A%A5%ED%95%9C%EA%B0%80%EC%9A%94%3F
2026,2,27,오르비,메가,내가왜10분위.,"1. 용돈 달에 10만원 (식비/교통비 미포함)
2. 생일선물/크리스마스 선물은 항상 5만원 이하
3. 패딩이나 운동화 제외 브랜드 안 사입음
(에이블리나 무신사에서 파는 2-3만원대 옷 입음)
4. 명품 하나도 없음
5. 배달 한달에 한번 시켜먹음 비싸다고 못먹게함
6. 외식 3달에 한번 함
7. 컴포즈빽다방메가 같은 저렴이 카페만다님 스벅드가면 손떨림
8. 설날에 용돈 최대로 받아본 게 40만원
재산?? 재산이라고 해봤자
경기도에 자가 하나
국산차 두 대
심지어 하나는 경차
나보다 훨씬 잘 살아보이는 애들도 9분위 이하로 나오던데 왜 우리집은 민생지원금도안주고 장학금도 안 주는 겅미...?......",https://orbi.kr/00077735642/%EB%82%B4%EA%B0%80%EC%99%9C10%EB%B6%84%EC%9C%84
2026,2,27,오르비,메가,혹시 2주 정도만메가인강(아이디) 빌려주실 분 계실까욤..,"재수하게 됐는데 알바해도 돈이 덜 모여서 당근으로 교재만 사고 패스를 못 사고 있네요..ㅠ
2주정도면 패스구매가 가능할 것 같은데 계실까욤..",https://orbi.kr/00077739768/%ED%98%B9%EC%8B%9C-2%EC%A3%BC-%EC%A0%95%EB%8F%84%EB%A7%8C-%EB%A9%94%EA%B0%80-%EC%9D%B8%EA%B0%95%28%EC%95%84%EC%9D%B4%EB%94%94%29-%EB%B9%8C%EB%A0%A4%EC%A3%BC%EC%8B%A4-%EB%B6%84-%EA%B3%84%EC%8B%A4%EA%B9%8C%EC%9A%A4
2026,2,27,오르비,재종,재종다니면 좋은 점,디지털디톡스 쌉가능,https://orbi.kr/00077736297/%EC%9E%AC%EC%A2%85-%EB%8B%A4%EB%8B%88%EB%A9%B4-%EC%A2%8B%EC%9D%80-%EC%A0%90
2026,2,27,오르비,재종,경기도민 현강 구제부탁드립니다 제발 ㅜㅜ,"1시간 거리고 서바시즌(언젠지도 잘모름 6월 이후라던데)부터
다니고싶습니다
미리 대기 걸고 그래야되나요?
1:1챗으로 도움좀 주실분 ㅜㅜ
심찬우
이원준 추가모집 추가합격 김기현 이미지 현우진 더프리미엄 모의고사 사설 독재 재종",https://orbi.kr/00077742298/%EA%B2%BD%EA%B8%B0%EB%8F%84%EB%AF%BC-%ED%98%84%EA%B0%95-%EA%B5%AC%EC%A0%9C%EB%B6%80%ED%83%81%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4-%EC%A0%9C%EB%B0%9C-%E3%85%9C%E3%85%9C
2026,2,27,오르비,독재,조증와서새벽에안자고 밤샜는데,"독재와보니 오히려 전날보다 정신은 멀쩡하네
이게버텨지노",https://orbi.kr/00077736579/%EC%A1%B0%EC%A6%9D%EC%99%80%EC%84%9C%EC%83%88%EB%B2%BD%EC%97%90%EC%95%88%EC%9E%90%EA%B3%A0-%EB%B0%A4%EC%83%9C%EB%8A%94%EB%8D%B0
2026,2,27,오르비,독재,독재우울감 어떻게 극복하셨나요,당장엔 관리형 독서실로 들어가기 어려울 것 같아서 6모 전까지 혼자 하려는데 독서실 사람이 너무 없네요... 이런 거 신경쓰지 않고 공부하는 방법이 있을지...,https://orbi.kr/00077737121/%EB%8F%85%EC%9E%AC-%EC%9A%B0%EC%9A%B8%EA%B0%90-%EC%96%B4%EB%96%BB%EA%B2%8C-%EA%B7%B9%EB%B3%B5%ED%95%98%EC%85%A8%EB%82%98%EC%9A%94
2026,2,27,오르비,독재,틀딱 생1vs생2,"현역때 지1생2 봄
6모9모 1등급 띄웠는데 본수능 3등급 나옴
대학생활 몇년 하다가 개망하고 작작수 생1지1봄
이쪽은 6모9모 본수능 모두 2컷 나옴
지금 군대고 여름에 전역 예정
틀딱이라서 현역때 생2 지식은 사실상 사라진듯
생2는 독재할라면 참고서 구하는것도 일이고
ㅅㅈㅎ 현역 3등급 뜬 이후로
생2에 다시는 손대지 않을려고 했음
근데 생1 유전문제 시간단축이 생각할수록 ㅈ같아서
자꾸 마음이 흔들리네",https://orbi.kr/00077738893/%ED%8B%80%EB%94%B1-%EC%83%9D1vs%EC%83%9D2
2026,2,27,오르비,독재,군수 조언 부탁드립니다,"06년생입니다 고등학생 3년동안 공부를 거의 하지 않아서 수시 5.1에 25수능(현역) 77565 맞고 수시 교과 전형으로 지방 사립대에 진학했습니다.
그러다 4월즈음에 수능을 준비해서 지거국이라도 가고 싶다는 생각이 들어서 전남대 농대를 목표로 5월 중순에 독재학원에 등록해 약 180일간 공부하여 26수능(재수) 결과는 83 58 4 70 88 (화작 확통 영어 생윤 세지 백분위) 입니다. 원서는 전북대 농대(5칸) 전남대 어문(3칸) 인천대 사회계열(농어촌 전형) 썼고 전북대 전남대 우주예비받고 인천대 예비1번 받고 추합이 한 명도 안 돌아서 3떨했습니다.
추가모집으로 상명대천안, 동국대wise, 조선대, 강원대 합격했는데 만족하지 못하고, 제가 재수생활 할 동안 공부를 하지 않고 논 일수만 한 달이 넘는 것 같아서 후회가 심하여 군대문제도 해결할 겸 군수를 할 생각입니다.
아직 군대 신청도 안 했기 때문에 빨라도 육군 5-6월에 갈 것 같은데 지금부터 군대가기 전까지 공부를 해도 27수능에서 제가 원하는 성적을 맞지 못할 것 같아 28수능 평백 85~90을 목표로 공무할 계획입니다. (농어촌 전형 쓸 수 있습니다)
여기까지가 제 상황이구요. 제가 궁금한 건
1. 28수능부턴 웬만한 대학교들이 현 서울대 정시처럼 고등학교 내신을 수능전형에 반영하는 걸로 알고 있는데 고등학교 내신 5.1은 대학이 한 급간 떨어질 정도로 감점이 클까요??
2. 올해는 27수능 커리큘럼 공부해서 27수능 응시하고, 27수능에 평백 85 정도 나오지 않는다면 내년에 28수능 커리큘럼 공부해서 28수능 응시(올해 5-6월 입대한다면 내년엔 상병, 병장이라 공부하는 데에 조금이라도 수월할 것 같습니다)하는게 나을까요??  /
아니면 올해부터 1년 반 동안 28수능 커리큘럼을 공부하는 게 나을까요??
3. 육군 기술행정병(운전병)은 다른 일반 보직보다는 편하다고 들어서 운전병에 지원하고 싶은데 제 운전병 점수를 조회할 수 있는 방법이 있나요?
4. 육군 일반 보직은 평일/주말에 일반적으로 몇시간 정도 공부 시간 확보가 가능한가요? 평일 주말 각각 알려주시면 감사하겠슴다
긴 글 읽어주셔서 감사합니다 조언 한번씩 부탁드립니다
06 재수 삼수 군수 27수능 28수능",https://orbi.kr/00077740951/%EA%B5%B0%EC%88%98-%EC%A1%B0%EC%96%B8-%EB%B6%80%ED%83%81%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4
2026,2,27,오르비,독재,독재학원 담배,"되는 곳 있나요
담배 못 펴서 뒤질듯",https://orbi.kr/00077742642/%EB%8F%85%EC%9E%AC%ED%95%99%EC%9B%90-%EB%8B%B4%EB%B0%B0
2026,2,27,오르비,독재,재수생 3덮,"솔직히 사탐도 올해 처음이고 국어도 작수 6나올정도로 못하다가 이번에 공부시작해서 그런데
독재에서 3덮본다고해서 신청하긴했는데
점수가 낮게 나와도 시험을 치는건 좋은 경험이겠죠?
괜히 ‘이번에 준비안됐어 나중에 자신있을때 보자’ 의 마인드는 도망치는거 같고 나중에도 나자신한테 솔직하지 못할거 같애서요",https://orbi.kr/00077743016/%EC%9E%AC%EC%88%98%EC%83%9D-3%EB%8D%AE
2026,2,27,오르비,시대인재,시대인재vod,"시대인재 vod로 시즌1 구매 하면 일주일안에 다 들어야 함..?
12주차 한번에 구매하면 듣고 싶을때 들을 수 있는건가?",https://orbi.kr/00077736452/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-vod
2026,2,27,오르비,시대인재,시대인재모의고사,시대인재 과탐 수학 단과다니는데 학원용이랑 시대인재c중에 c사면 되는건가요??,https://orbi.kr/00077742141/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EB%AA%A8%EC%9D%98%EA%B3%A0%EC%82%AC
2026,2,27,오르비,기숙학원,독학기숙학원중에 젤싼곳 있을까요,독학기숙학원을 들어갈려는데 최대한 젤 싼곳을 들어가고 싶어가지고 글씁니다...,https://orbi.kr/00077735958/%EB%8F%85%ED%95%99%EA%B8%B0%EC%88%99%ED%95%99%EC%9B%90%EC%A4%91%EC%97%90-%EC%A0%A4%EC%8B%BC%EA%B3%B3-%EC%9E%88%EC%9D%84%EA%B9%8C%EC%9A%94
2026,2,27,오르비,기숙학원,기숙학원의무휴가,"기숙학원 의무휴가에 대한 숙식비는 반환처리되어야 하는 것 아닌가요?
작년에 기숙 다녔었는데 갑자기 생각이 나서요.",https://orbi.kr/00077739396/%EA%B8%B0%EC%88%99%ED%95%99%EC%9B%90-%EC%9D%98%EB%AC%B4%ED%9C%B4%EA%B0%80
2026,2,28,오르비,대성,대성패스 완전 양도합니다,36만원에 양도합니다. 패스 사고 아예 안 들었어서 배송지 바꿔 쓰셔도 됩니다. 쪽지 알람이 안 와서 댓글 남겨주세요,https://orbi.kr/00077745036/%EB%8C%80%EC%84%B1%ED%8C%A8%EC%8A%A4-%EC%99%84%EC%A0%84-%EC%96%91%EB%8F%84%ED%95%A9%EB%8B%88%EB%8B%A4
2026,2,28,오르비,대성,국어3등급 인강강사추천받아요,"화작이고 작년 6911 다 3컷입니다. 국어공부 독학으로 비중이 제일 컸는데 제일 말아먹어서 강사 한명 파고들려합니다. 반수라서 1학기때는 인강 들으려고 하는데
시대 라이브 아니면 대성패스 들으려 하는데 3컷에게 가장 효과적인  강사 추천받을 수 있을까요?
참고로 독서 문학 다 하자 있습니다..",https://orbi.kr/00077747523/%EA%B5%AD%EC%96%B43%EB%93%B1%EA%B8%89-%EC%9D%B8%EA%B0%95%EA%B0%95%EC%82%AC%EC%B6%94%EC%B2%9C%EB%B0%9B%EC%95%84%EC%9A%94
2026,2,28,오르비,대성,반수 한국지리 질문,원래 대성패스만 있었어서 전성오선생님 개념 기출 교재 사서 개념 조금 들었거든요.. 근데 메가 패스도 샀는데 지리는 이기상 선생님이라는 말씀이 많더라구요 그냥 기출은 전성오선생님꺼 사용하고 개념만 이기상선생님꺼 다시 살까요??,https://orbi.kr/00077747914/%EB%B0%98%EC%88%98-%ED%95%9C%EA%B5%AD%EC%A7%80%EB%A6%AC-%EC%A7%88%EB%AC%B8
2026,2,28,오르비,대성,개나이스,"번인이 고른 선택과목을 전교생의 절반이 고름
눈치게임대성공",https://orbi.kr/00077752145/%EA%B0%9C%EB%82%98%EC%9D%B4%EC%8A%A4
2026,2,28,오르비,대성,현역쌩노배정시 구원자 되어주실분..ㅜㅠ 살려주세여 제발,"저는 예체능 하다가 집안 사정으로 공부하기로 맘먹게 되엇어요
집이 무너졌어요 엄만 매일 울고 아빠도 울면서 전화 하고 미안하다고 하네여
정신적으로 저도 힘든데 그래도 맘잡고 해야겟죠??ㅎㅎ
긍정 마인드!!
집이 힘드ㄹ어서 그 무엇보다도 열심히해야해요.. 제발 도와주세요
08이고 사탐 윤사 생윤 햇고요 윤사는 대애애충 개념이 쫌 잡혀잇는 상태이고 생윤을 쌩노베입니다
국수영윤사(고2땐 사문이었는데 드럽게 못해서 고3내신과목인 겸 생윤으로 틀기로 맘먹음)
78555
관독 들어가서 하루 평균 9시간? 정도 하고 있는데
뭔가 공부를 하는데 집중이 잘 안되요
2월 중반 부터 시작해서 아직 진도가 느려요
시간대비 효율을 없는 느낌?
이게 어느정도냐면 아침에 12시까지는 집중이 잘되는데 12시 부터 1시까지 밥먹고 나면 풀어져서 졸ㄹ리고 국어를 푸는데 풀다가 머리속으로 노래가 막 나오고, 정신이 또렷하지 않은 느낌? 뇌뺀 느낌이랄까? 근데 또 인강들으면 집중이 잘되는데 인강 듣는것도 생각을 하면서 들어야하잖아요.. 하 어쩌죠 집중이 안되면 하는 행동 강령같은거 있으신분 있나여..
지금  국어는 윤혜정 나비효과 입문(고2때 사둔거 걍 풂) 끝냈는데 문학 개념이 부족한 것 같아서 커리 하나 더 타고 싶은데 개념의 나비효과 수능편을 할까요? 아님 대성 쌤들 중 한면 커리 탈까요? 그리고 고1모고 매일 6지문 하고 잇아요 수학은 중등수학 다 끝내고 신발끈 2권째입니당 세젤쉬수1수2확통이랑 미기분 잇어여 영어는 어떻게 해야할지 모르겠어요..
**정리**
1. 집중이 안된다 잠을 많이 못자서 효율이 안나오는 걸수도 있는데 시간대비 효율이 안나오는 느낌.
2. 커리를 뭘 타야할 지 모르겠다 집안 사정을 들먹이고 싶진 않지만 공부만이 살 길이다..
3. 성적이 자리잡으면, 논술 준비도 병행하고 싶다 언제쯤이 시기 적절할까?
제발 도와주세요 답변 하나라도 남겨주시면 감사하겠습니다..
답변 해주신 분들 감사해요 복받으실 거예요 아프지않고 늘 건강하시길 바랍니다
새해 복 많이 받으세요 행복하세요",https://orbi.kr/00077752803/%ED%98%84%EC%97%AD%EC%8C%A9%EB%85%B8%EB%B0%B0%EC%A0%95%EC%8B%9C-%EA%B5%AC%EC%9B%90%EC%9E%90-%EB%90%98%EC%96%B4%EC%A3%BC%EC%8B%A4%EB%B6%84%E3%85%9C%E3%85%A0-%EC%82%B4%EB%A0%A4%EC%A3%BC%EC%84%B8%EC%97%AC-%EC%A0%9C%EB%B0%9C
2026,2,28,오르비,대성,4규는 인강 없이 독학 가능한가요?,"4규 고민 중인데 대성 패스가 없어서 강의 사기는 아깝네요... 혹시 4규 하신 분들은 강의랑 교재 해설지랑 차이 얼마나 나는 지 후기 부탁드려도 되나요? 아니면 투표라도
4규 독학
최대 1개 선택 / ~2026-03-07 22:11:02
인강 같이 들어야 함
독학해도 괜찮을듯
결과 보기
투표하기",https://orbi.kr/00077753255/4%EA%B7%9C%EB%8A%94-%EC%9D%B8%EA%B0%95-%EC%97%86%EC%9D%B4-%EB%8F%85%ED%95%99-%EA%B0%80%EB%8A%A5%ED%95%9C%EA%B0%80%EC%9A%94%3F
2026,2,28,오르비,대성,베이직대성패스,"이번에 고2  올라가는 학생입니다.
학원을 다니지 않아
이번에 처음으로 인강을 구매하게 되었습니다.
요즘에 집안사정이 좀 어려워서
너무 고가의 인강을 구매해달라고
부탁하는 것이 죄송스러워서
베이직 대성패스의 구매를 고민하고 있는데
일반 대성패스랑 크게 차이 나나요?
문과생이라 내신때 사탐 듣는 것을 위주로 쓸 듯하고
국영수도 쌤들 몇명 들어볼려고 하는데
잘 알고계신분들 댓글 부탁드려요~",https://orbi.kr/00077753348/%EB%B2%A0%EC%9D%B4%EC%A7%81-%EB%8C%80%EC%84%B1%ED%8C%A8%EC%8A%A4
2026,2,28,오르비,대성,대성수학개념 강의 추천,"재수생 수능13번까지 실력으로 품 평균4등급대실력
이정도에서 다시 개념을 한다면 한석원 생질 이미지 세젤쉬중 뭐가 나을까요? 실전개념은 재종수업으로 하고있습니다 수특도요
여기에 유형서 3점기출 4점기출 n티켓순으로 진행 예정입니다",https://orbi.kr/00077753676/%EB%8C%80%EC%84%B1-%EC%88%98%ED%95%99%EA%B0%9C%EB%85%90-%EA%B0%95%EC%9D%98-%EC%B6%94%EC%B2%9C
2026,2,28,오르비,대성,멘헤라 누나 개ㄲ리는 사진,"※ 제가 가장 좋아하는 책 중 하나.
서울대 의대 출신이 쓴 인간의 생각에 관한 생각
정신병 없애는 방법
1. 답이 유일하지 않다고 생각하기
2. 사람 만나기
3. 타인에게 휘둘리지 않을 수 있게끔, 내 근거를 가지고 나의 세상을 구축하기. ( 그렇다고 다른 사람이 틀리다고 생각하면 안 됨)
4. 제일중요
잡생각이 드는 것이 나의 자의가 아님을 인지하기
마치 몸이라는 강에 그냥 나뭇가지가 떨어졌다고 생각하기
중경외시 중시경건 건동홍 외동홍 국숭세단 숭국세단 국숭세곽 광명상가 국민대 이채연 김범준 중대 서성한 수학 미카리 스블 삼수 고대 확통 시립 현수 헬스터디 점공컷 등록 추합 예비 서울대 연세대 서강대 중대 고려대 숭실 계약 건대 충북 드릴 경희 한양대 뉴런 추합 고반 교대 의대 한의 치대 약대 수의대 강민철 김승리 메가 시대 대성 션티 김범준 현우진 김기현 team 07 team 08 team 06 team 05 학종 교과 설대식 지역인재 지역 재종 tca회로 샤가프 복추 복제추론 이빨복추 코돈 uaa 프로모터 시놉시스 어댑터 트레일러 하바베 하디바인베르크 제효 제한효소 유전자재조합 오페론 계통수 캔버스 기해분 엣지 리바이벌 플로우 마더텅 쎈 라쎈 쎈발점 시발점 자이스토리 기출 n제 실모 담요단 실모단 이대 이화여대 숙대 변표 만표 만백 과외 미미미누 유빈 헬스터디 n수의신 5수 윤도영 올어바웃 지솦 시스템 반도체 자전 ai 사이언스 창의ict 언더우드 미래캠 세종캠 성글경 배터리 의뱃 홍준용
홍준용 홍준용 마닳 마닳 마닪
홍준용t 홍준용tim tim 박종민",https://orbi.kr/00077754920/%EB%A9%98%ED%97%A4%EB%9D%BC-%EB%88%84%EB%82%98-%EA%B0%9C%E3%84%B2%EB%A6%AC%EB%8A%94-%EC%82%AC%EC%A7%84
2026,2,28,오르비,이투스,현역고2 강의 추천해주세용,"지방 일반고1 내신은 5등급제 기준 1등급 모의고사는 9등급제 기준 2등급 (70초-후 왔다갔다 딱 2컷에 걸쳐요)
수1 수2 태어나서 한번듀 선행해본적 없는데 이번 겨울방학동안 정승제쌤 개때잡 2026껄로 수1 수2 완강햇고 개념원리 대수(수1) 미적(수2) 1회독씩 해서 개념은 좀 머리에 들어잇는거같은데 정승제쌤 그다음 커리가 들을만한게ㅜ없어서 뭐 들어야할까용
승제쌤은 혼자 공부하는게 수학공부라 함서 다음강의가 없는데 저는 성향상 인강을 날짜별로 나눠놓고 할당량정해서 공부하는게 더 맞더라고용
이투스 패스랑 메가패스 있고 추천좀 부탁드립니다",https://orbi.kr/00077749182/%ED%98%84%EC%97%AD%EA%B3%A02-%EA%B0%95%EC%9D%98-%EC%B6%94%EC%B2%9C%ED%95%B4%EC%A3%BC%EC%84%B8%EC%9A%A9
2026,2,28,오르비,메가,고려대학교 노베,"지금 공부를 거의 안하고 살았는데요…(수학학원만 다녔는데 숙제 해가본적 없음)
오는 3월부터 진짜 각오하고 빡세게 공부하면 고려대 갈 수 있을까요…? 머리가 그럴게 빡대갈은 아니구 국어 2-3 수학 3-4 영어 3-4 정도 나옵니다….
진짜 너무 가고싶어서요… 어떤식으로 공부해야 고려대를 갈 수 있을까요.. 메가패스 샀고 강기분 조정식영어 불후의명강 정법시스템 교재를 구매해둔 상태입니다
확통 화작 사문 정법 노베시작으로 고려대 갈 수 있을까요..?ㅠㅠ
공부법도 알려주세요..ㅠㅠ",https://orbi.kr/00077743384/%EA%B3%A0%EB%A0%A4%EB%8C%80%ED%95%99%EA%B5%90-%EB%85%B8%EB%B2%A0
2026,2,28,오르비,메가,대학교 과학생회실로메가스터디 택배 시키면,찍힘?,https://orbi.kr/00077743560/%EB%8C%80%ED%95%99%EA%B5%90-%EA%B3%BC%ED%95%99%EC%83%9D%ED%9A%8C%EC%8B%A4%EB%A1%9C-%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94-%ED%83%9D%EB%B0%B0-%EC%8B%9C%ED%82%A4%EB%A9%B4
2026,2,28,오르비,메가,쿼티의 외출 코스,"메가커피가서 말차라떼 마시기
노래방가서 노래부르고 오르비에 인증샷 올리기
노래 들으면서 산책하며 집오기",https://orbi.kr/00077744613/%EC%BF%BC%ED%8B%B0%EC%9D%98-%EC%99%B8%EC%B6%9C-%EC%BD%94%EC%8A%A4
