연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,2,23,오르비,대성,08현역 정시,"정승제 개때잡 vs 이미지 세젤쉬
뭘 들어야 할까요?
이투스는 패스는 있는데 교재는 다음 주에 살 수 있고
대성은 지금은 못 사고 3월 말쯤 구매할 수 있을 것 같아요
어떻게 해야 할까요?
다른 과목도 이투스 말고 대성 듣고 싶은데
3월 말이면 너무 늦는 걸까요",https://orbi.kr/00077695852/08%ED%98%84%EC%97%AD-%EC%A0%95%EC%8B%9C
2026,2,23,오르비,대성,더프 어떻게 보는거에요?,"일단 무작정 결제하긴 했는데, 정해진 시험 당일날 배송이 오는건가요..? 학원같은거 말고 개인이 결제해도 그냥 집에서 볼수 있는거죠?ㅠㅠ 정해진 시험 당일 안에 문제 다 풀어야지만 성적 넣고 할수있는건가요..?ㅠㅠㅠ도와주세요 찾아봐도 잘 안나와요ㅠㅠ
더프 더프리미엄 대성마이맥 모의고사 수능 08",https://orbi.kr/00077697271/%EB%8D%94%ED%94%84-%EC%96%B4%EB%96%BB%EA%B2%8C-%EB%B3%B4%EB%8A%94%EA%B1%B0%EC%97%90%EC%9A%94%3F
2026,2,23,오르비,대성,언매 유베 인강 추천,"개념은 전형태 언매 올인원이랑 김동욱 체크메이트로 2번 돌렸구요
현재
나랏말쌈
으로 독학중입니다. 글로 전부 읽기가 조금 버거워서 정리용으로 빠르게 인강을 들으려고 합니다.
지엽이나 헷갈리는 부분 빠뜨리지 않고 체계적으로 설명해 주는 인강 듣고 싶습니다. (+ 중세국어 핵심적으로 잘 짚어 주시는 분이면 좋을 듯 합니다)
대성,메가 패스 둘 다 있어요",https://orbi.kr/00077698869/%EC%96%B8%EB%A7%A4-%EC%9C%A0%EB%B2%A0-%EC%9D%B8%EA%B0%95-%EC%B6%94%EC%B2%9C
2026,2,23,오르비,대성,현역 국어 공부법 도와주세요..ㅜ,"방학 다끝나가긴하지만 방학동안 지금까지 마더텅 독서 풀면서 해왔는데 좀 이해도 안될때도있고 좀 틀리기도해서요.. 그래서 좀 아닌것같은 느낌이들어서요… 좀 문해력이나 읽는 그런게 부족한것같아요.. 문학은 좀 노베이스인것같고요..
모고를 보면 제가 화작풀면 20분인데 그다음에 독서말고 문학을 먼저풀어요 그네 문학 풀면 종이쳐요…그래서 비문학은 손도 못대고 어휘만 겨우 손대고 끝나서 다 찍어요.,, 그래서 비문학 잘찍으면 3 못찍으면 4나와요..
그래서 독서를 좀 찾아보니까 인강을 들어봤자 글은 자기가 이해해야한대서 국일만 생각하고있어요,,,
그래서 인강이나 공부법 좀 추천해주세요.. 참고로 대성패스를해서 대성이나 이비에스 해주시면 감사하겠습니다…!",https://orbi.kr/00077700012/%ED%98%84%EC%97%AD-%EA%B5%AD%EC%96%B4-%EA%B3%B5%EB%B6%80%EB%B2%95-%EB%8F%84%EC%99%80%EC%A3%BC%EC%84%B8%EC%9A%94%E3%85%9C
2026,2,23,오르비,이투스,이투스랑 메가에서 ebs문학 젤 잘가르치는 사람 누구야,"지금은
문학은 박광일 훈도
독서는 이원준 rnp
언먀는 강기분 듣고 았긴 해
수능에 연계 돠었을 때 딱 기억에 남을만한 강사 없을까?ㅜ",https://orbi.kr/00077692116/%EC%9D%B4%ED%88%AC%EC%8A%A4%EB%9E%91-%EB%A9%94%EA%B0%80%EC%97%90%EC%84%9C-ebs%EB%AC%B8%ED%95%99-%EC%A0%A4-%EC%9E%98%EA%B0%80%EB%A5%B4%EC%B9%98%EB%8A%94-%EC%82%AC%EB%9E%8C-%EB%88%84%EA%B5%AC%EC%95%BC
2026,2,23,오르비,이투스,그시절 오르비가 그립구나,"시대인재가 금지어였던 시절
김승리 선생님이 스튜디오에서 존댓말로 수업하시던 시절
유대종 선생님이 김동욱 선생님을 꺾고 1타를 달성하셨던 시절
배기범 백호 오지훈 선생님 때문에 이투스 패스 사던 시절
서바이벌이 이름 때문에 매 응시마다 하위권은 비명횡사한다는 낭설이 돌던 시절
그리고 리바이벌로 몇명은 살아날 수 있다고 떠들던 시절
피램
이 알록달록 피라미드 표지였던 시절
파급
효과 표지가 카이스트 넙죽이였던 시절
윤도영 선생님이 화1 화2 생1 생2를 하시던 시절
최수준 선생님이 매일 흰 와이셔츠를 입고 수업하시던 시절
영어 ebs 직접연계 때문에 이영수 선생님 스팟라이트 찐막 구매 열리던 시절
정병호 정병훈 선생님이 호형훈제로 같이 수업하시던 시절
일격필살, 샤인미 인피니티, 유전무죄, 케미옵티마, 카스텔라 같은 N제들이 꽃피던 시절
사무치게 그립구나",https://orbi.kr/00077693657/%EA%B7%B8%EC%8B%9C%EC%A0%88-%EC%98%A4%EB%A5%B4%EB%B9%84%EA%B0%80-%EA%B7%B8%EB%A6%BD%EA%B5%AC%EB%82%98
2026,2,23,오르비,메가,송파메가,"제가 1년 동안 다녔던 학원이라, 고민하시는 분들께 조금이나마 도움이 될까 해서 글 남깁니다.
송파 메가스터디학원 고민 중이신 분들께 참고가 되었으면 합니다.
1. 학원 분위기 & 생활 관리
전체적으로
관리와 자율의 균형이 잘 잡혀 있는 학원
이라는 느낌을 받았습니다.
등·하원 시간이나 기본적인 생활 루틴은 꽤 체계적으로 관리되는 편이고, 담임 선생님이 정기적으로 상담을 진행하면서 학습 방향을 점검해 주십니다.
출결, 수업 참여, 학습 태도 같은 부분도 꾸준히 체크해 주셔서 생활이 쉽게 흐트러지지는 않습니다.
자습실 분위기도 조용한 편이라 공부 환경 자체는 괜찮다고 느꼈습니다.
완전히 통제 위주의 학원이라기보다는
“기본적인 틀은 잡아주되, 공부는 스스로 하게 만드는 분위기”에 가까웠습니다.
2. 수업 구성
이 학원의 장점 중 하나는
수업 선택 폭이 꽤 넓다는 점
이라고 생각합니다.
과목별로 여러 선생님이 계시고, 레벨이나 수업 스타일도 조금씩 달라서 다양한 수업을 경험해 볼 수 있습니다.
저 같은 경우도 여러 선생님 수업을 들으면서
어떤 설명 방식이 잘 맞는지, 어떤 공부법이 나한테 효율적인지
점점 찾아갈 수 있었습니다.
반 분위기도 조금씩 다르기 때문에 자신에게 맞는 스타일을 찾는 데 도움이 됩니다.
또 모든 수업이 강제로 꽉 채워지는 구조는 아니라서
자습 시간을 확보하면서 시간표를 어느 정도 스스로 설계할 수 있는 점
도 좋았습니다.
결국 이곳은
수동적으로 다니기보다는
본인이 적극적으로 수업과 시스템을 활용할수록 효과가 커지는 학원
이라는 느낌이었습니다.
3. 콘텐츠 & 실전 대비
학원 자체 모의고사나 다양한 실전 모의고사를 정기적으로 봅니다.
교육청·평가원 기출 분석 자료나 N제, 추가 자료도 꾸준히 제공되는 편입니다.
특히 실제 시험 시간에 맞춰 시험을 보는 경험을 계속 쌓을 수 있어서
실전 감각 유지하는 데 도움이 됐습니다.
개인적으로는
주기적으로 시험을 보면서 내 위치를 객관적으로 확인할 수 있다는 점
이 꽤 좋았습니다.
4. 상담 & 케어
담임 선생님뿐 아니라 과목 선생님들도 상담을 비교적 잘 해주시는 편입니다.
성적 변화에 따른 전략 수정
과목별 공부 방법 점검
멘탈 관리 관련 조언
이런 부분에서 도움을 받을 수 있었습니다.
재수 생활이 생각보다 멘탈적으로 힘든데, 그래도 학원에서 방향을 계속 잡아주는 느낌은 있었습니다.
5. 개인적으로 느낀 점
상위권 학생들만 모여 있는 분위기라기보다는 다양한 학생들이 있어서
성적 상승을 체감하기에는 괜찮은 환경
이라고 느꼈습니다.
학원 내 모의고사 순위 변화가 은근히 동기부여가 되기도 했고요.
결국 어디든 마찬가지겠지만
학원을 얼마나 적극적으로 활용하느냐에 따라 결과 차이는 꽤 나는 것 같습니다.
송파 쪽에서 재수를 고민 중이신 분들께 참고가 되었으면 좋겠습니다.",https://orbi.kr/00077690576/%EC%86%A1%ED%8C%8C-%EB%A9%94%EA%B0%80
2026,2,23,오르비,메가,메가패스 뉴스타트,반수 할 예정인데 뉴스타트 메가패스는 오늘가지 파는거 못사면 안파나요? 3월에 살까 생각하고 있엇는데 할인쿠폰까지 줘서 지금 살까 고민중,https://orbi.kr/00077692393/%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4-%EB%89%B4%EC%8A%A4%ED%83%80%ED%8A%B8
2026,2,23,오르비,메가,"[사전 예약 마감 임박]메가스터디학원 2027 재수 전략 설명회 개최(2/28, 오후 2시)","수능 개편 전 진짜 '마지막' 기회
정시 선발 인원 감소, 정시 지원 건수 증가로
N수생 증가가 늘어날 거란 소식 들으셨나요?
수능 개편 전 진짜 '마지막' 기회!
재수를 도전하는 수험생들을 위해
메가스터디학원이
수년간 쌓아온
대입 성공 전략
을 아낌없이 공개합니다.
메가스터디학원
2027 N수 성공전략 통합 설명회
✅
일시 : 2026. 02. 28(토) 오후 2시
✅
장소 : 서울 · 경기 지역 8개 메가스터디학원 일괄 진행
✅ 신청 방법 : 하단 사전 예약하기 클릭 후 [온라인 예약] 진행
※ 클릭 시 바로 설명회 예약하기가 가능합니다.
✅ 강연 내용 안내
▶ 1부 : 2027학년도 국어, 수학 1등급 학습 전략
▶ 2부 : 대입성공의 핵심 공식, 수준별 맞춤합격시스템 메가스터디학원만의 N수 성공전략
✅ 사전 예약자 혜택
① 메가스터디학원 원장, 입시 전문 컨설턴트의 1:1 입시 컨설팅 (조기 마감 주의)
② 학습전략 콘텐츠 (참석자 전원 증정)
- 2027 주요 대학 입시 가이드북
- 2027 입시일정표
대한민국 입시를 가장 잘 아는
메가스터디학원에서 확실한 재수전략도 세우고,
확실하게 대입성공에 가까워지세요!
▼▼▼ 설명회 페이지 바로 가기 ▼▼▼",https://orbi.kr/00077693280/%5B%EC%82%AC%EC%A0%84-%EC%98%88%EC%95%BD-%EB%A7%88%EA%B0%90-%EC%9E%84%EB%B0%95%5D-%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94%ED%95%99%EC%9B%90-2027-%EC%9E%AC%EC%88%98-%EC%A0%84%EB%9E%B5-%EC%84%A4%EB%AA%85%ED%9A%8C-%EA%B0%9C%EC%B5%9C%282/28%2C-%EC%98%A4%ED%9B%84-2%EC%8B%9C%29
2026,2,23,오르비,메가,메가스터디는,"왜 7일 수강권밖에 없나요?
꼬우면 패스사라 이건가요?
제가 일반 수강권 못찾은거면 ㅈㅅ",https://orbi.kr/00077694530/%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94%EB%8A%94
2026,2,23,오르비,메가,내 룸메가헬창이었으면,"헬스 한 한달차인데
혼자하니 잘 모르겠음 ㅠ",https://orbi.kr/00077694841/%EB%82%B4-%EB%A3%B8%EB%A9%94%EA%B0%80-%ED%97%AC%EC%B0%BD%EC%9D%B4%EC%97%88%EC%9C%BC%EB%A9%B4
2026,2,23,오르비,메가,오메가모고 후기,후기 별로 없어서 걱정했는데 작년꺼 풀어보니까 꽤괜,https://orbi.kr/00077695335/%EC%98%A4%EB%A9%94%EA%B0%80%EB%AA%A8%EA%B3%A0-%ED%9B%84%EA%B8%B0
2026,2,23,오르비,메가,현강메가가격,메가스터디 선생님들 (수학) 현강 한달 가격이 보통 어떻게 되나요?? 현강은 한번도 안들어봐서 대략 얼마인지 궁금합니다,https://orbi.kr/00077695694/%ED%98%84%EA%B0%95-%EB%A9%94%EA%B0%80-%EA%B0%80%EA%B2%A9
2026,2,23,오르비,재종,시대재종국어 질문,"재종 국어쌤들 자료랑 서바말고 강민철, 김승리같은 외부 강사컨도 많이 푸나요?
그리고 시대 국어 자료 퀄이 좋은 편인가요?",https://orbi.kr/00077689145/%EC%8B%9C%EB%8C%80%EC%9E%AC%EC%A2%85-%EA%B5%AD%EC%96%B4-%EC%A7%88%EB%AC%B8
2026,2,23,오르비,재종,재수생 수학 도와주세요ㅠㅠㅠ,"미적선택이고 작년에 평가원 교육청 모의고사는 모두 2등급 받았고
수능때는 많이 미끄러져서 4등급 받았습니다
이제 다시 공부 시작하는데 수학을 많이 까먹어서ㅜㅜ
기출을 바로 시작하기에는 무리가 있어보이는데 개념강의를 들어야할거 같은데
개념강의 들으면서 쎈풀고 그 다음에 기출로 넘어가면 괜찮을까요?
그리고 김기현쌤 파데 공통 + 쎈 병행했을때 일주일 컷 가능할까요?
재종 들어가기는 하는데 지금 상태로는 수업 따라가기가 힘들거 같아서 빠르게 개념 끝내보려합니다ㅜㅜ",https://orbi.kr/00077690518/%EC%9E%AC%EC%88%98%EC%83%9D-%EC%88%98%ED%95%99-%EB%8F%84%EC%99%80%EC%A3%BC%EC%84%B8%EC%9A%94%E3%85%A0%E3%85%A0%E3%85%A0
2026,2,23,오르비,재종,재종에 이상한 애들 꽤 많음;;,인강 보고 있으면 내 대각선 자리 여자애가 지 쳐다보는 줄 알고 ㅈㄴ 뒤 돌아보면서 날 경계함;; 니 얼굴도 몰라 정신병자인가,https://orbi.kr/00077695192/%EC%9E%AC%EC%A2%85%EC%97%90-%EC%9D%B4%EC%83%81%ED%95%9C-%EC%95%A0%EB%93%A4-%EA%BD%A4-%EB%A7%8E%EC%9D%8C%3B%3B
2026,2,23,오르비,재종,잇올재종장학,"잇올 장학이 독서실비까지 면제 가능한가요..?
메디컬 라인은 얼마정도 내고 다녀야하는지 궁금하네요오
더프도 보고 서프도 보고 싶어서 잇올 가려고 하는데",https://orbi.kr/00077698906/%EC%9E%87%EC%98%AC-%EC%9E%AC%EC%A2%85-%EC%9E%A5%ED%95%99
2026,2,23,오르비,재종,07의 재수 다짐..,"원래 저는 수시로 대학을 가려 했습니다.
그런데 전 스스로 수시에 대해 공부하지 않았고 학원에서 하라는 대로만 했습니다.
그 결과 수시는 6광탈.. 뒤늦게 알아보니 면접전형으로 쓴 곳 빼고 다 상향이였더군요..
하지만 전 크게 동요하지않았습니다 이럴 경우를 대비해서 정시공부를 열심히 했었거든요
근데 수능 점수는 35323.. 3등급 이상나오던 수학이 갑자기 5가 떴습니다
온갖 계산 실수와 찍은 게 다 틀린 탓이겠지요..
진학사를 구매하고 원서질도 해보았지만
막상 붙고나니 너무 가기 싫어졌습니다.. 이러려고 공부한게 아닌데. 이런생각이 들면서 말이죠.
부모님께 재수를 하겠다고 했습니다.
자신감이 없었지만 해야했죠.
부모님은 그 의지로는 무조건 실패한다고 그냥 붙은 대학 가라하셨습니다
저는 마지막 도전을 하겠다고 했고 부모님도 결국 허락해주셨습니다..
이제 저는 독재학원에 들어가 공부를 하고 6평을 치고 재종 반수반에 갈 계획입니다
현역때의 실수인 핸드폰과 늦잠 커피.. 집중부족 전부 고치고 제가 가고싶은 대학에 꼭 갈겁니다
제 성격상 커뮤니티를 보면 자꾸 빠지게되는 것 같아 수능때까지 그만하려고 합니다
전 아직도 잘모르겠습니다.."" 과연 내가 할 수 있을까? 버틸수 있을까.. 온전히 몰입할 수 있을까..""
한번 해 보겠습니다 아무리 힘들고 무너져도 포기하지 않고 수능 날까지 버티겠습니다",https://orbi.kr/00077698935/07%EC%9D%98-%EC%9E%AC%EC%88%98-%EB%8B%A4%EC%A7%90
2026,2,23,오르비,재종,다 붙으면 어디 가나요,"이유 댓ㄱ글로 알려주세요
김동욱 메디컬 수강신청 재종 더프 이채연 헬스터디
투표 해주세여
최대 1개 선택 / ~2026-03-02 23:16:45
서울대 첨융
연대 반도체
고려대 반도체
수도권 약대
지거국 치대
투표하기",https://orbi.kr/00077699145/%EB%8B%A4-%EB%B6%99%EC%9C%BC%EB%A9%B4-%EC%96%B4%EB%94%94-%EA%B0%80%EB%82%98%EC%9A%94
2026,2,23,오르비,재종,N수 포텐과 현실,"미적 사탐이고 23수능 백분위 기준 55 / 85 / 4 / 71 / 85맞고
2년 수능 안보고 26수능 81 / 95 / 3 / 85 / 96맞았습니다.
올해 반수 고민중인데 포텐이 있을까요?
그리고 군필23살이라 적은 나이가 아니니 더욱 고민됩니다..
조언부탁드려요!
홍대 수강신청 계약 이채연 경제 김동욱 재종 최지욱 생윤 경찰대 이원준 마이린 라인업 연대 헬스터디",https://orbi.kr/00077700128/N%EC%88%98-%ED%8F%AC%ED%85%90%EA%B3%BC-%ED%98%84%EC%8B%A4
2026,2,23,오르비,재종,재수가 원래 이렇게 힘든거냐,뒤질거같은데 ㅇㅇ;,https://orbi.kr/00077700325/%EC%9E%AC%EC%88%98%EA%B0%80-%EC%9B%90%EB%9E%98-%EC%9D%B4%EB%A0%87%EA%B2%8C-%ED%9E%98%EB%93%A0%EA%B1%B0%EB%83%90
2026,2,23,오르비,시대인재,김현우 vod,시대인재 이미 지난 주차꺼 강의 못사고 vod패키지로 나온다는데 이거 시즌1이 다 끝나야 패키지가 나오는 건가요? 지금부터 듣고싶은데... 나올때까지 기다려야할까요? 08현역입니다.,https://orbi.kr/00077690978/%EA%B9%80%ED%98%84%EC%9A%B0-vod
2026,2,23,오르비,시대인재,새학기됐으니까 올리는 커리큘럼 (26. 3월 ver.),"*일단 학원은 시대인재 현정훈T 들을거임. 나머지는 X
*국어는 제가 상상빠라 이해좀 (상상 패키지 구매O)
*비난X 조언O 질문O
*고3 커리큘럼 짜시는 분들은 참고만 하세요~~
1. 국어
(주간지 + 기출 + 실모)
-27 수능특강 독서문학언매
-상상 이매진
-
피램
10개년 기출 &
옛기출
선별집 (독서만)
-김상훈T 그릿 (문학만)
-상상 언매 N제
-상상모 & 3덮3섶
2. 영어
(N제 + 실모)
-27 수능특강
-수능실감 300제
-EBS 기출 단어장
-3덮3섶 & 이명학 모의고사 아카이브
3. 수학
(N제 + 기출 + 실모)
-27 수능특강
-드릴7 수학1,2,미적 (인강X)
-이해원 N제 s1 수학1,2,미적
-기출 rebirth 수학1,2,미적
-
랑데뷰
기출과변형 (미적만)
-써킷 & 3덮3섶
4. 물1
(주간지 + 실전 개념서 + 실모)
-27 수능특강
-현정훈T 러쉬 스팀팩
-현모 & 3덮3섶
5. 화2
(기출 + 실전 개념 정리 + 실모)
-27수능특강
-역대 수능특강 수능완성 3개년치
-27 자이스토리 2회독
-강준호T 겨울방학시즌 화잘주스 복습
-어나클 2회독
-3덮3섶
6. 수리논술
-아날로그 수리논술 기하",https://orbi.kr/00077692601/%EC%83%88%ED%95%99%EA%B8%B0%EB%90%90%EC%9C%BC%EB%8B%88%EA%B9%8C-%EC%98%AC%EB%A6%AC%EB%8A%94-%EC%BB%A4%EB%A6%AC%ED%81%98%EB%9F%BC-%2826-3%EC%9B%94-ver%29
2026,2,23,오르비,시대인재,대치동 교재 대리 수령,"원하시는 분 쪽지주세요~ (대치두각,대치시대인재 등등)",https://orbi.kr/00077693564/%EB%8C%80%EC%B9%98%EB%8F%99-%EA%B5%90%EC%9E%AC-%EB%8C%80%EB%A6%AC-%EC%88%98%EB%A0%B9
2026,2,23,오르비,시대인재,수12 뉴런 듣말,"RPM 쎈비 한번돌림
자이 1등급 2등급 대비문제제외 한번돌림
시대인재 수능기출 241122?였나 암튼 그런 미친문제제외 돌림
나형 30 풀리는것도있고 못푸는것도있음
물어봣는데 너무갈리네
뉴런
최대 1개 선택 / ~2026-03-02 15:41:31
ㄱㄱ
아니다어렵다너는그냥시발시발점기출기출이다
투표하기",https://orbi.kr/00077693970/%EC%88%9812-%EB%89%B4%EB%9F%B0-%EB%93%A3%EB%A7%90
