월,일,커뮤니티,타사명/키워드,제목,본문(내용),URL
3,10,디시인사이드,대성,국어 투커리 이거 어떰,"메가 대성 패스 둘다있고
동욱쌤 일클 거의 들었는데 문학은 좀 내스타일 아니여서
문학만 김승리 할려는데 어떰?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=296712
3,10,디시인사이드,대성,이투스는 영어 들을사람이없네,"영어하나때메 대성패스 사야되나? 흠
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10712018
3,10,디시인사이드,대성,대성 문학 강사 ㅊㅊ점,누구 잇음뇨? 감상 안하는 사람,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10711736
3,10,디시인사이드,대성,대성 문학 강사 알려주세여,그읽그풀 느낌인 강사 누구 있나여?,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10710963
3,10,디시인사이드,대성,파딱 차렷.,내가 씨발 대성갤 침공 오라그랬지 계집 근첩들이 념글 다는게 맞는거냐? 자꾸 제3 세계 지원 안해줄거야?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611348
3,10,디시인사이드,대성,혹시 올해도,"대성패스 싸게 살수 있어?
이제 3월편입으로 들어가려구",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253602
3,10,디시인사이드,대성,근데 지금와서 느끼는건데,"메가랑 대성 국어 1타 그분들 강의보면
강의수 60개씩되는 커리가 3~4개씩이던데
하루종일 인강만 봄?
현역때 인강강사로 드래곤볼했었는데
ㄹㅇ 저분들 풀커리 타시는분들 존경심느껴지노
책도 존나 많이주더만",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611246
3,10,디시인사이드,대성,대성 수학쌤들이 시대에 비해 좀 딸림?,그정도임??,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253597
3,10,디시인사이드,대성,우리학교 좆반고 수준도 아닌것 같다,"선생이란 놈들이 대성 이투스 이런거 말고
Ebs 들으란다ㅋㅋ
어떻게 학교에 메가패스 사라는 선생이 1명밖에 없노",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10710284
3,10,디시인사이드,이투스,내보기에 스카독재는 매우 대단한 자제력을 요구하는듯함,다시 이투스 드가야되나 고민중이노.,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10714084
3,10,디시인사이드,이투스,이투스 쓰는 사람,- dc official App,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10713778
3,10,디시인사이드,이투스,이투스는 배송비 무료가 없는거임요?,"9만 6천원치를 시켰는데 배송비가 붙네 ㅆㅂ이.
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10710813
3,10,디시인사이드,메가,메가는 인강은 압도적인거같은데 현강은 존나구리네,"시대 강대에비해
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612253
3,10,디시인사이드,메가,강민철 ebs 분석 외주맡기는거 까고 있네,작년까진 메가스터디 분석노트 가져다 쓴 사람이ㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=296831
3,10,디시인사이드,메가,반수하는데 도서관에서 공부 ㅈㄴ 눈치보이네,칸막이 있긴한데 뒤에서 보면 다보이는데 어카지 공짜인건 개좋은데 메가들으면서 수분감 꺼내다가 쳐맞을거같음,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10713938
3,10,디시인사이드,메가,"사문 공부해본적 없는대 어떤 쌤 들어야함뇨,,??","메가 윤성훈쌤 유명하신거 알구 있긴하는대 이 쌤 한 분 듣겠다구 패스 사긴 실어서요,, 현강 쌤들 중에 추천해주셈뇨,,!! 정법은 근수쌤 들으면 댈거같구요,,!!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611920
3,10,디시인사이드,메가,야구선수를 꿈꾸던 메가 국어 4타,"박석준.
27살에 공부하여 2014학년도 입시에서
연세대에 합격하여 입학했다.
차우찬, 류현진 등을 안다고 한다.
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10712713
3,10,디시인사이드,메가,"사설 누구 듣는거 ㅊㅊ? (풀커리X, 개념+기출 탄다는 가정하에)","재종 후 수능 끝나고 개망치고 도저히 한번 더 해달라고 말을 못하겠어서 2월까지 알바했음 3월 1일부터 독서실에서 공부하는데 ebs 듣다보니 좋긴좋은데 기출 분석이 완벽하게 안되니 답답하고 그래서 사설 들으려는데 커리가 많아서 머리가 아픔..빡붕이들아 좀 물어볼게
1. 지금 메가 국어 강기분, 새기분 뭐 겁나 많은데 걍 뭔차인지 물어봄
2. 대체 인강 OT에서 나랑 잘 맞는 선생님의 기준이 뭐임? 밥먹고 나서 안졸리면 되는거?
3. 자습시간은 언제 늘려야함?",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10712615
3,10,디시인사이드,메가,작년 강민철 EBS 강e분을 올해는 김상훈이 사용한다던데,"그거 메가가 만든 책이었는데 이제 EBS는 김상훈으로 태세 전환하겠다는 거지?
EBS는 듄탁해가 워낙에 유명하고 좋으니까?",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10712322
3,10,디시인사이드,메가,간호대에서 삼룡의는 봄,"서울대 간호대 -> 인제대 의예과
지잡고에서 갑자기 의대 가겠다고 고2때부터 수2 미적 선행한다고 깝치길래 애들이 “니가?” 하니까 “국어만 올리면 안될 것도 없지 않음?” 이지랄함
현역때 의대성적 안나옴
정시 원서 안넣고 재수하려니까 교감이 서울대 합격증만 받으면 용돈 주겠다 해서 간호대 넣고 합격함 강북메가 가서 더프 1~3등만 하다 국어 망하고 인제대 의예 붙음
아이큐 140 넘음
경남과학고 떨어지고 우리 학교 온 애임
교내경시 무관
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10712142
3,10,디시인사이드,메가,얘들아 메가 인강 공유됨?,"시간대만 안겹치면 되나
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10711684
3,10,디시인사이드,메가,메가스터디 대표미녀강사,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10711584
3,10,디시인사이드,메가,메가스터디 연대 간호 멘토<<< ㅈㄴ 이쁘면 개추 ㅋㅋㅋ,연대 안유진이네 완전,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611603
3,10,디시인사이드,메가,메가커피 메뉴 ㅊㅊ좀,태성앞에 ㅇㅇ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611206
3,10,디시인사이드,재종,머벨이,꺼무위키 재종강사 라인업에 있던데 본관도 오냐?,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253929
3,10,디시인사이드,재종,수학 3-4등급대는 현강/재종 수업 어렵지 않나,"일단 나부터 작수 3 쳐받고 인강으로 공부하다가 6모 2나와서
6모 이후에 신민우t 듣다가 어려워서 이상훈t 옮겼다가
어려워서 김용진t 갔다가 걍 인강으로 회귀하고
수능때 2받음",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253922
3,10,디시인사이드,재종,다들 지금까지 재종 다니면서 제일 미친새끼 말해보자,나는 수업끝나고 다들 계단으로 올라갈때 문을 안잡는것도 아니고 닫는 미친새끼봄 ㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612289
3,10,디시인사이드,재종,근데 김현우는 왜케 현강 재종 수업횟수 적은거같냐,"단과는 인기 진짜 존나많은데
재종은 만족도가 다른가?",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=296845
3,10,디시인사이드,재종,명가원 ㅈㄴ 신기한 사람 있던데,"국어 김재훈 라이브
수퍽 강기원 라이브
생명 김연호 라이브
지학 이신혁 라이브
국수탐탐 라이브 다 낀 것 같던데
그럴꺼면 재종을 왜다니지?
내 상식선에서는 이해가 안되네
걍 잇올가지 뭐하러 재종을 다니시지?
돈이랑 시간 졸라 아까울텐데",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612214
3,10,디시인사이드,재종,이신혁 휴강을 왜 욕하냐,"재종 신혁이는 약한사발 들이키고 오는거처럼 해서 그렇지
그래서 단과 영상 리클 주잖아 ㅋㅋㅋㅋㅋ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612208
3,10,디시인사이드,재종,재종 강vs김vs욱,"김>욱>강 ㅇㅈ?
범찬경수는 알아서 쇼부보시고",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612205
3,10,디시인사이드,재종,재종이신혁 왜 욕먹음?,"몰라서 묻는거
난 ㄱㅊ던데",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612169
3,10,디시인사이드,재종,진짜 내가 이럴려고 시대인재왔냐? ㅅㅂ,"다 나보다 잘하는건 기본에, 공부하는 폼만봐도 현자를 방불케하는 메쟈의나 탑공대들이 많을 줄 알았지. 적어도 옆자리에 그런애들이 한명 쯤은 있을줄 알았어..
현실은 애 새끼들 공부하는 폼만 봐도 그냥 시발 지방 개잣반고 버러지만도 못한게 태반인데, 이게 ㄹㅇ 시대인재라고? 그냥 컨텐츠 좀 많은 동네 재종인데? ㅅㅂ",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612123
3,10,디시인사이드,재종,이정수근데,"개화지문 뚫는거 진짜개지림 ㅋㅋ
이정수같은사람이 인강하면 걍 전국 1타먹는거아닌가? 왜 재종에계시지
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253805
3,10,디시인사이드,재종,재종 수업아예없는날은 걍 결석하고 집앞스카 어떰?,편도 70분거리 ㅅㅂ 하,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10714048
3,10,디시인사이드,재종,하원할때마다 지하철에 커플들 ㅈㄴ 우글우글 거리는데,하 시발 난 하루종일 재종에 갇혀서 현타옴,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612000
3,10,디시인사이드,재종,디올백,오늘 사문시간 디올백녀뭐냐? 진짜 재종와서까지 그 ㅈㄹ하는거보면 한심하다,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253713
3,10,디시인사이드,재종,님들 쫑느 고수탑 진도 어케나감?,고수탑 vod사서 할려고함 재종 나가는 진도랑 같게할려고 하는데 진도 어케나가는지 알려주실분 ㅠㅠ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611943
3,10,디시인사이드,재종,쫑느 qed 어느정도냐,"작수 2컷인데 재종qed들으면 대가리깨짐?
사실 지금 고수탑도 수업 존나 빨리나가서 빡세긴함",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611931
3,10,디시인사이드,재종,ebs로 수능 치르기 ㄱㄴ? (딱 3등급..이상 무조건 안정 3),"워낙 재수를 크게 실패했고 그냥 꿈이 국어 3~2 수학 3~2 영어 2 사문 1 정법 1임. 작년에는 재종했는데 이번엔 거의 독재하다 막판에 살짝 다닐거같음.
ebs랑 사설 커리 타려하지만 [기출+ebs] → 사설이라서 고민임. 게다가 워낙 이해하는데도 느려서 인강 한번 시작하면 1.3배속 이상 강의 수강을 못함 귀에 처리가 안돼서..
정말 현실적으로 33211 ㄱㄴ하다 볼까요 요즘 제 능지도 고민되고 쓰잘데기 없이 계속 인강 선생님을 이리저리 찍먹하고 이러니 허수같아서 고뇌하여 올려봅니다..",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10713329
3,10,디시인사이드,재종,님들 선특이 뭐임? 선택특강이 뭔데? 재종수업이랑 달라? 요약좀,부탁,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611762
3,10,디시인사이드,재종,재종다니면 식비 교통비 보통 얼마 나옴?,"ㅇㅇ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10711906
3,10,디시인사이드,재종,"재종 짤려서 좋은 점 찾았슨뇨,,!!","평일 점심, 저녁에 제가 먹고십은 메뉴를 먹을 수 있서요,,!!
오늘 점심은 연어스테이크 샐러드로 먹을거임뇨,,!!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611633
3,10,디시인사이드,재종,스카독재< 진짜 너무힘들다,"스카독재 하기전에는
그냥 앉아서 인강듣고 매일반복하면 되는거 아냐?
라고 존나쉽게 생각했는데..
괭히 재종가는거아니구나
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10711086
3,10,디시인사이드,재종,인강 누구 들을지도 고민임,"원래 호훈 땡겼는데
작년에 사고 정작 재종 다니느라 못 본 스블 들을지 고민중",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611517
3,10,디시인사이드,재종,나무위키 재종강사에 강철중 넣어줘!!,수정할수 있는 사람만..,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611372
3,10,디시인사이드,재종,강대 서킷 피뎊 올라온거 죽이고싶네,재종오니까 존나 짜증난다 ㅋㅋㅋㅋㅋ 현역들이 풀거 생각하니까,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253617
3,10,디시인사이드,재종,새로e 현대운문 리뷰,"책의 외관이다
참말로 이쁘다
책의 장치들이다 읽을사람은 읽고 읽기 귀찮으면 내려라
제가 설명해드리겠다
목차이다
지문과 각각의 장치들이 있는걸 볼수있다
더 코어
즉 지문을 뚫어내기위함 핵심을 담은 장치이다
어휘 풀이와 E뷰이다
어휘 풀이는 설명이 필요없을것같고
E뷰는 보기나 핵심선지로 제시될
가능성이 높은 내용을 담아놓은 장치이다
다음은 매크로다
큰 틀을 잡혀있어 한눈에 볼수있는 내용이 담겨있는 장치이다
다음은 마이크로다
연마다 상세하게 작품을 분석하고 해설한 내용을 담은 장치이다
이를 잘이용하면 실전적인 감상력(피지컬)을 올리는데
매우큰 도움이 될수있을것 같다
그리고 저 굵은 글씨들은 연계작품의 보기 또는 선지화가 된
내용들이다 ebs의 방향성까지 챙길수있는 매우 좋은 장치이다
다음은 OX 퀴즈와 새로고침이 보일것이다
OX 퀴즈는 설명이 필요없을것같고
새로고침은 학생들이 질문할만한 내용과
그 답변을 담아놓은 장치이다
다음은 연계의 지평선이다
위에 색이 채워져있는 부분은
석박사 논문에서 따온 내용을 바탕으로
평가원 <보기>의 형태로 재구성한 장치이다
실제 현장에서 만날 가능성이 있는 보기이니
잘활용하면 좋을것같다
그아래 색이 없는부분은
석박사 논문을 요약한 내용이다
작품에대해 포괄적으로 이해를 할수있게 돕는 장치이다
짧은평
매우 꼼꼼하게 분석하고 설명되어있는 교재이다
이 교재는 강대재종에서 나눠주는교재로 알고있다
인강에서는 홍지운선생님만 독점 제공하시는걸로 알고있다
필자는 가독성 안좋은 글을 진짜 못읽는데
이 교재는 가독성이 매우 좋은것같다
지금 교재패스를 구매할 시
새로e 독서 소재분석집을 꽁으로 증정하고있다
3월31일까지 제고 소진 시 조기마감되니
구매할 의향이 있으면 서둘러 구매하자
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=296551
3,10,디시인사이드,재종,재종 오고 제일 불편한 점,왜 복습영상 안주지....,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611244
3,10,디시인사이드,재종,홍지운T 새로e 현대운문 리뷰,"스포일러 경고 기능이 추가됐습니다.
(
펼침 메뉴 > 설정
에서 변경 가능)
책의 외관이다
참말로 이쁘다
책의 장치들이다 읽을사람은 읽고 읽기 귀찮으면 내려라
제가 설명해드리겠다
목차이다
지문과 각각의 장치들이 있는걸 볼수있다
더 코어
즉 지문을 뚫어내기위함 핵심을 담은 장치이다
어휘 풀이와 E뷰이다
어휘 풀이는 설명이 필요없을것같고
E뷰는 보기나 핵심선지로 제시될
가능성이 높은 내용을 담아놓은 장치이다
다음은 매크로다
큰 틀을 잡혀있어 한눈에 볼수있는 내용이 담겨있는 장치이다
다음은 마이크로다
연마다 상세하게 작품을 분석하고 해설한 내용을 담은 장치이다
이를 잘이용하면 실전적인 감상력(피지컬)을 올리는데
매우큰 도움이 될수있을것 같다
그리고 저 굵은 글씨들은 연계작품의 보기 또는 선지화가 된
내용들이다 ebs의 방향성까지 챙길수있는 매우 좋은 장치이다
다음은 OX 퀴즈와
새로고침이
보일것이다
OX 퀴즈는 설명이 필요없을것같고
새로고침은 학생들이 질문할만한 내용과
그 답변을 담아놓은 장치이다
다음은 연계의 지평선이다
위에 색이 채워져있는 부분은
석박사 논문에서 따온 내용을 바탕으로
평가원 <보기>의 형태로 재구성한 장치이다
실제 현장에서 만날 가능성이 있는 보기이니
잘활용하면 좋을것같다
그아래 색이 없는부분은
석박사 논문을 요약한 내용이다
작품에대해 포괄적으로 이해를 할수있게 돕는 장치이다
짧은평
매우 꼼꼼하게 분석하고 설명되어있는 교재이다
이 교재는 강대재종에서 나눠주는교재로 알고있다
인강에서는 홍지운선생님만 독점 제공하시는걸로 알고있다
필자는 가독성 안좋은 글을 진짜 못읽는데
이 교재는 가독성이 매우 좋은것같다
지금 교재패스를 구매할 시
새로e 독서 소재분석집을 꽁으로 증정하고있다
3월31일까지 제고 소진 시 조기마감되니
구매할 의향이 있으면 서둘러 구매하자
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10710371
3,10,디시인사이드,재종,형님들 시대재종첨이고 오늘 볼텍스 받앗는데 대부분 푸시나요??,수학 이요 수원수투 받앗능데 번장에 파나요?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611123
3,10,디시인사이드,시대인재,확d반,"솔직히 시대인재 기준 개꿀통 아니냐
귀찮게 안하고 잠만 자는데",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612187
3,10,디시인사이드,시대인재,잇올 우리지점 3번이상 졸면 학부모 면담에 강제퇴실임,"씨발! 시대인재 가고싶다 빨리
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612140
3,10,디시인사이드,시대인재,근데 이신혁은 전생에 뭘 했길래,시대인재한테 간텍당한걸까? 존나 궁금하긴 하다노,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612124
3,10,디시인사이드,시대인재,전통적으로 시대인재는 스텝님이 아름다우심…,"7기 s관을 아는 사람…
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612082
3,10,디시인사이드,시대인재,여기 시대인재 맞냐,오늘 심규원 수업 듣는데 뒷자리 쟁탈전 ㄹㅈㄷ였다 지디 콘서트 온줄 알았네,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612057
3,10,디시인사이드,시대인재,시대인재는 당장 기출을 내놔라,시대인재는 당장 기출을 내놔라!! 탐구 기출 돌려야 된다고 진짜,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612049
3,10,디시인사이드,시대인재,두꺼비랑 개구리 스탭들은 관마다 꼭 한명씩 있나봄,시대인재 유구한 전통인가,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2612036
3,10,디시인사이드,시대인재,시대인재는 8시등원인데,"여긴왜7시40분이냐
여기가 더 공부잘하냐?..우우
7시40분 너무 빠르지않냐",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=253717
3,10,디시인사이드,시대인재,시대인재 단과,결제가 벌써 올라옴?,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=296704
3,10,디시인사이드,시대인재,내년부터 시재인재 다닐건데,"일단 오늘 학교애서 상담하면서 내신 가망이 없는 ㅂㅅ이란걸 뼈저리게 느껴버림.
시대는 수학이랑 국어  다닐려는데
그전에 뭐 기출을 다 돌려봐야한다거나 뭘 해야한다거나
그런거 있우면 알려주셈.
다시한번 말하지만 학교담임쌤도 수시는 가능성 거의 없다고하심
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=296677
3,10,디시인사이드,시대인재,개파 때 예비 시대인재 10기 봤음 ㅋㅋ,"개파 때 내 옆자리 앉았는데 목소리 모기에 외모도 부남임
새터 오티 이런거 한번도 안 가고 개파가 행사 참여 처음이라는데
당연히 술게임 하나도 모르고 분위기 깨서 1차하고 집 간다고 튀었음
새터 오티 왜 안 왔냐고 물으니까 “그냥“ 이라고 답하더라
07이라 무조건 반수할듯",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611566
3,10,디시인사이드,시대인재,아 시대인재c 사이트에서 브릿지가 있는데,얘는 수학이 아니라 과탐인거같노 잘못 알았슴메 ㅈㅅ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611295
3,10,디시인사이드,시대인재,기출분석? 기출문제?,"기출문제집은 마더텅 자이스토리 같은거로 제가 따로 사나요?
홈페이지 보니까 시대인재 자체 기출문제집 있던데
그것도 나눠주나요
해줘 마인드가 아니라 오늘 신규생이라 몰라요 ㅠㅠ
혹시 사야되먄 기출문제집 추천 부탁드립니다",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611156
3,10,디시인사이드,시대인재,시대인재 가방 이거 좋음??,어떰,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2611067
