월,일,커뮤니티,타사명/키워드,제목,본문(내용),URL
3,3,디시인사이드,대성,대성 패스는 ㅅㅂ 1년만에 3배 뛰었네,주식으로 치면 수익률이 ㅋㅋㅋ 미친새끼들,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681792
3,3,디시인사이드,대성,처돌았나 경고했는데도 계속 중얼중얼거리네 ㅅㅂ,"계속 속트름 꺽 꺽 거리고
문제풀때 ㅅㅂ 중얼중얼 ㅈ같은 새끼
대성학원들 중에서 제일 밑바닥 노대에서 제일 낮반인 버러지 새끼
책장엔 수특 전과목이 꽃혀있지 않나
책장,책상은 정리되어있는 꼬라지를 못보질않나
넌 진짜 안되겠다 갱생이 불가하다 넌
내일 개선의 태도가 안보이면 넌 그냥 반번호 이름 여기다 깐다
재원생들의 ""알권리"" 차원에서 ㅇㅇ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=250804
3,3,디시인사이드,대성,대성패스 교제 배송지 두곳 됨?,"본가랑 기숙사 다 받을수있음?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681236
3,3,디시인사이드,대성,러샐 다니면 메가패스 공짜로 주냐,"대성학원은 대성패스 1달간 쿠폰 주던데 ㅇㅇ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681149
3,3,디시인사이드,대성,노베 8개월 수능 커리 계획완료 함,"목표등급: 3등급, 이투스 월구독+대성29만원패스
국어: 김민정 커리에 박광일 문학 훈련도감 추가
영어: 오채은
수학: 이미지 신발끈, 세젤쉬부터
사회: 이지영 (생윤, 사문 또는 다른 거도 고민중)
한국사: 미정
직장 병행이라 빡셀 것 같은데 퇴근하고 집중하려고 인간관계 지금 다 끊는중..",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681093
3,3,디시인사이드,대성,반갑읍니다 메가패스와 대성패스를 구매하고왔읍니다,내일부터 슬슬 스퍼트 내보겠읍니다!!!!!!,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681092
3,3,디시인사이드,대성,대성 2명 동시에 못들음?,"원래 듣고있던건 계속 듣게 해줘서 2명 들을 수 있었는디
바뀜??
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294315
3,3,디시인사이드,대성,지금부터 다시 시작하려는데 도와주실분 ㅠ,"일단 대성 메가 다 끊었고
사탐확통 할 예정.. 시간없으니
국어 - ??
수학 - 일단 뉴런이랑 수분감 공통 + 확통 시발점
영어 - ??
사탐 - ??
수학은 공통 개정시발점 작년에 해서 뉴런이랑 수분감 하려함
나머지는 뭐해야하는지 미쳐버리겟음
작수부터 지금까지 놀다가 학교 다시가니까 정신이 번쩍 들어서
오늘부터 다시 쭉 해보려는데 조언해주실분 ㅠ",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10680622
3,3,디시인사이드,대성,6수쯤 되면 그냥 독학하는게 나음????,"수능보지말란 나쁜말은 ㄴㄴㄴㄴㄴ
시대재종 강대재종 단과 대성 메가 들어볼건 다 들어본거 같은데 문제는 제대로 따라간적은 거의 없긴함 ㄹㅇ 찍먹튀만 쥰내함...
등급은 수학1 나머지 2 국어는 2~4..인데
걍 독학하다가 필요한 것만 들을까ㅠ아니면 겸손하게 개념강의부터 완강 ㄱㄱ? 대신 순공을 많이 포기해야됨..ㅜ",https://gall.dcinside.com/mgallery/board/view/?id=itall&no=588184
3,3,디시인사이드,대성,영어 인강 빈순삽 고트는 누구임?,대성 메가 통틀어서,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294280
3,3,디시인사이드,대성,영문법 노제인데 추천좀,"대성패스 살껀데
천일문vs대성 영문법
대성이면 어떤 강의 들어야되는지 추천 좀 ㅠ",https://gall.dcinside.com/board/view/?id=exam_new2&no=1833912
3,3,디시인사이드,대성,언확쌍윤 할것같은데 메가들을까 대성들을까,ㅇ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10680093
3,3,디시인사이드,대성,인강생은 실모 어케모음,일단 메가대성이투스에서 최대한 모을생각인데 더 얻을만한 곳 없나,https://gall.dcinside.com/mgallery/board/view/?id=waterlee1&no=75009
3,3,디시인사이드,대성,이원준 정석민,"둘이 많이 다른거같아서 못고르겠음
패스는 메가대성 둘다잇음
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294235
3,3,디시인사이드,대성,진짜 지금 대성 왜 안사짐??,)(,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10678524
3,3,디시인사이드,대성,왜 지금 대성패스 안사짐??,??,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10678327
3,3,디시인사이드,대성,남치열 << ebsi goat,인강시장 들가면 대성에서 1타~3타 노릴만하던데,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10678182
3,3,디시인사이드,대성,맥북으로 대성이랑 메가중에 듣기 편한게 머임??,ㅈㄱㄴ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10678023
3,3,디시인사이드,대성,대성 46만원 메가 55만원,둘중에 뭐가 더 나음??,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10677969
3,3,디시인사이드,이투스,MBC는 조사 잘못했음,영어 1타는 이투스(북) 소속 워드마스터T임,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10682025
3,3,디시인사이드,이투스,군수드가려는데 조언좀,26수능 미적 수학3으로 운지하고 군대왔는데 할게 없어서 수학이나 군대에서 파려고하는데 현우진 안듣고 이투스에 김대중 작년에 들었는데 뉴런 바로 드가도됨? 교과개념도 알고 실전개념도 조금 아는데 뉴런 따라가기 벅차냐? 개정시발점도 실전개념있던데 문제가 너무 쉽고 교과개념은 알기도 하고 볼륨 너무 커서 뉴런부터 하려는데 뉴런에도 실전개념 다 수록되있음?,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681354
3,3,디시인사이드,이투스,홍천 설의녀 유튜브 인터뷰,"https://youtube.com/v/MiPXoYt3iEc?si=ayQ6shLE7CX5M9Rw
[장학생 LIVE] 황의진 - 서울대학교 의예과(with 이투스247학원 춘천점)
황의진 - 서울대학교 의예과(with 이투스247학원 춘천점)00:22 이투스247학원에 다니면서 가장 뿌듯했던 하루는? 00:53 공부가 막히던 날 밤, 기억나는 행동은? 01:19 학원 전후, 가장 달라진 공부 습관은? 01:46 모의고사 성적 보고 마음이 흔들린 순간은?02:...
youtube.com
얘 맞음? 목동 현강 들으면서 수능 준비하고 탐구 3,4 등급 농어촌 기균 썼다는 애가 얘야? 미미미누 때 모습 밖에 몰라서",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598078
3,3,디시인사이드,이투스,이투스 교재좀 유비인에 올려줘라 시발,"정승제 이지영 자료밖에 없거든?  근데 내가필요한건 팡일이랑 김도하 독해
좆투스주제에 책갓너무비싸다",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681042
3,3,디시인사이드,이투스,아 유비인에 이투스 자료 졸라 안올라오네,박팡일 김동허 자료좀 올라와야되는데 책값 졸라비싸서 사기싫네 ㅎ,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294306
3,3,디시인사이드,이투스,요즘 이투스 쇼츠 뒷광고 때리는거 같지 않음?,이투스빨아주는 쇼츠 너무 많음,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2597545
3,3,디시인사이드,메가,근데 메가 강사들중엔 왤케 참강사가 없는것같지,다들 기상이햄이 메가 일타들 내에서 유일한 참강사라던데 난 그것도 잘 모르겠음.. 그냥 상대적으로 논란이 적어보이니까 그런 것 같음,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10682299
3,3,디시인사이드,메가,한국사 꿀팁,"심심할때 메가스터디 김종웅 대웅전보기
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598881
3,3,디시인사이드,메가,메가인강 듣는 한석붕이들 긴급질문좀✊+✊+✊+✊+✊+,"메가패스 사면 주는 저거 ai 프로모드임?
아님 걍 일반무료버전임?
ㄹㅇ머성만 듣는데 저것때매 솔깃하네 ㄷㄷ",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10682080
3,3,디시인사이드,메가,메가 문학 추천좀,국어 감각이 좋긴 한데 이러다가 수능때 좆될까봐 무서움,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294405
3,3,디시인사이드,메가,스관애들아 외출시간에 카페 어디로감?,메가커피 사람 너무 많던데 ㅜ,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=250848
3,3,디시인사이드,메가,아 메가패스살걸,강의중에 썰이라도푸는거보고싶네,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681972
3,3,디시인사이드,메가,근데 ㅈㅈㅅ 왜까임?,"솔직히 시대인재같은 사교육 카르텔 대항마는
ebs나 학교가 아니라 메가스터디잖아?
내생각에 메가스터디가 교육격차 ㅈㄴ줄인것 같은데 병신같노
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598585
3,3,디시인사이드,메가,메가환급 좆버그 머임..?,성적표 인식이 아예 안됨,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681587
3,3,디시인사이드,메가,메가 환급 신청한 사람 있음?,"성적표 업로드 하고 성적 인식 범위를 지정해달라는데 작동을 안 하는디?
걍 아무 것도 클릭이 안 됨",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681533
3,3,디시인사이드,메가,메가스터디 n제 어떰,"교보문고 왔는데 n기출이 없음뇨
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10680994
3,3,디시인사이드,메가,기하 메가누구들음?,- dc official App,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10680989
3,3,디시인사이드,메가,메가 오늘의순간 어디서봄,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10680525
3,3,디시인사이드,메가,메가 이벤트에 홍*범 이 새끼 뭐냐?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10680517
3,3,디시인사이드,메가,초딩부터 공부한답시고 쌩쑈를 했는데 대학은 못가고,엘리하이 엠베스트 메가스터디 메가 장학생 루트 쫙 타면서 괜히 겉멋만.들어서 상위권 메디컬 간답시고 깝쳐서 인생이 지금 이렇게 됐네. 돌이키기엔 너무 늦었고,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2597643
3,3,디시인사이드,메가,메가스터디 박스 올리신 분,개인정보 보여서 내려드렸어요,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2597549
3,3,디시인사이드,메가,김상훈 < 왜 메가 6타됨,라떼는 대치 4대 천왕 중에 1명이었는데,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10679217
3,3,디시인사이드,메가,엄선경처럼 ebs문학 스토리 읽어주는 강사없냐?,"작년에 이동할때 음악듣듯이 수특,수완 고전소설,현대소설 줄거리 들으면서 가니까 꽤 유용했는데 올해는 메가에 엄선경 없네",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10679038
3,3,디시인사이드,메가,맥북으로 메가랑 대성중에 듣기 편한거 머임??,ㅈㄱㄴ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10678006
3,3,디시인사이드,재종,현정훈 수업 못따라 가는 애들아,"현정훈 라이브 들어라
한번 들으면 이걸 왜 이제 들었지하고 존나 후회한다 ㅋㅋㅋ
복영도 주고 3시간 반 풀수업에 재종에서 홀수만 풀어주는거 홀짝 다 풀어주는거 황홀해서 눈물남",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599083
3,3,디시인사이드,재종,태5 제발,"코좀 그만골고 잠좀 그만자자
명색이 나름 1등 재종인데
왜이렇게 산만하냐 시발진짜
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599071
3,3,디시인사이드,재종,현정훈,"단과랑 재종이랑 수업내용 다르나요?
노베라 재종수업 다 넘어가서 너무 빡센데
단과내용은 노베도 듣는지 궁금해요",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599055
3,3,디시인사이드,재종,현정훈을 의심하지 마라,"저능아들도 닥치는대로 따라하면 고수되게 만들어준다
개념설명 다 거르지말고 들어라 그거 다 나중에 문제풀때 떡밥이다
재종 현정훈만 듣고도 작수 만점받았음",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599002
3,3,디시인사이드,재종,강사가 영향이 그렇게 큼?,"그냥 재종 라인업대로만 하란거 다 해도 앵간치 되는거 아닌가
단과끼고 선특끼고 하면 좀 과할거같은데",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598999
3,3,디시인사이드,재종,현정훈 재종에서는 혹할만한 떡밥 보여주고 단과에서 만개함,ㅋㅋ 전략임,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598919
3,3,디시인사이드,재종,선특 아까 재종애서 3시에 햇는데,이럼 현강이냐,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598914
3,3,디시인사이드,재종,화1 시대재종 몇마리냐?,ㅇㅇ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598894
3,3,디시인사이드,재종,현정훈 물1 재종이 ㅂㄹ지 물2재종은 ㄱㅊ음?,"ㅇㅇ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598876
3,3,디시인사이드,재종,강사 커리만 잘 따라가면 성적 오르는 거 맞겠지,"작년에 독재다니면서 혼자 공부했는데 수능까지 등급이 안 올랐어서
이걸 1년 더 한다고 오르기나 할지 모르겠고 걍 답답하다
이번에는 재종이고 혼자 공부하는 거 아니니까 시키는 대로 하면 오르려나",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=250864
3,3,디시인사이드,재종,서지현 재종 논술 goat,"미적 확통 기하 개념서 다 주고 현장에서 모의논술 한 번도 안 쳤고 기하 확통 개념영상 리클로 뿌려줬음
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598780
3,3,디시인사이드,재종,수논 재종수업때 암것도 안함?,"일단 저번주는 암것도 안햇는데.... 제대로 준비할거면 단과 필수인건가
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598778
3,3,디시인사이드,재종,재종 수논이 제대로 돌아가는 반이 있나,"김기원 여상진 우주설 뭐 네임드 다 끌어와도
제대로 안돌아갈껀데 ㅇㅇ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598765
3,3,디시인사이드,재종,재종 수논 <- 썰 듣는 시간임?,맞냐,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598729
3,3,디시인사이드,재종,리퀴드는 메타인지 있어서 재입도 하고 어케할지 구상하는데 볼텍스는,"전혀 메타인지도 없는듯
딱봐도 재종선생이 포기한거잖아 ㅋㅋ",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598716
3,3,디시인사이드,재종,단과마녀 이분 갑자기 왜 바이럴됨?,"욱갤에서 언급 몇번 된거 제외하고
재종이랑 접점 없으시잖",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598696
3,3,디시인사이드,재종,442 44면 재종 선생도 포기지 ㅋㅋ,속으로 졸라 욕하고 비웃었을듯 ㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598686
3,3,디시인사이드,재종,강사들한테 시대vs독재 물어봤음,"나는 그냥 개인적으로 안면 튼
국어 강사님이랑 수학 강사님 총 2명께 여쭤봄.
국: 너 재종 다시 다니게? 바깥 공기도 좀 쐬고 놀아라 일단
한… 1학기 끝날 때까지?
그리고 할 거면 단과 라이브 들어라
수: 이제 재종에서 더이상 배울 거 없지 않아요?
재종 오지 마요
그래서 독재할듯
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598670
3,3,디시인사이드,재종,진지하게 시평 그렇게 낮음?,"3합 5는 고3 현역도 그냥 맞추는 거 아님?
난 시대가 우리나라 1등 재종이래서 왔는데
강기원 말대로 오토바이 타고 다닌거
아니면 공부라는건 3등급에서 시작하는거 아님?
현역 수능으로 서성한도
못간 놈들이 의떨 치떨 ㅇㅈㄹ하는거면
재종이 아니라 정신병원에 가야지
부모님 등꼴 빨지말고 돈이나 벌자...
정신차려라",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598652
3,3,디시인사이드,재종,재종 통학 지하철 편도 1시간 << 진짜 마지노선임?,지하철 2번 갈아타긴하는데 거의 앉아서 가서 ㄱㅊ,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294380
3,3,디시인사이드,재종,강기원단과듣는데 강철중 선특 껴도 ㄱㅊ?,재종 수업 하나 드랍할거임,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598580
3,3,디시인사이드,재종,아침잠 많으면 재종가면 안됨?,자기통제 안돼서 밤샘많이함,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598557
3,3,디시인사이드,재종,2합6 뽑는게 어떤 느낌인지 알려줌,"수학 4 생윤 2 << 이런 애들도 재종 입성 ㅆㄱㄴ
기숙은 수학 5 생윤 2도 들어갈 수 있음 2합 7이라",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598517
3,3,디시인사이드,재종,김재훈 서바해설,재종에서 안해주지 않았나? 해줌?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598480
3,3,디시인사이드,재종,수업 없는 풀자습인날도 재종 가는게 맞다고보냐??,"통학 편도 70분(지하철 2번 갈아탐)거리라
걍 하루만 스카갈지 고민된다 하..",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10681717
3,3,디시인사이드,재종,수업 없는 풀자습인날도 재종 가는게 맞다고보냐?,"통학 편도 70분(지하철 2번 갈아탐)거리라
걍 하루만 스카갈지 고민된다 하..",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294361
3,3,디시인사이드,재종,이번달 즛콘 가는 사람 있음?,"다다음주 즛토마요 내한인데
아니 이거 맨날 재종에 있으니까 연락을 못받아서
티켓 반송됐네 ㅋㅋㅋ 어떡하냐",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598437
3,3,디시인사이드,재종,정석준쌤 사랑합니다,"진도는 단과수업 영상으로 다 주고
재종은 모고수업 나가는거 ㄹㅇ 감사합니다
대대대석준",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=250762
3,3,디시인사이드,재종,수학 수업 어케함?,"수학은 시즌1이 6평쯤은 되서야 끝나는데 안느린건가?
걍 재종수업만 들어도 괜찮은거 맞음?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=250758
3,3,디시인사이드,재종,비게에서 재밌는얘기(창녀짓해서 돈벌고 재종다닌썰),이런거보면 순수재미는 시대갤이 밀리긴해 ㅇㅇ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598322
3,3,디시인사이드,재종,국수영 과외 vs 재종,국수영은 다받을지 수학만 할지 모르겟고 받으면 적100 의대한테 받을예정임. 재종은 지금 정병max라 사람을 못보겠어서 고민돼 너네같으면 어떡할래 어머니께서 이번에 마지막이니까 학원 가라고 하시는데 난 못갈거같음 6월까지만 혼자 해본다할까,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598197
3,3,디시인사이드,재종,재종->독잰데,"왜 사람들이 재종 재종 하는지 알거같다 시발..
너무 힘들다",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598189
3,3,디시인사이드,재종,생각해보니까 군수 성공한다는게 말이 좆도 안되네 ㅋㅋ,"시대재종 1년 처박아도 성공확률 절반 이하인데
좆뺑이치면서 하루 순공 3~4시간으로 성공한다?",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598158
3,3,디시인사이드,재종,오늘 친구 5명 사귐,"모두 다 시대 재종 출신임
부남 친구 맨첨에 한명 사겼더니 얘가 시대출신 부남들만 데리고옴. 뭐지",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2598152
3,3,디시인사이드,재종,현정훈t재종은 복영 주는거 맞나요?,"책에는 준다고 되어있는데 조교는 안준다고하고 1주차는 안올라와서,, 글고 수업끝나면 슈욱 사라지시고 대기실에도 안계신데 질문은 못하나요?(네이버카페 이외에 직접)",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2597997
3,3,디시인사이드,재종,여기서 돈자랑하는 찐따가 저능아인 EU,"대치시대 재종학생들 대부분이
강서송거주자고 멀리는 용산정도인데
(전부가 아니고 대부분임)
전국에서 제일 잘사는 부촌에들만 모아놓은곳에서
돈자랑해봐야 어쩌라고 라는거임... 그정도 못사는애 없는데..
자랑 아니고 집나와서 둘이살며 자취중인데 아파트값만 40억 이상임 국평만 가도 30억 오바다..... 얼마나 병신 저능아면...
강남사는애들만 모아놓은곳에서 돈자랑질이냐
서울대가서 전교1등했다고 자랑해라 사람새끼로 보나",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2597814
3,3,디시인사이드,재종,재종에서 갤탭 사용 가능함?,아이패드만 된다고 들었던 것 같은데,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2597811
