월,일,커뮤니티,타사명/키워드,제목,본문(내용),URL
2,24,디시인사이드,대성,이명학 들어야하는데 대성 막힌거 화남,하 신택스 완강해야한다고;;,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2581487
2,24,디시인사이드,대성,대성은 월간패스 안내려나,"메가는 냈던데
그냥 n제 몇개 해설 듣고 싶은데 흠",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291835
2,24,디시인사이드,대성,강주하가,"오늘 수업 처음 들었는데
개지리긴하네
강의내용이나 강의력이 졸라 좋음  교재 퀄도 ㄱㅊ
대성이 데려온 이유를 알겠음
근데 마이크 소리가 너무 커요.. 이것만 개선해주세요 ㅠㅠ 귀 터질뻔함",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247832
2,24,디시인사이드,대성,대성은 월간패스 안내나,메가는 냈던데 대성도 낼려나,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10648352
2,24,디시인사이드,대성,오늘 대성위주로 책 살건데 추천 받아요,"프메 기하
프메 워크북 3과목
사탐 개념(윤사, 경제 빼고 하나 선택)
영어 아마 이명학",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10648247
2,24,디시인사이드,대성,도혁이는,"그냥 대성갤 픽인거님?
대성갤 도혁이 글 쓰는 사람 모으면 스투 인원 쯤 될듯",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247759
2,24,디시인사이드,대성,와 이쌤 개이쁘네,"대성마이맥 황선아
과목은 일본어
오늘부터 강평업 환불하고 이분강의 듣는다",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10648063
2,24,디시인사이드,대성,국이 짜면 학생들 성적이 떨어집니다,"국이짜면 밥을 먹고 물을 많이 마시고
물을 많이 마셔서 화장실을 자주가고
화장실을 자주가니 본인,주위학생들의 집중력이 떨어지고
집중력이 떨어지면 성적이 떨어집니다
학생들을 위한 학원 대성학원 국이 너무 짭니다
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247707
2,24,디시인사이드,대성,대성학원은 평균어디쯤임? 똑같이 건놈?,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647913
2,24,디시인사이드,대성,아니 씨발 대성 왜 안들어가짐?,"대성 뭐시기 말하긴 하던데 다들 그런거임?
왜이래",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580816
2,24,디시인사이드,대성,마이맥 안된다는거임?,대성이 안된다는게 먼솔이야,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580796
2,24,디시인사이드,대성,그러면 강평(강남대성)은 더 심하냐,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647792
2,24,디시인사이드,대성,대성 플레이어 바뀐거 약간 이거같으면 개추,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647786
2,24,디시인사이드,대성,수학 3~4등급 조언 훈수 좀,"본인 수학 3~4등급 재수생
놀랍게도 지금까지 기출 1회독도 안함...
정규 시작하면서 제대로 할려고 했는데 놀랍게도(안 놀라울수도) 못 따라가겠음
그리고 대학 떨어지고 놀아 재껴서 개념도 기억 잘 안남..
(난 바로 대학 갈줄 알았지...)
대성 수학 선생님들 수업 제쳐두고 개념하고 스블하는게 나을까...
아니면 개념만하고 대성 현강 듣기
조언 부탁드립니다....",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247667
2,24,디시인사이드,대성,대성 배송상태 심각하네...,"항상 이런식이면 곤란해...
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291708
2,24,디시인사이드,대성,대성 환급받으려면 모바일 학생증으론 인증안됨?,아,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646713
2,24,디시인사이드,대성,메가대성환급고고혓,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646622
2,24,디시인사이드,대성,대성 수학밖에 들을일 없을거같은데 그래도 사는게 맞겠지?,"다른건 다 메가이고 수학만 대성 들어야할거같은데
수학은 현우진 하나로는 부족하겠지?",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646486
2,24,디시인사이드,대성,대성에 들을강사 누구있음?,"국어는 김동욱 들을꺼고
영어는 걍 자습
사탐은 메가 듣는게 훨 나을거 같고
그나마 있는게
수학 n제 시장이랑 모고, 김범준인데
메가만 사야되나",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646471
2,24,디시인사이드,대성,확통 기본개념강의 대성 추천해줄수있냐,아마 듣고 스블부터 김범준 커리탈거같은데,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291644
2,24,디시인사이드,대성,확통 기본개념강의 ㅊㅊ좀 대성에서,듣고 스블들을듯,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646382
2,24,디시인사이드,대성,미적1등급 확통런하려는데,"기본개념강좌부터 들어야함? 바로 확통스블 들으면 안됨?
기본개념강좌 대성에서 ㅊㅊ좀",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646310
2,24,디시인사이드,대성,대성 올해는 19패스 안함?,46만원이네 쩝,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646252
2,24,디시인사이드,대성,물론 대성 강사들이 별로는 아니지만 바이럴이 너무 심함,그 수학이랑 그 과탐 강사는 바이럴이 심해도 너무 심함 ㅋㅋ 커뮤식 올려치기도 그렇고,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646142
2,24,디시인사이드,대성,대성패스 모의지원 개^^ㅣ발안해서 환급못받게생겼다,기분 개좆같다 하하,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579982
2,24,디시인사이드,대성,대성 오늘부터 환급 신청인데 왜 안 뜨지,머지다노,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10645552
2,24,디시인사이드,대성,와 예시문항이랑 작수랑 거의 똑같네,"작수 확통 30번이랑 예시문항 21 번이랑 숫자부터 푸는게 완전 유사함
대성기준 정답률 2.4%인 킬러인데 예시문항 풀어본 사람이면 개빨리풀었을듯
하 예시문항 소홀히 한 죄로 3수를 하는구나",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10645451
2,24,디시인사이드,대성,시대가 ㅈㄴ 고맙긴함,"이게 강의실겸 부엉이임 ㅋㅋ 실제론 한반 60명 고등학교 짝꿍마냥 두명씩 붙어있었음 대성학원 ㅋㅋ
먼 10, 20년전 얘기 아니고 00~02년생 애들만 해도 저기서 재수했음 우리 형 재수끝나고 짐뺄때 내가 가봐서 앎",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579494
2,24,디시인사이드,대성,허수 재수생 국어 커리 추천좀,"작수 언매 116 4떴고
모고는 싹다 3이었고 6모만 2 나왔음
작수 문학 1개 틀렸고
독서 위주로 보고싶음
언매는 개념 한번 돌려야할듯
지금 메가패스 있고 대성도 살 예정
한명 정해서 커리 타고싶음
언매는 따로 들어도 상관없음
예체능이라 1뜰필요 없고 2는 안정으로 맞고싶음
추천좀",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291476
2,24,디시인사이드,대성,대성마이맥 모의지원안하니깐 환급안해주노,"^^ㅣ발 가채점만 해놨었는데
개좆같네",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579448
2,24,디시인사이드,대성,조정식 대성오면 몇타임?,"이영수 딸 수 있냐
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291461
2,24,디시인사이드,대성,양산에 있는 부산대성기숙학원 탈출했다,"처음부터 기숙 안간다 했는데 ㅅㅂ
산길따라 탈출하느라 발에도 상처났네 ㅈ같은거",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247631
2,24,디시인사이드,대성,시대 이세끼들,"화1 김강민 전반아니면 다 짐싸들고 대성갈꺼 아니깐 억지로 김강민 전반시키는듯
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2578861
2,24,디시인사이드,대성,스투 게이들아 불편하게 디시에서말고,"https://0pen.kaka0.com/o/gqPNiZhi
0>o로 바꿔줘
걍 여기서 대화하자
대성갤 본관이나 노대도 많아서 난잡함",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247609
2,24,디시인사이드,대성,"이투스는 인강이 아니라 책팔이, 247, 기숙으로 먹고 살겠다는거지",저소득층도 서울런 쓰면 메가패스 대성패스 나오는데 이투스를 왜듣냐 ㅋㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2578813
2,24,디시인사이드,대성,근데 대성 요즘 잘 나감?? 가격이 왤케 올랐냐?,ㅇㅇ?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2578742
2,24,디시인사이드,대성,근데 대성 요즘 잘나가냐?? 패스가격 왤케 오름,공유구할까 걍,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10644220
2,24,디시인사이드,대성,좀 도와줘봐 얘들아,"현역 김승리 올오카 찍먹하고 국어5 작수 재종 커리타고 국어4
무휴학 삼수 하려는데
노베입장에서  ㅊㅊ좀  대성패스 끊어서 김승리나 유대종 중에 들을 것 같음
근데 감만 잡고 기출벅벅할거라 유대종 들을거면 인셉션만 들을 것 같긴 해",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247577
2,24,디시인사이드,이투스,죄수생 독재 추천 좀 강남 근처로..,"죄수생 3월부터 독재 가려는데 강남 근처로 추천 좀
현역 때 이투스247 한 달 다녀 봄
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291628
2,24,디시인사이드,이투스,이투스 하루 한시간 들으면 2천원 준다는데,그냥 소리 끄고 틀어놔도 되나,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10645359
2,24,디시인사이드,이투스,이투스 이시발새끼들은ㅋㅋ,"하루에 1000원씩 패스가격을 쳐올리노 ㅋㅋ
저번주광고에서 40000원이더만 오늘은 46000원이노 ㅋㅋ",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2578796
2,24,디시인사이드,메가,시평건<-ㅋㅋㅋ존나 한심하네,"메가 강의만 듣고 현역정시로 광단에항 공대인
나 박재우, 과연 자부심을 가질만하다",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647766
2,24,디시인사이드,메가,메가 이거 뭐냐?,J&B를 이어 team논술 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647128
2,24,디시인사이드,메가,메가 영어는 누가 제일 좋음?,조정식말곤 누군지 모름,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646595
2,24,디시인사이드,메가,노베 내신 물화생 메가에서 누구 들어야함ㄴㅅ,강사 추천점여,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646573
2,24,디시인사이드,메가,오늘 교과서 배부받으러 학교 갔는데,선생님 노트북에 메가스터디 켜져있더라? 과학쌤이라 과학 인강만 수강신청 되있길래 국어도 좀 하라고 강민철 풀커리 수강신청 때리고 메가캐쉬로 교재까지 주문해놨다 ㅇㅇ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646458
2,24,디시인사이드,메가,메가는 책 여러개 시킬때 한번에 배송 옵션좀,만들면 안되나? 택배 비닐도 계속 나오고 배달하시는 분도 힘드실거 같은데,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646305
2,24,디시인사이드,메가,실시간 국어 이 사람들 주면 받음?,"그건 바로 메가, 해커스 로스쿨 강사들
지금 라인업보다 낫다 개추
부남 능지로는 쟤네가 무슨 말 해도 못알아들으니 필요 없다 비추",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580041
2,24,디시인사이드,메가,수학 감살리기 뭐풀까 추천좀,메가패스있음,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10645957
2,24,디시인사이드,메가,시대vs메가,어디 강사가 더 수준높음,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579593
2,24,디시인사이드,메가,메가스터디 없던 시절이면 지역인재 전형 ㅇㅈ이지,"지금은... 솔직히 모르겠다 나도
지역인재로 들어간 사람은 잘못 없지만
전형 자체가 너무나도 죄가 큼",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579589
2,24,디시인사이드,메가,메가 제로부스터에이드 후기.,"매머드커피 파워드링크가 훨씬 괜찬은듯.
제로 말고 일반 사이다로 해주지.",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10645309
2,24,디시인사이드,메가,민동휘쌤이 현우진과 동시출발했다면 메가의 역사가 바뀌었을것,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10644945
2,24,디시인사이드,메가,메가 타수 기준이 러닝타임이니 쓸데없이 러닝타임만 늘리는,"강사 새끼들이 많은거임
몇몇 강사들은 ㄹㅇ 너무 심하더라",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10644930
2,24,디시인사이드,메가,메가 타수 기준은 누적임?,1년 지나면 초기화되는게 아니라 전에 들었던 영상 길이 누적인건가,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10644922
2,24,디시인사이드,메가,이원준 하나만보고 메가 지르긴 좀 그런데,메가에서 추가로 들을만한 사람 뭐있지,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10644668
2,24,디시인사이드,메가,내년부터 메가 사탐 선생들끼리 많이 못 만나겠네 ㅋㅋ,경쟁자 입갤,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291423
2,24,디시인사이드,재종,새로바뀐 라인업 담당자 개씨발련 진짜 감다뒤네,"아니 왜이지랄임?
어쩐지 개병신새끼가 좆장애인행동하더라
꼬라지 하고는 ㅋㅋㅋㅋ
아마 좆밥처럼 굴어서 김현우 손창빈같은 단과 마감 강사들이 재종 들어가기 싫다한거 아무말도 못하고 네네 이지랄하고 현유찬 권경수 김성호 이동선 이런애들로 넣었겠지
애미뒤진병신새끼 진짜",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2581525
2,24,디시인사이드,재종,재종에 수학 4이하 있음?,"비틱이나 비하 이런게 아니라 순수하게 몰라서 물어봄
Ot때도 그렇고 강사들도 3등급 이하면 어떤거 하라고 언급하길래",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2581514
2,24,디시인사이드,재종,국어,작수까진 예체능 했어서 국어 안하고 수학했는데 올해는 일반입시하는데 국어 뭐 어캐 해야하는거냐? 그냥 재종 수업에 강사 컨이랑 그 크럭슨가 뭐 그거만 하면 오르냐?참고로 작수는 국어 그냥 공부 ㅈ도 안하고 소신대로 풀었는데 4등급후반은 나옴 ..,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247877
2,24,디시인사이드,재종,시대재종 폰걷음?,투폰쓰는 사람있나?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2581491
2,24,디시인사이드,재종,남자애들아 나만 그렇냐,"원래 1일 3딸러였는데 재종 시작하고 피곤해서
이틀동안 한번도 안함..",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247861
2,24,디시인사이드,재종,윤지환 현유찬은 자료가 본체임,"둘다 재종 입성 초기에는 욕먹다 자료 개편하면서 평 좋아진거라
손창빈 유신급 강의를 기대하면 안됨",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2581359
2,24,디시인사이드,재종,재종에서는 국어 고트가,손창빈 김재훈 서준혁같은데 맞음?,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291826
2,24,디시인사이드,재종,재종 말고 다른 수업 듣고 싶으면 어캄?,"생담한테 말하고 나갈 수 있음?
아니면 수업을 싹다 주말로 잡아야되는거임?",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2581264
2,24,디시인사이드,재종,상반기독재+하반기재종이 맞는거같기도하고 ㅅㅂ,ㅈㄴ 고민되네,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2581052
2,24,디시인사이드,재종,재종도 개념함?,화1 노베인데 수업때 개념 대충 넘어가심 보통?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580990
2,24,디시인사이드,재종,진짜로 재종평균이 좆병신인걸 보니까 온갖잡념이 드네,인풋이 전부라면 난 걍 n수때려치는게 맞겄다,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10648029
2,24,디시인사이드,재종,시대재종 마녀들 다 따는,조교들중에서 가끔 진짜 조올라게 예쁜사람들 보임 ㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580923
2,24,디시인사이드,재종,결과: 재종 학생들의 평균이 낮다,"가정1: 재종이란 시스템 자체가 성적 상승에 맞지 않는다
가정2: 아웃풋은 오직 학생들의 초기 인풋만이 결정한다",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647988
2,24,디시인사이드,재종,재종 평균에 솔직히 좀 놀람,난 그냥 학원 안다닐게..,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647951
2,24,디시인사이드,재종,시평건>> 음해같음..,재종이잖아,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10647784
2,24,디시인사이드,재종,3분 후 10기들이 몰려온다,재종 2일차 부남들의 화력 한번 보자,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580641
2,24,디시인사이드,재종,근데 여름 제외하고 하루에 머리 두번 감는건,"너무 유난 아닌가요
물2드립 거르고 나 7기 재종갈땐 이틀에 한번 감았는데
5-6월부터 하루에 한번 감고
참고로 지2함",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580538
2,24,디시인사이드,재종,징계 잘 안 주는 재종 있음?,학교 다니면서 재종 자료만 받고싶은데,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580427
2,24,디시인사이드,재종,전액장학이면 재수학원 등록만하고 결석해도되나,대학 휴학 안하고 재종 징계반수 ㅇㄸ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580400
2,24,디시인사이드,재종,재종에 4천 갖다박으면서 돌핀팬츠 쳐입고 포켓몬 야짤올리다가,"22244 받은건 사람 새끼 맞냐
이브이야",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580357
2,24,디시인사이드,재종,내가 대학 총장이면 반수생 다 끌어모을 수 있음,"교양과목으로 수능국어, 수능수학, 수능영어, 수능사문, 수능지구 각각 두개정도 요일에 몰아서 개설해놓는 거임
교수로 시대 재종에서 강사들 모셔옴 ㅋㅋ",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580353
2,24,디시인사이드,재종,재종 다니면서 타강사 커리 타는 경우 많음?,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646476
2,24,디시인사이드,재종,뭔 헌헌이냐,단과 재종 인강 3개 하기가 얼마나 힘든데,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10646444
2,24,디시인사이드,재종,재종 다니면서 타강사 인강 듣기 가능함?,"자습시간에
타강사 커리타거나",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580180
2,24,디시인사이드,재종,누구는 연고대만 붙어달라고 시대재종까지 다니면서 아득바득 공부하는데,"누구는 지역인재 수학 4등급에 3합6맞추고 지방의 가네
애들이 인설의를 지방의보다 선호하는 이유가 있음, 그냥 지방의는 수준 떨어지는 놈들이 그냥 존나 많음",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580133
2,24,디시인사이드,재종,지금 이 시점 이 분 재종 들어오면 받을거냐???,"당장 받는다-개추
아침마다 아랫도리 반응 올 거 같아서 못 받는다-비추",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580049
2,24,디시인사이드,재종,지듣노 이브이 랩,"출처 :
https://m.dcinside.com/board/sdijn/2578624
[Intro]
Yeah
대치 불빛 아래 이브이 drop
[Verse]
시대 재종 출신, 책상 위엔 커피
모고 땐 top 찍다 수능 날은 blurry
OMR 번진 땀, 답은 전부 dummy
22244, 그래 웃겨 funny
수학은 날 쳤지, 멘탈은 low
정시 컷라인 밑으로 slide go
근데 마이크 잡으면 달라져 tone
등급 대신 stage 위에 내 이름을 show
대치역 막차, 이어폰 속 beat
패배 대신 upgrade, version repeat
대학은 못 갔어도 rhythm은 fit
이브이 진화해, 실패는 skip
[Hook]
22244 but I’m still ailve
성적은 drop해도 flow는 survive
재종 출신 꼬리표도 vibe
이브이 진화해, now I arrive",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2580017
2,24,디시인사이드,재종,이정수 단과 재종 차이,잇냐? 재종은 1등인데 단과는 그저 그러네,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247656
2,24,디시인사이드,재종,이정수 단과,얼마임? 그리고 재종에서는 신인데 단과평은 그저 그러네,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291596
2,24,디시인사이드,재종,생2하는 붱이들 와봐,"일단 막줄처럼은 안될거같음
그냥 오류나서 이렇게 나오진 않겠지?
이서준이 어케가르치냐 이런거
재종안다녀서 누가 대신 질문해줘 ㅎㅎ
감사합니다
좋은 결과 있길 바랍니다",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579978
2,24,디시인사이드,재종,서준혁 재종평가 되게좋네,문학 어떤식으로 가르치는거지,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=291531
2,24,디시인사이드,재종,영재고 과탐투투,올해 현역 단과인데 재종은 어느 반에서 하노. 그리고 투투 선택자는 몇명정도나 되는지 궁금,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579581
2,24,디시인사이드,재종,읭구스 재종 -> 읭구스대 의대 -> 읭구스종합병원 ㅅㅃ,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10645296
2,24,디시인사이드,재종,이동선 1퍼반 단과 다니고있는데,교재랑 템포 재종에선 좀 다르려나? ㅇㅇ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579491
2,24,디시인사이드,재종,장안엄,재종기준 순위 어케되냐,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579489
2,24,디시인사이드,재종,안정아쌤 왜 재종안옴 ㅠㅠ,"ㄹㅇ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579335
2,24,디시인사이드,재종,현정훈 재종 ㅂㄹ란 말있던데,진짜임?? 작년 라이브 수강생이어서,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579296
2,24,디시인사이드,재종,새벽반이 그립구나,"반붕이와 210 여붕이들
이수광이의 미친짓
주식 떡밥
다 재밌었는데
재종도 학교 개강하니 모두 사라졌네",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579283
2,24,디시인사이드,재종,김현우 통합수능 준비하냐?,"단과도 3타임밖에 안하는데 재종은 왜이리 적게들어감
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579260
2,24,디시인사이드,재종,부남들을 위해 상당히 좋은 정보(최지욱),"욱이 단과에서 말한건데 작년엔 수강생들이 ㅈㄴ 수스퍼거들이라서
좀 쉽게 내면 쉬운데요? ㅇㅈㄹ해서 1컷 68짜리 브릭스 만들고 그랬었는데 올해는 현역도 좀 많고 걍 애들 다 말 ㅈ까고 1컷 80정도 선에서 브릭스 만든다고 하심.
고로 욱 간택 받은 자들은 재종에서 팬티벗고 소리질러도 댐 ㅇㅇ",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579248
2,24,디시인사이드,재종,재종에 소속감 느끼는 사람들 많음,"자부심이라기보다는 어떤 절박한 소속감
작년 스투 선생이
그 소속감때문에 재종 다니는 사람들 많다고 했음
나도 일정부분 그랬고",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10644765
2,24,디시인사이드,재종,강기원 재종에서도 리만합 가르침?,"궁금 안가르치면 재종에서 뭐가르치냐
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579168
2,24,디시인사이드,재종,성호는 모의고사 좋았음,재종에 안줘서 그렇지,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579140
2,24,디시인사이드,재종,도와주세요ㅠㅠ,다들 재종 수업 말고 뭐 더 들으시는건지…… 무슨교재 푸시는건지.. 알려주세요ㅠㅠ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579090
2,24,디시인사이드,재종,문학은 진지하게 강민철해도 됨,"서준혁이고 뭐고
걍 문학은 인강 들어도 된다
독서가 더 중요함 재종강사는",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2579077
