월,일,커뮤니티,타사명/키워드,제목,본문(내용),URL
2,22,디시인사이드,대성,대성 n제 살만한 거 있음?,"n티켓 작년거 있어서 풀고 있는데
이거 제외하고 나머지 중에 살만한거
4규임뇨?",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=290772
2,22,디시인사이드,대성,5반이하는 구라네,ㅇㅇ 대성 번호까지 보이게 캡뜨던가,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247106
2,22,디시인사이드,대성,"대성,메가,이투스,ebsi,강남인강 말고 다른 인강있음?",,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10637938
2,22,디시인사이드,대성,"메가,대성,ebsi,이투스말고 다른 인강사이트 있음?",그냥 궁금해짐,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10637933
2,22,디시인사이드,대성,혹시 방인혁이 단과로 살만큼 좋음?,"대성패스가 없는데
내신임",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10637850
2,22,디시인사이드,대성,대성갤에서 시대 바이럴 돌리는 놈들 특,대성 다녀도 시대 다녀도 허수 탈출못함,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247006
2,22,디시인사이드,대성,김범준 득달같이 빨아주는애들 특,메가패스 살 돈도 없어서 대성밖에 못들음,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=290736
2,22,디시인사이드,대성,시대갤을 가서 놀면 되지 굳이 대성갤에서 개강 전날에 지랄들이여,"시대 가면 붙을 대학 대성 다닌다고 떨어지나
이미 다 결정 끝난시기에 최선 다하면 되는걸 뭘 아직까지 시대타령",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=246996
2,22,디시인사이드,대성,시대 드가자~,"선생도 ㅂㅅ 컨텐츠도 ㅂㅅ 애들꼬라지도 ㅂㅅ 행정도 ㅂㅅ
유일하게 시대보다 좋은점
'급식'
그냥 학원없애고 식당오픈하시죠 원장님 '강남대성 집밥' ft.ourhome",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=246942
2,22,디시인사이드,대성,대성에,"김재훈이랑 똑같은 스타일 있을 거다
잘 찾아봐라 ㅋㅋ",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=246829
2,22,디시인사이드,대성,님들아 더프살려는데,대성학력연구소는 총 20이고 대성마이맥에서 사면 22.5인데 뭐사야됨? 20짜리사면 omr 안주나?,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=246828
2,22,디시인사이드,대성,시대인재 당일환불,"오늘 온 재종안내서에
퇴원 의사를 당일에 접수한 경우, 해당 당일도 이용일수에 처리된다는데 수업 아예 하기전인 8시전에 접수해도 전액을 못받나요? 제가 지금 성적이 애매하게 걸쳐서 낮반나오면 대성으로 튈라하는데",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573232
2,22,디시인사이드,대성,패스 하나만 사면 뭐사냐,"메가 대성 고민중인디
수학은 확통들을거고 사탐 노베임
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10636359
2,22,디시인사이드,대성,대성패스 사려는데,"아니 베이직 고1,2 패스? 그거 사면 대성패스랑 달라? 훨 싸고 들을 수 있는 강의도 거의 같던데… 고3 대성패스랑 차이점 아는 사람 있으면 알려줘
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10636289
2,22,디시인사이드,대성,대성 내일 개강이네,광고ㅈㄴ뜨네,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10636181
2,22,디시인사이드,대성,님들 아침 어케 먹을 예정?,"지금 선택지가
편의점 삼각김밥 or 대성 아침인데
ㄹㅇ 고민이누
아침도 강대 급식 명성에 맞게 푸짐하나?
먹어 본 사람 후기즘
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=246742
2,22,디시인사이드,대성,번장 이새끼 싸패임?,대성에서는 세개다사면 66000원이잖아 시발롬아 ㅋㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10636070
2,22,디시인사이드,대성,확통 무불개끝내고 할거 추천좀,"메가 대성 다있음
정병호어떰??
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10635717
2,22,디시인사이드,대성,재종,"강남대성 재종 6월에 들어갈수 있나요? 자리가 날까요?
반수할려하는데요",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=246725
2,22,디시인사이드,대성,대성의 불꽃수학 정병호~,(한화의 홈런타자 김태균~톤으로),https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10635080
2,22,디시인사이드,대성,대성 강매컨 있으면 팔사람,"D아카이브랑 다풂이었나
하여튼 강매컨 있움? 있으면 팔사람",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=246721
2,22,디시인사이드,대성,한석원쌤 커리타는 거 어떻다 봄?,"이 질문 올리기에는 살짝 늦은 시기이기는 한데
개인적 사정으로 물어봄
그래도 대성 수학 3타 자리에서 유지하시는 이유가 있겠지",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10634754
2,22,디시인사이드,이투스,이투스 메디컬존 vs 잇올,어디가 낳냐?,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=290916
2,22,디시인사이드,이투스,메가 화질 왜케 폐급이노,"이투스 패스로 쌀먹하다가 메가도 필요해서 메가패스 사서 보는중인데 화질 상태보고 두눈을 의심했노
이투스 화면보다 메가보니까... 돈도 많이버는 넘들이 화질은 왜 이꼬라지밖에 못만드노? Ha..",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638826
2,22,디시인사이드,이투스,근데 윤성훈이 이지영보다 무조건 돈 더 잘버는아님?,"메가vs이투스인데 대결자체가 성립됨?
비하목적아니라 순수궁금증임
아니면 이지영이 엄청 잘가르침?",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638453
2,22,디시인사이드,이투스,니네 신영규 아냐?,"사촌이 자기듣는다면서 이투스 현강 이라는데
말려야하는거냐",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574346
2,22,디시인사이드,이투스,EBSi에서 사설 강의로 넘어온 최초의 교사,"이름하여 ‘최태성’.
EBSi 한국사의 강민철이라 불리던 그는
이투스에 스카웃되자 일종의 배신자 취급을 당했다.
지금은 다수의 EBSi 교사들이 사설 강의로 넘어가고 있고
이미지, 주혜연은 얼마 안되서 1타를 찬탈하는 데 성공했다.
무슨 생각이 드실까?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10636125
2,22,디시인사이드,이투스,듀냐에 사진 올릴 수 있던 거 아는 사람,"난 재수 때까지 아이돌에 미쳐있던 빠돌이었는데
삼수는 기숙학원에 들어가면서 덕질을 못해서 힘들어하던 차에
듀냐에 사진을 올려주던 의인이 있었음.
그 때 봤던 사진 다시 보는데 감회가 새롭네..
여전히 고맙습니다. 이투스의 왕 광투스님",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10635744
2,22,디시인사이드,메가,사문 메가에서 추천하는 쌤 있음?,"내가 일단 홍대병 있기도하고
윤성훈 교재보면 쓸데없이 인스타 사진같은거 쳐 넣어놔서 두껍고 막상 보는곳은 얼마 없는게 좀 짜증나서 컴팩트한 교재를 원하는데 메가에 컴팩트한 교재로 수업하시는 쌤 없으시려나
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638721
2,22,디시인사이드,메가,메가스터디 교재 발송완료라 뜨고 안왔는데,이거 어떡하노,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638493
2,22,디시인사이드,메가,파이널교재만들때 강사단위말고 인강사이트단위로 만들면,"좋을거같음 풀이법같은거 말고 독학용이나 파이널모고 메가강사들 다 모아서 문제내게 시키면 존나 잘팔릴꺼같음
솔직히 수학모의고사 현우진 김기현 김성은이 다같이 만들어서 내면 수험생들 무조건 삼",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638486
2,22,디시인사이드,메가,동네좆반학원 원장 vs 메가스터디 아랍어 1타,누가 더 많이 버냐,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638467
2,22,디시인사이드,메가,근데 윤성훈 강의에서 타강사 저격자주 하는거 같은데,"누구하는거임?
계속 타교재오개념 타강사오개념 이런소리 하는데 진짜로 그강사 교재에 오개념이있는거임?그리고 그 타강사가 누구임?
같은 메가스터디인 최적도 저격에 포함인거임?",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638462
2,22,디시인사이드,메가,근데 메가스터디 제2외 강사는 수익 ㄱㅊ냐,내신때문에 들으려나,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638455
2,22,디시인사이드,메가,메가스터디 수강평 레전드 ㅋㅋ,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10638450
2,22,디시인사이드,메가,지금 태성인 새끼들 건너편 컴포즈 메가커피 ㄱㄱ,높은확률로 거기있다 이새끼,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573534
2,22,디시인사이드,메가,메가커피 인간들 진짜 징그럽게 많네 씨발,역겨운년들,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10636108
2,22,디시인사이드,메가,"""부재중 전화""","메가스터디 대표님 :) [7통]
플랑크조마니교회목사님:) [6통]
전한길샘:) [4통]",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10635089
2,22,디시인사이드,메가,성은쌤 이미 주무셔서 불꽃꿈나라 가계셔:),"내일 아침쯤에 메가캐스트들 댓글 다 막히거나 삭제될거야:)
성은쌤 지금까지 메가에서 좀 오래하시긴하셨어 :(",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10635072
2,22,디시인사이드,메가,메가를 다시 위대하게 김어게인!!!!,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10635014
2,22,디시인사이드,메가,성은쌤 어카노ㅋㅋㅋㅋㅋㅋ,지금 메가 직원들 다 자고있어서 아침되자마자 비상걸릴듯ㅋㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10634989
2,22,디시인사이드,메가,작수 5등급인데 …3가능…?,"고2까지 운동하다가 고3올라가고부터 수능준비시작했음..
1학기때는 학교에서는 공부 거의 못하고 학교끝나고 밥먹고 공부할 시간이 4~5시간?정도밖애 없었던거 같음
거의 수학위주로함
3모때 30점?인가 맞고
6모때 58점맞았는데 예측 등급컷보고 4등급까지 올린줄 알았는데
아쉽게도 결과적으로는 5등급받긴함
근데 4등급인줄 알았을때는 9모때 3까지는 올릴수 있을거라 생각함..
9모때 43점으로 운지하고
수능 한달전에는 그냥 수학거의 유기하고 논술쓴거 최저라고 맞추려고 영어탐구만 ㅈ나 조지다가
수학은 5등급 받았음
최저는 하나빼고 맞추긴함
지금 메가스터디에 있는 김성은쌤 중학수학이랑 강영찬쌤 로그온(고1수학)하고
파데킥오프 일주일 6일동안 진도 나가고
작년에는 진짜 복습같은거 아예안하고 ㅈ나 조급한 마음에 진도만 무지성으로 달린거 같아서 일요일에 틀린문제 모아서 풀는식으로 하고
진도 다나가고 한번 다시 틀린기록 있는 문제들만 풀고 킥오프 워크북푸는 중인데
다풀고 아이디어 들어가는게 맞을까?
작년에는 ㅈ나 시간 없는거 같아서 킥오프 워크북 유기하고 아이디어 들어가긴했는데
찾아보니까 실전개념치고 쉬운편이라 해서 들어갔는데
진짜 ㅈ나 어려워소 흡수를 못한느낌이였는데
다시 이쌤꺼를 하는게 맞을까?
좀 더 수준 낮게알려주는 실전개념있을까?
근데 또 이런식으로 쉬운공부만 찾는 방향으로 가면 안될거같은데
그냥 작년처럼 아이디어 악깡버 해보는게 맞을까?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10634736
2,22,디시인사이드,재종,재종 개강 전 조사,"개강하기전에 공부했다 개추
안했다 낼이 첨이다 비추
일단 난 비추",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247278
2,22,디시인사이드,재종,재종 꿀팁 받습니다,"재종 첨가보는대 꿀팁점여
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2575385
2,22,디시인사이드,재종,대부분 애들끼리 안친해지지?,"재종 처음가봐서 모름
막 친해지는 애들도 있고 그러나",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=247265
2,22,디시인사이드,재종,재종에서 스윗하게 문 잡아준적 있으면 개추 ㅋㅋㅋㅋ,훗 ㅈㄴ 스윗하네 나 << 이 생각한적 있으면 개추,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2575168
2,22,디시인사이드,재종,역대 최악의 국어 라인업,"현유찬 ㅅㅊㅇ
어떻게 재종 처음들오는 현유찬 쌤이랑
심찬우가 같이 붙어있을 수 있지",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2575114
2,22,디시인사이드,재종,재원생 특정짓거나 성희롱 글 자제해주세요!! ㅠㅠ,"내일 첫 등원인데 여기 글 읽어보니까 너무 무섭고 걱정되네요ㅠㅠ 재종생 많아봤자 얼마 안되는데 부탁드려요?
다같이 열심히 공부해서 내년에는 좋은결과 있길….ㅜ!!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2575113
2,22,디시인사이드,재종,서프 월례 차이가 뭐야,"월례는 월마다 재종생들끼리만 보는거고
서프는 더프마냥 재종+현장응시까지 하는거고?
시대재종 다니면 서프도 보는거 맞지?",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2575086
2,22,디시인사이드,재종,미적 스파르타 내가봤을때 위장미적 방지용같음,"올해 실적 보면 결국엔 수능 성적표같은거 자기 선택과목 입력해야하니까 확인하면 재종 선택과목이랑 다른거 보고
걍 아예 방지 목적으로 놓어둔거같은데 어케생각함,",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2575025
2,22,디시인사이드,재종,손창빈 재종 좋음?,작년에 단과는 조금 들었는데 단과랑 컨 똑같이주나,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574960
2,22,디시인사이드,재종,김현우 재종 단과 내용난이도 크게 차이남?,둘다 들어본사암있나,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574838
2,22,디시인사이드,재종,진짜 과cc는 개빡셀듯,애미시발 재종이 최고였는데,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574805
2,22,디시인사이드,재종,아 이신혁 단과 뺼까? 재종다니는데,"재종에서 이신혁 안들어올거같아서 지난주부터 들었거든
차피 과탐 한개여서 재종 수업은 컨텐츠 풀이용으로 할려했는데..
이미 미적 단과가 있는 상태라 버거울려나 혹은 쓸데없거나..",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574790
2,22,디시인사이드,재종,아니 여기 시대갤 글들 진짜야?,애초에 재종에서 섹파를 만들수잇음?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574721
2,22,디시인사이드,재종,재종<< 성욕 제조기임,혼자 독서실 다니면서 공부할 땐 고자인가 싶을 정도로 성욕 없었는데 재종다니면서 어쩌다 몸매 ㅈ되는년 마주치는 날이면 바로 화장실 가서 or 집에서 3연딸 조짐,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574667
2,22,디시인사이드,재종,목동본관 배정된 여학우들한테 미안하네,"남들 대학갈때 대학좋은데 가보려고 청춘바쳐서 재종온걸텐데
존잘 05오빠(본인)보고 설레서 공부안되는거아냐??
차가운 겉모습이랑다르게 착하니까 말걸고싶으면 말걸어줘 파트너로라도 지내자",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574644
2,22,디시인사이드,재종,보통 반수할 때 얼마 들어감?,"난 독학으로 해서 책값이랑 원서비 진학사 등등 하고 인강 환급받을 거 빼면 총 350 들었는데
여기처럼 재종 기숙이든 단과든 하면 총 얼마 정도 듬?",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574639
2,22,디시인사이드,재종,재종 다니면서 단과 병행하려면,벌점 받고 외출 신청해서 가는건가요?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574590
2,22,디시인사이드,재종,시대인재 컨텐츠를 안정적으로 얻을수있는 방법없음?,"내가 빡센걸 못견뎌해서 재종은 못다니고
번개장터랑 유빈이는 안정적이지 않으니깐 패스하고..
브릿지랑 서바 이런것들 어케 구할수 있는방법 없을까",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574529
2,22,디시인사이드,재종,하 왜 재종에 여자선생님을 들어오게 하는거냐?,이해가 안가네 집중이 안된다고 시발 맨날 밤에 잠도 못자고,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574506
2,22,디시인사이드,재종,재종은 부라땜에 가는거임,,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574465
2,22,디시인사이드,재종,와 갤 보다가 심연의 결론에 도달함,울릉도 재종가면 헐벗은 마녀 있음 ㄷㄷ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574447
2,22,디시인사이드,재종,근데 재종만큼 여자 만나기 좋은 곳 드묾,준비가 된 애들한텐 진짜로 걍 모텔임,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574444
2,22,디시인사이드,재종,그러니까 재종 들어가면,매일매일 딸감이 제공된다는거지?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574422
2,22,디시인사이드,재종,꼴리는 여자를 보고싶으면 지방 동네재종학원을 다녀라,"예전에 한달정도 잠깐
지방 동네재종학원 다녔을때
여자애들 때문에 미치는줄알았음
배꼽 보이는 흰색 크롭티 맨날 입는년
우연히 학원에서 다시만난 고등학교때 좋아했던년
금요일에 조퇴할 생각으로 치마입고 구두신고온년
어차피 공부는 인강으로 하고
수업때는 자습하면 되니
강사진 좆구려도 상관없음
평생 못잊는다 그 기억..",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574393
2,22,디시인사이드,재종,재종 대기인데 이거 언제풀림,,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574371
2,22,디시인사이드,재종,원래 재종마녀가,"공부에 방해돼서 마녀라고 부르는거 아니냐
이새끼들은 N수하는주제에 공부 시작하자마자 방해요인이 나타나길 간절히 바라고있노",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574289
2,22,디시인사이드,재종,재종 강기원이 그정도로 별로임?,김현우가 훨씬 나음?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574173
2,22,디시인사이드,재종,재종강기원 진짜 휴강 많이함?,ㅇㅇ?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574129
2,22,디시인사이드,재종,담임이 아무리천사여도 부담임이 ㅂㅅ이면 재종생활이 피곤하더라,ㅇㅇ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574106
2,22,디시인사이드,재종,9기 부엉이인데 시대갤 오랜만이네,"원서 쓸때 이후로 첨오는거 같은데
내일이 재종 개강인가?
부엉이들 화이팅
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2574031
2,22,디시인사이드,재종,하...,"내일이 재종 개강일이라는게 믿기지 않는다...
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573938
2,22,디시인사이드,재종,샤프 개씹예민충이면 차라리 연필 써보셈,"재종다닐때 영어강사한테 들은건데 수능장에 사용하던 연필 반입 ㅆㄱㄴ이라
걍 샤프가지고 예민한거면 수능 샤프로 공부하지말고 연필로 공부하라더라
여기 정병 많던데 걍 공부 자체를 연필로 해보삼..",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573925
2,22,디시인사이드,재종,시대재종 인프라,목시인데요... 원래 책상사이 간격도 좁고 책장이랑 사물함도 작나요.. 제가 시대인재 공식사이트에서 봤던 야무지게생긴 3단책장은 어디간거죠..ㅠㅠ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573768
2,22,디시인사이드,재종,재종 마렵네,그리운 부라,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573713
2,22,디시인사이드,재종,반수생 중에 재종 다니는애들잇냐,이런경우는 보통 학고반수 아니면 드문가?,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10636873
2,22,디시인사이드,재종,범바오 킹받네,"카나토미 지로함이라고 징징된지 2주가 지났는데 아직도 지로함이야이
지금 재종없이 확통스블만 찍고있는데도 밀리는건 진짜 게으름이잖아이",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=290648
2,22,디시인사이드,재종,단과 시대기출 재종 시대기출,"둘 다 팔아먹으면
맛있겠노!!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573638
2,22,디시인사이드,재종,재종 개강하고 일주일 뒤에 풀려서 들어가면 전주차 자료는 줌?,,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573613
2,22,디시인사이드,재종,보통 재종에서 과탐 노베비율 몇정도 되냐,"그 과목을 첨 하는거ㅇㅇ
5프로?",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573547
2,22,디시인사이드,재종,만약 시대재종이 강사 선택제였다면,어땠을까,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573490
2,22,디시인사이드,재종,시대재종<<한물갔노,"혹시라도 시대재종 보내야하나 의무감 느끼는 학부모님들은 그냥 발뻗잠하셔도 될 듯합니다.
반수반도 굳이 필요없어요.",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573481
2,22,디시인사이드,재종,낭만화1 이름도 이미 특정한 시대행정팀은 개추 ㅋㅋㅋ,"재종등록서류에 있는 사진이랑 갤 사진 비교해서
고위험군에 이름 기록해뒀을듯",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573474
2,22,디시인사이드,재종,낭화는 재종 정규 개강도 안했는데,"이게 무슨일이니
한 한달은 빡셀거다 그 이후로는 애들도 하도 많이봐서
걍 별생각도 안들거임",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573451
2,22,디시인사이드,재종,재종 개강 1주일 후에 그렇게 많이 빠짐?,,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573398
2,22,디시인사이드,재종,재종 중간합류하면 전주차 영상 자료는 어케됨?,,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573395
2,22,디시인사이드,재종,재종마녀 비키니 사진 10초삭,,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573319
2,22,디시인사이드,재종,반수하는 데 재종,"제목 그대로다
반수하는데 재종오는 ㄱㅇ들은 무슨 생각으로 오는지 궁금하네
보통 학고 박고 2학기 휴학인가?
아니면 기숙사 살면서(학긱) 재종오는 케이스도 봤는데 걔네들은 또 무슨 생각인지 궁금...",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573259
2,22,디시인사이드,재종,정보)재종마녀 드립의 시초는 2013년이다,"무려 13년 전에도 전국 재종에 재종마녀는 존재했다
여담으로 송중기는 종로학원에서 재수하던 시절 다른층 여자들도 알던 원탑 작법이였다 한다",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573128
2,22,디시인사이드,재종,재종 방학때 다들 계획 있나요,풀로 빡세게 공부하시려나,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573118
2,22,디시인사이드,재종,잡재종 잇올독재,잇올이 낫지?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573117
2,22,디시인사이드,재종,재종 ㅈㄴ 기대됐는데,갑자기 ㅈ가틈,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573008
2,22,디시인사이드,재종,현역때 너무 저능했어서 시대왔는데,"고잡대에서 1년간 재종 열심히 다니면
보통 어디까지 가나요..?
현역 설대식은 제2외 안까면 397.3이었습니다",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2573007
2,22,디시인사이드,재종,갑자기 재종 드가려니까 정병 오는데,"아무생각도 없다가 또 수능 본다고 생각하니
갑자기 불안하다
(N>2)임.",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2572996
2,22,디시인사이드,재종,25수능 표점합 405인데 이거로 올해 재종 장학 나오나,안나오겠지?,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2572989
2,22,디시인사이드,재종,환경 탓 하지 말자...,"성적은 되는데 형편이 어려워서
시대 재종 다니고 싶어도 못 다니는
그런 애들이 얼마나 많냐...
부조리한건 부조리한거고
공부 때려치고 평가원 앞에서 1인시위할거 아니면
주어진 범위 안에서 최선을 다하자
알았지 귀요미들? 형이 항상 응원해",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2572944
2,22,디시인사이드,재종,재종 급식 꼭 먹어야됨?,맛없다는데 밥 싸가지고 다니면 안되나,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2572873
2,22,디시인사이드,재종,시대재종 반 ㅇㄷ?,"93 97 2 83 75
언미생지
반 어디이려나
D?",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2572750
