연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,3,6,오르비,메가,재수생 커리 고민,"수학은 스블 하고있고
국어는 이제 올오카 프레데터 하는중 -> 이 다음에 혹시 뭐해야될라나 커리 제대로 못따라갈거같음 일단킵
영어는 이영수 유베가는길 작년에 벼락치기로 했었는데 수능 69점 , 단어를 잘 안외우기도 했었는데 이번해엔 해야될거같아서 자동 암기? 그거 해도 좋을려나..
자동 암기 + 유베가는길 재탕 + 이영수의 기출분석 이렇게 해볼 생각인데 충분치 않으려나? 목표는 2등급
생윤 사문 작년에 했었는데 수능 54임
메가로 윤성훈 김종익 했었는데 윤성훈은 괜찮은거같은데
생윤은 임정환 리밋 할까 고민중인데 괜찮음? 어떤가
솔직히 생윤이 잘 맞는지 모르겠긴한데 작년에 했었던게 잇으니 닥치고 해야될거같긴함 메가가 없긴한데  임정환 사문도 괜찮은지 궁금함
세지나 한지 는 어떨거같음",https://orbi.kr/00077804159/%EC%9E%AC%EC%88%98%EC%83%9D-%EC%BB%A4%EB%A6%AC-%EA%B3%A0%EB%AF%BC
2026,3,6,오르비,메가,강e분 ㅈㄴ 늦네,강민철t만 기다려서 메가 안하고있는데 아직도 안올라왔다고...?,https://orbi.kr/00077804567/%EA%B0%95e%EB%B6%84-%E3%85%88%E3%84%B4-%EB%8A%A6%EB%84%A4
2026,3,6,오르비,메가,깡촌 대학생 반수 고민,"ㄹㅇ 깡촌사는 학원 인프라가 1도 없는 지역에서 사는 현역 지방 사립대 컴공 입학한 대학교 1학년 입니다.
고등학교 내내 공부를 담 쌓고 살았는지라 생기부랑 딱 학교 성적 나오는 만큼의 4년제 대학에 등록했는데 막상 와보니깐 좀 더 높은 대학에 대한 욕심이 생기기도 하고 올해가 15개정 마지막이라고 해서 반수 고민이 진지하게 들기 시작하더라구요
방학부터 반수 고민이 계속 있긴 했어서 방학 때 식당이랑 단기 알바 좀 뛰면서 패스랑 교재 살 돈은 마련은 해놓았고 3월 학기 시작하자마자 ebs 50일 수학부터 쌓기 시작했는데 현실적으로 평백 40쯤에서 어디까지 올리는게 가능할까요
아마 반수는 1학기는 대학 생활이랑 병행하면서 하고 2학기는 휴학 할 것 같습니다
추가로 메가패스 산다면 노베가 뭐 부터 들어야할지 알려주시면 감사하겠습니다 ㅠㅠ 진짜 패스 써본적이 없어서 아무것도 모릅니다
농어촌정시 지원자격 가능합니다 12년 내내 농어촌지역에서 박혀 살았어요..",https://orbi.kr/00077804679/%EA%B9%A1%EC%B4%8C-%EB%8C%80%ED%95%99%EC%83%9D-%EB%B0%98%EC%88%98-%EA%B3%A0%EB%AF%BC
2026,3,6,오르비,메가,"드릴 7,6,5 드릴드 1,2 사야 하는데 도와주세요","저는 재수생 엄마입니다.
아이가 드릴 7,6,5 드릴드 1,2 사달라고 기숙재수에서 부탁을 하는데요.
메가스터디 들어가도 번호붙은 책은 없고 드릴, 드릴드만 있는데 제가 잘 모르는것 같습니다.
좀 도와주세요.
어떻게 사는걸까요?",https://orbi.kr/00077805135/%EB%93%9C%EB%A6%B4-7%2C6%2C5-%EB%93%9C%EB%A6%B4%EB%93%9C-1%2C2-%EC%82%AC%EC%95%BC-%ED%95%98%EB%8A%94%EB%8D%B0-%EB%8F%84%EC%99%80%EC%A3%BC%EC%84%B8%EC%9A%94
2026,3,6,오르비,메가,메가패스 환급 못받음?,"풀서비스 수능 채점한거랑 실제 수능성적표랑 점수가 다름
귀찮아서 풀서비스 대충 실제로 푼것처럼 채점했는데 어캄?
외국어도 응시안했는데 풀서비스엔 응시했다고 들어검",https://orbi.kr/00077805386/%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4-%ED%99%98%EA%B8%89-%EB%AA%BB%EB%B0%9B%EC%9D%8C%3F
2026,3,6,오르비,메가,인서울 중하위권 대학에서 자퇴 후 삼수,"어떻게 생각하시나요
메가패스 끊고 휴대폰 없애고 자취하면서 한다는 전제 하에..",https://orbi.kr/00077807131/%EC%9D%B8%EC%84%9C%EC%9A%B8-%EC%A4%91%ED%95%98%EC%9C%84%EA%B6%8C-%EB%8C%80%ED%95%99%EC%97%90%EC%84%9C-%EC%9E%90%ED%87%B4-%ED%9B%84-%EC%82%BC%EC%88%98
2026,3,6,오르비,재종,물2 ㅈ된 이유,"50 목표로 공부하기엔 물1이나 화생지2 가 훨씬 좋을듯
1. 시대인재 재종 물2 수업에서 아는 의대반수생이 많아졌다(현정훈T 언급)
2. 현정훈T 겨울방학 물2 단과 대기 ㅈㄴ 많음
단과 평균도 매우높음
3. 영재고에 물2치는 사람이 많음
(내가 아는 표본 대상에서)
(물2 지1)
(물2 지2)
(물2 지1)
(물2 화2)
(화1 지1)
등등 물2 치는 사람이 매우 많음",https://orbi.kr/00077803300/%EB%AC%BC2-%E3%85%88%EB%90%9C-%EC%9D%B4%EC%9C%A0
2026,3,6,오르비,재종,"수능 사담,스터디하는모임 추천좀",재종다니는데 너무외로워서 적당히 1년동안소수로 친하게지내고 공부도같이하면서 고민이랑 정보나누는 곳 아시는분ㅜ 있으면얘기좀,https://orbi.kr/00077803314/%EC%88%98%EB%8A%A5-%EC%82%AC%EB%8B%B4%2C%EC%8A%A4%ED%84%B0%EB%94%94%ED%95%98%EB%8A%94%EB%AA%A8%EC%9E%84-%EC%B6%94%EC%B2%9C%EC%A2%80
2026,3,6,오르비,재종,재수하는데,"공부하는건 꽤 할만한데
재종 다녀서 1시에 저고 5시에 일어나는게 힘들고마이",https://orbi.kr/00077804511/%EC%9E%AC%EC%88%98%ED%95%98%EB%8A%94%EB%8D%B0
2026,3,6,오르비,재종,투과목 인원수,"강준호 쌤이 화2 작년보다 재종이랑 단과 둘 다 인원수 ⅓로 줄었다는데
올해 3000명대 초반 가는건가?",https://orbi.kr/00077808917/%ED%88%AC%EA%B3%BC%EB%AA%A9-%EC%9D%B8%EC%9B%90%EC%88%98
2026,3,6,오르비,관독,관독vs 동네 스카 1인실,"퉆 ㄱㄱ 관독은 30분 거리에 있는데 11시 40분에 끝남 막차 놓침 그래서 걸어야함
스카는 10분거리",https://orbi.kr/00077809868/%EA%B4%80%EB%8F%85-vs-%EB%8F%99%EB%84%A4-%EC%8A%A4%EC%B9%B4-1%EC%9D%B8%EC%8B%A4
2026,3,6,오르비,관독,고3 현역관독돈낭비?,지금은 스카 1인실 쓰고 있는데 확실히 관리형 독서실에서 집중이 더 잘 되는 것 같더라고요… 학교 다니면서 관독 다니는건 돈 아까울까요? 관독은 잇올 갈 것 같아요,https://orbi.kr/00077810554/%EA%B3%A03-%ED%98%84%EC%97%AD-%EA%B4%80%EB%8F%85-%EB%8F%88%EB%82%AD%EB%B9%84%3F
2026,3,6,오르비,독재,32수능까지는 무조건 볼듯,"ㅇㅂ+ 집에서 혼자서 독재+ 생활비 절약으로
월 100 정도 수험비용 필요한데
군대에서 청년내일적금인가 그걸로 2000~3000 만들 수 있으니까
32수능 까지는 내 힘으로 볼 수 있음",https://orbi.kr/00077805727/32%EC%88%98%EB%8A%A5%EA%B9%8C%EC%A7%80%EB%8A%94-%EB%AC%B4%EC%A1%B0%EA%B1%B4-%EB%B3%BC%EB%93%AF
2026,3,6,오르비,독재,재수생 사탐런 ㅊㅊ,"지피티가 써준거다 ㄷㄷ
재수생이고 작수 기준 성적은 국어 4, 수학(미적) 3, 영어 2, 탐구는 생윤 4 / 지구 4였습니다.
국어가 약해서 언매 → 화작, 수학은 미적 → 확통으로 바꿀 계획입니다.
탐구는 사문은 확정. 나머지 정법vs생윤 중에서 고민 중입니다.
지구는 개념과 천체 흥미는 있는데 실전에서 시간 부족으로 점수가 안 나왔습니다.
학원이나 과외 없이 독재라 질문할 사람이 마땅치않은 상황입니다.
목표 대학은 국숭세단~건동홍 이상 공대 또는 간호 정도입니다.
이 상황에서 사문+정법 / 사문+생윤 중 어떤 조합이 현실적으로 가장 안정적인 선택일까요?
사실 지구도 하고싶은데 시간 부족으로 자신이 없고 생윤은 열심히 했는데 점수가 잘 안나오고
정법+사문을 하면 선택과목 모든걸 바꾸는 상황이라 부모님께 어떻게 말씀을 드려야할지,,,",https://orbi.kr/00077805991/%EC%9E%AC%EC%88%98%EC%83%9D-%EC%82%AC%ED%83%90%EB%9F%B0-%E3%85%8A%E3%85%8A
2026,3,6,오르비,독재,아 우리독재,"3덮 안본다네..
더프 보고 개딸딸이 치는게 인생의 낙인데..",https://orbi.kr/00077810617/%EC%95%84-%EC%9A%B0%EB%A6%AC%EB%8F%85%EC%9E%AC
2026,3,6,오르비,독재,스카독재< 외로움 어떻게견뎌요?,진짜 우울증올거같은데,https://orbi.kr/00077811787/%EC%8A%A4%EC%B9%B4%EB%8F%85%EC%9E%AC%3C-%EC%99%B8%EB%A1%9C%EC%9B%80-%EC%96%B4%EB%96%BB%EA%B2%8C%EA%B2%AC%EB%8E%8C%EC%9A%94%3F
2026,3,6,오르비,시대인재,시대인재TA 하는 중인데,아직 하나도 답변을 못 함… 질문이 너무 없어,https://orbi.kr/00077804936/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-TA-%ED%95%98%EB%8A%94-%EC%A4%91%EC%9D%B8%EB%8D%B0
2026,3,6,오르비,시대인재,미카리랑시대인재데이트하고싶다,미치겧다,https://orbi.kr/00077808934/%EB%AF%B8%EC%B9%B4%EB%A6%AC%EB%9E%91%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC%EB%8D%B0%EC%9D%B4%ED%8A%B8%ED%95%98%EA%B3%A0%EC%8B%B6%EB%8B%A4
2026,3,6,오르비,시대인재,여자들이 반하는 화이트데이 선물 추천!!,"1. 서프
화이트데이는 여친과 함께 하루종일 실모 배틀을 뜨는 날인 거임 ㅇㅇ
점수로 내기해서 이긴 사람이 진 사람을 으흐흐... 하면 더 재밋음
2. 시대인재 부엉이 인형
이건 뭐 말이 필요없는 최고의 선물이죠
자신이 시대인재에 다닌다는 것을 티냄으로써 부남의 지적인 면모와 재력을 뽐낼 수 있음
3. 오르비프렌즈 스티커
이거는 완전 희귀하고 귀여움
담뇨단 여친이라면 아주 좋아할 거임",https://orbi.kr/00077808964/%EC%97%AC%EC%9E%90%EB%93%A4%EC%9D%B4-%EB%B0%98%ED%95%98%EB%8A%94-%ED%99%94%EC%9D%B4%ED%8A%B8%EB%8D%B0%EC%9D%B4-%EC%84%A0%EB%AC%BC-%EC%B6%94%EC%B2%9C%21%21
