연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,2,22,오르비,대성,대성언매 개념,"김승리 유대종 정석민 중 누구 들을까요
유베이스입니다
옛날에 정석민 문법 들은적 있긴 합니다",https://orbi.kr/00077682970/%EB%8C%80%EC%84%B1-%EC%96%B8%EB%A7%A4-%EA%B0%9C%EB%85%90
2026,2,22,오르비,대성,서강대는 뭔가 줄일수가 없어서 좀그래,"서로 단독으로 줄이자니 서울대가 선점했고
강으로 줄이자니 강남대성 생각나버림",https://orbi.kr/00077683121/%EC%84%9C%EA%B0%95%EB%8C%80%EB%8A%94-%EB%AD%94%EA%B0%80-%EC%A4%84%EC%9D%BC%EC%88%98%EA%B0%80-%EC%97%86%EC%96%B4%EC%84%9C-%EC%A2%80%EA%B7%B8%EB%9E%98
2026,2,22,오르비,대성,수학노베질문,수학3등급목표입니다 현재 고1수학 신발끈하고있는데 세젤쉬까지하고 현우진 시발점으로넘어가도될까요 그냥 이미지커리계속타는게좋을까요 메가 대성둘다있고 3등급목표라 n제는안할생각이에요,https://orbi.kr/00077684863/%EC%88%98%ED%95%99%EB%85%B8%EB%B2%A0%EC%A7%88%EB%AC%B8
2026,2,22,오르비,대성,"메가 환급 커트라인ㄷㄷ-서울교대 ,중경외시,이대","메가패스 환급대학
인서울 커트라인이 중경외시 서울교대 이대네 ㅋㅋㅋ
서울에 대학이 많지않나요?
계약은 넣어줬는데 어차피 다 겹치지않나ㅋㅋ
서울교대 중대 경희대 설교 이대 외대 시립대 서강대 성균관대 한양대 연대 고대 서울대 메가 대성 환급 육사 경찰대 간호대 사범대 건대 동대 홍대 국민대 숙대 숭실대 세종대 경인교대 과기대 지방교대 단국대 교원대 광운대",https://orbi.kr/00077685377/%EB%A9%94%EA%B0%80-%ED%99%98%EA%B8%89-%EC%BB%A4%ED%8A%B8%EB%9D%BC%EC%9D%B8%E3%84%B7%E3%84%B7-%EC%84%9C%EC%9A%B8%EA%B5%90%EB%8C%80-%2C%EC%A4%91%EA%B2%BD%EC%99%B8%EC%8B%9C%2C%EC%9D%B4%EB%8C%80
2026,2,22,오르비,대성,대성패스 양도 30,"대성패스 30에 양도합니다
배송비 무료패스입니다",https://orbi.kr/00077685864/%EB%8C%80%EC%84%B1-%ED%8C%A8%EC%8A%A4-%EC%96%91%EB%8F%84-30
2026,2,22,오르비,대성,과1사1 고속 돌려보니까 약대성적 맞추면 한의대 가능하네,사탐받는 약대가 대부분이 인설약이라 일부 한의대도 겹쳐버리는 아이러니한…,https://orbi.kr/00077687122/%EA%B3%BC1%EC%82%AC1-%EA%B3%A0%EC%86%8D-%EB%8F%8C%EB%A0%A4%EB%B3%B4%EB%8B%88%EA%B9%8C-%EC%95%BD%EB%8C%80%EC%84%B1%EC%A0%81-%EB%A7%9E%EC%B6%94%EB%A9%B4-%ED%95%9C%EC%9D%98%EB%8C%80-%EA%B0%80%EB%8A%A5%ED%95%98%EB%84%A4
2026,2,22,오르비,대성,요즘 대치동스타일에 제일 가까운 수학강사,김범준인가요? 군수 중이라 현강은 못 듣고 현강이랑 근접한 강사라도 듣고 싶은데,https://orbi.kr/00077688973/%EC%9A%94%EC%A6%98-%EB%8C%80%EC%B9%98%EB%8F%99%EC%8A%A4%ED%83%80%EC%9D%BC%EC%97%90-%EC%A0%9C%EC%9D%BC-%EA%B0%80%EA%B9%8C%EC%9A%B4-%EC%88%98%ED%95%99%EA%B0%95%EC%82%AC
2026,2,22,오르비,메가,아니 아까메가커피 갔는데,"프라페랑 라면땅 시켰는데
30분걸림 사람 앞에 한명 있었는데...
근데 알바 누나 이뻐서 용서해줌
어디 지점이냐면 서울대임
아니근데 라면땅 매운맛 진짜 맵더라
눈물나옴 ㅠㅠ",https://orbi.kr/00077674088/%EC%95%84%EB%8B%88-%EC%95%84%EA%B9%8C-%EB%A9%94%EA%B0%80%EC%BB%A4%ED%94%BC-%EA%B0%94%EB%8A%94%EB%8D%B0
2026,2,22,오르비,메가,수학 문제집 추천 부탁드립니다,"군대에서 풀거고 수1수2 하려고 하는데
공부 안한지는 1년반정도 됐습니다.
실력은 수학 공통 3-4문제 정도 틀리던 성적이었고
원래는 실전개념 인강 정도를 들으려했으나 인강 들으면서
공부하기에는 육군이라 시간이 좀 부족할듯 싶어서요.
수능특강 다회독 할까도 생각했었는데 수능특강이 책에 공식이나 설명같은 것도 조금 부족하고 해서 적당히 공식 수능에서 쓰는거 알려주면서 문제도 꽤 있는 그런 밸런스 잡힌 문제집 추천해주시면 감사하겠습니다. !!
혹시나 인강에도 그런 책 있으면 추천해주세요 (강의 별로 없는)
인강은 메가 끊었습니다",https://orbi.kr/00077679337/%EC%88%98%ED%95%99-%EB%AC%B8%EC%A0%9C%EC%A7%91-%EC%B6%94%EC%B2%9C-%EB%B6%80%ED%83%81%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4
2026,2,22,오르비,메가,첫 기출은 뭐로 돌리는게 좋나요?,"첫기출을 뭐로 돌릴까요? 처음엔 그냥 컴팩트한 걸로 하는게 맞나요? 지금 생각중인 거는 메가 강영찬T 애드온 생각하고 있습니다
추천하시는 기출문제집 있으시면 댓글에 알려주세요! ㅜㅜ",https://orbi.kr/00077679399/%EC%B2%AB-%EA%B8%B0%EC%B6%9C%EC%9D%80-%EB%AD%90%EB%A1%9C-%EB%8F%8C%EB%A6%AC%EB%8A%94%EA%B2%8C-%EC%A2%8B%EB%82%98%EC%9A%94%3F
2026,2,22,오르비,메가,지리하시는분들의 후기가 필요합니다아,"재수생이고 사문 고정으로 가져가고 불명으로 개념은 끝나가고 있음 마더텅+엠스킬로 6모전까지 굳혀놓을예정
국어랑 수학도 각각 한 커리씩 끝나고 2~3 왔다갔다하고 기출이랑 엔제로 굳힐예정.
문과 간판높이는걸 목표로 하고 나머지 사탐 지리를 하려고 하는데
세지하고 한지 각각 노베고 메가패스로 이기상쌤 들을건데 어떤 과목이 나은지 추천좀여
각 과목이 공부할때, 시험구성이 어떤 특징이 있는지 알고 싶어요",https://orbi.kr/00077679691/%EC%A7%80%EB%A6%AC%ED%95%98%EC%8B%9C%EB%8A%94%EB%B6%84%EB%93%A4%EC%9D%98-%ED%9B%84%EA%B8%B0%EA%B0%80-%ED%95%84%EC%9A%94%ED%95%A9%EB%8B%88%EB%8B%A4%EC%95%84
2026,2,22,오르비,메가,오늘 lck는 딮기가 이김,"내가
티폭
젠딮
다봤는데
일단 쇼메가 생각보다 잘함, 애니비아판 제외 다 ㄱㅊ게 했음
스매쉬는 뭐 언제나 상수고, 시우도 부진했다가 점점 올라오는 중
여기서 커리어만 잘해준다면
딮기가 이긴다
커리어만 잘해주면 된다
커리어만...",https://orbi.kr/00077680323/%EC%98%A4%EB%8A%98-lck%EB%8A%94-%EB%94%AE%EA%B8%B0%EA%B0%80-%EC%9D%B4%EA%B9%80
2026,2,22,오르비,메가,시대인재 부라,부라에서 메가스터디 인강 볼수있나용??,https://orbi.kr/00077684610/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EB%B6%80%EB%9D%BC
2026,2,22,오르비,메가,딮기 루시드가 폼 올라오더니,"쇼메가 망해버렸네 1,2세트는 쇼메 4옵션였음
5옵션은 카레빵이고",https://orbi.kr/00077685247/%EB%94%AE%EA%B8%B0-%EB%A3%A8%EC%8B%9C%EB%93%9C%EA%B0%80-%ED%8F%BC-%EC%98%AC%EB%9D%BC%EC%98%A4%EB%8D%94%EB%8B%88
2026,2,22,오르비,메가,메가스터디 통합사회 타수 변경,"이다지T: 1타 → 1타 (변동 없음)
김종웅T: 2타 → 2타 (변동 없음)
최적T: 4타 → 3타 (순위 상승)
이한아T: 3타 → 4타 (순위 하락)
윤재준T: 6타 → 5타 (순위 상승, 올해 인강 데뷔하신 분)
김종익T: 5타 → 6타 (순위 하락)
손고운T: 7타 → 7타 (변동 없음, 통합사회 강의를 이 중에서 가장 늦게 런칭하심)",https://orbi.kr/00077686043/%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94-%ED%86%B5%ED%95%A9%EC%82%AC%ED%9A%8C-%ED%83%80%EC%88%98-%EB%B3%80%EA%B2%BD
2026,2,22,오르비,메가,메가스터디 환급,이거는 메가패스만 되고 강의 한개씩 사는거는 안되는거에요?,https://orbi.kr/00077686725/%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94-%ED%99%98%EA%B8%89
2026,2,22,오르비,메가,엥메가타수 변동 뭐지,"수강신청 순위 그대로 가는 게 아님? 좀 다른데
박석준 쌤 왜 4타임?",https://orbi.kr/00077687078/%EC%97%A5-%EB%A9%94%EA%B0%80-%ED%83%80%EC%88%98-%EB%B3%80%EB%8F%99-%EB%AD%90%EC%A7%80
2026,2,22,오르비,메가,04년생이 GOAT인 것 같음,"23수능 만점자: 권하은 최수혁(04)
24수능 유일 만점자: 유리아(04)
리그 오브 레전드: 최우제(Zeus)
장카설의 장원영, 설윤: 04년생 아이돌 Goat
메가스터디 목달장 연세대 25학번 조xx 송xx
04년생은 레전드다…
05,06,07,08 분발하자…",https://orbi.kr/00077687537/04%EB%85%84%EC%83%9D%EC%9D%B4-GOAT%EC%9D%B8-%EA%B2%83-%EA%B0%99%EC%9D%8C
2026,2,22,오르비,재종,목동 시대재종반,목동 시대재종 강기원이 o반s반에 들어가는걸로 알고있었는데 누구는 딱 한반만 들어간다고 말해서 뭐가 맞는지 모르겠음 잘 알고있는사람 있으면 답변좀.. 아니면 작년에 목시였던사람 후기좀..ㅜㅜㅜㅜ,https://orbi.kr/00077674462/%EB%AA%A9%EB%8F%99-%EC%8B%9C%EB%8C%80-%EC%9E%AC%EC%A2%85-%EB%B0%98
2026,2,22,오르비,재종,정석민쌤재종인강이랑 같은가요?,교재나 수업방식 차이 있으면 알려주시면 감사하겠습니다,https://orbi.kr/00077675120/%EC%A0%95%EC%84%9D%EB%AF%BC%EC%8C%A4-%EC%9E%AC%EC%A2%85-%EC%9D%B8%EA%B0%95%EC%9D%B4%EB%9E%91-%EA%B0%99%EC%9D%80%EA%B0%80%EC%9A%94%3F
2026,2,22,오르비,재종,시대 월례고사,"시대 재종 입소하고 가장 빠른 시험이
3월 월례고사인가용
그리구 보통 마지막주에 보는지 궁금합니당",https://orbi.kr/00077678576/%EC%8B%9C%EB%8C%80-%EC%9B%94%EB%A1%80%EA%B3%A0%EC%82%AC
2026,2,22,오르비,재종,재수하면 대학 업글 ㅇㄷ까지 가능할라나,재종 다니면 현실적으로 지사의까진 갈 수 있나,https://orbi.kr/00077679709/%EC%9E%AC%EC%88%98%ED%95%98%EB%A9%B4-%EB%8C%80%ED%95%99-%EC%97%85%EA%B8%80-%E3%85%87%E3%84%B7%EA%B9%8C%EC%A7%80-%EA%B0%80%EB%8A%A5%ED%95%A0%EB%9D%BC%EB%82%98
2026,2,22,오르비,재종,시대재종첫날에 뭐 받나여,첨에 부라 책상 갔을때..,https://orbi.kr/00077681084/%EC%8B%9C%EB%8C%80%EC%9E%AC%EC%A2%85-%EC%B2%AB%EB%82%A0%EC%97%90-%EB%AD%90-%EB%B0%9B%EB%82%98%EC%97%AC
2026,2,22,오르비,재종,화1 ㄷ 화2,"아직도 못정하고 있는데 뭘 해야할까요...
1컷만 맞아도 만족할거같고 시간은 많이 써줄 수 있어요
컨텐츠도 시대 재종 다니게 돼서 문제는 없을거 같아요",https://orbi.kr/00077682700/%ED%99%941-%E3%84%B7-%ED%99%942
2026,2,22,오르비,재종,재수생 수학 커리 질문..,재종 다녀서 수1 수2 미적 수업 듣는데 그것만으로는 부족할 것 같아서요 뭘 더 해야할까요?? 개념도 보충해야 하고 기출도 따로 하고싶은데 인강을 더 듣기에는 너무 볼륨도 크고 자습도 안될 것 같아서 한완수 한완기 생각중인데 괜찮을까요? 수학에 투자할 시간은 많아요 작년 3등급이에요,https://orbi.kr/00077685444/%EC%9E%AC%EC%88%98%EC%83%9D-%EC%88%98%ED%95%99-%EC%BB%A4%EB%A6%AC-%EC%A7%88%EB%AC%B8
2026,2,22,오르비,재종,영어 인강,"영어 인강 추천 부탁드립니다
작년까지는 계속 영어 단과를 들었어서 인강은 누구 강의를 들어야 할지 모르겠어요
작수는 운좋게 1등급이 나왔지만 실모는 거진 2였구요, 평가원은 1~2 왔다갔다 했습니다. 영어 등급 안 나올까 스트레스도 많이 받았어요
그냥 꾸준히 커리큘럼 따라가는 스타일이 좋아요
실력을 키우기 보단 꾸준히 감 유지하고 6월 말쯤에 재종 들어가려고 합니다
난이도는 좀 있었으면 좋겠어요",https://orbi.kr/00077685927/%EC%98%81%EC%96%B4-%EC%9D%B8%EA%B0%95
2026,2,22,오르비,재종,오르비잘자,전내일부터재종으로갑니다,https://orbi.kr/00077688258/%EC%98%A4%EB%A5%B4%EB%B9%84%EC%9E%98%EC%9E%90
2026,2,22,오르비,재종,시대재종공감,부엉이 라이브러리 옆자리 귀여운 애 좋아해본적 있다,https://orbi.kr/00077688359/%EC%8B%9C%EB%8C%80-%EC%9E%AC%EC%A2%85-%EA%B3%B5%EA%B0%90
2026,2,22,오르비,관독,관독다녀보신분?,"식사는 어떻게 해결함?
버스타고 15분거리라 집가서 먹긴 글렀음
편의점에서 삼김같은거 사서 돌아다니면서 먹으면 좀 이상해보일려나
본인 타인시선 의식 겁나 함 ㅁㅊ",https://orbi.kr/00077680021/%EA%B4%80%EB%8F%85-%EB%8B%A4%EB%85%80%EB%B3%B4%EC%8B%A0%EB%B6%84%3F
2026,2,22,오르비,관독,핸폰없이 혼밥 가능?,"버스타고 15분거리 관독있는데
근처에서 뭐 사먹을때 폰없이 맨날 먹기 ㄱㄴ?
괜히 눈치 보일까 걱정임
하 진짜 남눈치 안보는법 없나",https://orbi.kr/00077683733/%ED%95%B8%ED%8F%B0%EC%97%86%EC%9D%B4-%ED%98%BC%EB%B0%A5-%EA%B0%80%EB%8A%A5%3F
2026,2,22,오르비,독재,수험판에서 당해본거,"로맨스스캠 비슷한거 1회
ㄴ연락으로 친밀감 쌓다가 지속적인 돈 요구
번개톡으로 싸가지없다고 자료구매 거절당하기 1회
ㄴ계속 답장이 없길래 좀 읽어달라했더니 다른사람한테 구하세연~
자료장기거래 중단6회
ㄴ보통 판매자쪽이 돈 안되고 귀찮으면 개인적인 사정이 있다고하고 그만두는데 나랑 거래한 판매자 6명 핑계가 싹다 교통사고로 더이상 수능을 못보게되었습니다 ㅠㅠ 이거였음
얼굴도 모르는 모 입시학원 쌤한테 조롱당히기 1회
ㄴ전화로 무료상담해주는거였는데 '넌 안될걸? 그런거 기대한게 망상아니니? 삼수해야되겠는데?' 이런식으로 좀 세게 말하심
오르비에서 망언하다가 저격당하기1회
전여친 친구들 사이에서 재수한다고 조리돌림당하기 1회
ㄴ독재 학원 멘토가 하필 저 중 한명이었음
독재쌤들한테 옯밍아웃당하기 1회
진짜 쉽지않네... 몇개 더있는데",https://orbi.kr/00077681668/%EC%88%98%ED%97%98%ED%8C%90%EC%97%90%EC%84%9C-%EB%8B%B9%ED%95%B4%EB%B3%B8%EA%B1%B0
2026,2,22,오르비,독재,안가람 vs 김성호,"대구 독재 다니는데 ’공통‘ 단과 수업 안가람 or 김성호 중에 누구 더 추천하시나요ㅠ!!
N수생이고 작년에 시대 서바 중하반기때 88-92나오다가 올수능에서 공통 1틀 미적 3틀해서 2떳습니다..
1뜨는 사람들 기준으론 김성호 쌤이 낫다 하던데 평소에 1뜨다 수능에 2뜨니깐 제 스스로의 위치가 애매하다고 느껴서 쉽게 못 고르겟습니다 추천부탁드립니다잇",https://orbi.kr/00077687935/%EC%95%88%EA%B0%80%EB%9E%8C-vs-%EA%B9%80%EC%84%B1%ED%98%B8
2026,2,22,오르비,시대인재,난 목숨걸고 관광수능도 안친다했는데,시대인재 들어감,https://orbi.kr/00077680993/%EB%82%9C-%EB%AA%A9%EC%88%A8%EA%B1%B8%EA%B3%A0-%EA%B4%80%EA%B4%91%EC%88%98%EB%8A%A5%EB%8F%84-%EC%95%88%EC%B9%9C%EB%8B%A4%ED%96%88%EB%8A%94%EB%8D%B0
2026,2,22,오르비,시대인재,기본적으로시대인재는 철판깔아야됨,"나같은경우 무단외출해서 담배피우다가 2번 걸렸지만
끝까지 철판을 깐 결과 외출흡연으로는 벌점을 받지않고 수능때까지 학원을 다닐 수 있었단거임",https://orbi.kr/00077681119/%EA%B8%B0%EB%B3%B8%EC%A0%81%EC%9C%BC%EB%A1%9C-%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC%EB%8A%94-%EC%B2%A0%ED%8C%90%EA%B9%94%EC%95%84%EC%95%BC%EB%90%A8
2026,2,22,오르비,시대인재,시대인재인클래스,친구랑 같이쓰면 걸리나요?,https://orbi.kr/00077681476/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EC%9D%B8%ED%81%B4%EB%9E%98%EC%8A%A4
2026,2,22,오르비,시대인재,새터에서 하면 안되는 행위들에 대해 알아보아요~,"새터 가서 오르비에다 실황 중계하기
새터 가서 시대인재N재수종합갤러리에다 실황 중계하기
반수해서 의대 가면 치킨 쏘겠다 발언하기
내가 (윗급간대학) 예비 n번인데~ 너무 아깝다 발언하기
같은 나쁜 짓은 하면 안됩니다~",https://orbi.kr/00077682705/%EC%83%88%ED%84%B0%EC%97%90%EC%84%9C-%ED%95%98%EB%A9%B4-%EC%95%88%EB%90%98%EB%8A%94-%ED%96%89%EC%9C%84%EB%93%A4%EC%97%90-%EB%8C%80%ED%95%B4-%EC%95%8C%EC%95%84%EB%B3%B4%EC%95%84%EC%9A%94~
2026,2,22,오르비,시대인재,시대인재부라 카톡,시대인재 아이패드에 카톡 깔려있어도 되나용?,https://orbi.kr/00077687593/%EC%8B%9C%EB%8C%80%EC%9D%B8%EC%9E%AC-%EB%B6%80%EB%9D%BC-%EC%B9%B4%ED%86%A1
2026,2,22,오르비,시대인재,시대 강대,"시대인재 조발 다니긴 했는데 주변에서 죄다 강대를 가서요.. 시대 계속 다닐까요?? 강대로 옮길까요? 미적 사탐입니다 근데 확통런 할 수도 있을것 같아요 수능은 33244입니다.
김종익 더프 이동준 입결표 언매 한양 김범준 헬스터디 고려대 항공대 논술 연대 중대 시립대 지구 아주대 사탐 노베 뉴런",https://orbi.kr/00077687701/%EC%8B%9C%EB%8C%80-%EA%B0%95%EB%8C%80
2026,2,22,오르비,기숙학원,기숙학원짐 너무 많은건거요?,다음 주에 입소하는데 이불가방이랑 큰 캐리어 둘이랑 가방 하나에요 필요한거만 담았는데 너무 많나 해서요..캐리어 하나는 책 넣고 가는 거에요,https://orbi.kr/00077679591/%EA%B8%B0%EC%88%99%ED%95%99%EC%9B%90-%EC%A7%90-%EB%84%88%EB%AC%B4-%EB%A7%8E%EC%9D%80%EA%B1%B4%EA%B1%B0%EC%9A%94%3F
2026,2,22,오르비,기숙학원,잇올 이천 기숙 한달차 후기,"안녕하세요 잇올 기숙 재수선발반부터 시작해서 지금까지 잇올 이천기숙학원에 다니고 있는 07재수생입니다. 잇올 이천 기숙학원에서의 생활은 기대 이상으로 만족스럽습니다. 평소에 핸드폰을 많이 사용하고 의존도가 높아서 생활관리가 필요하다고 판단해 기숙학원을 선택하게 되었고, 이곳에서 핸드폰을 멀리하게 되니 오히려 심리적 자극이 사라져 마음이 무척 평온해졌습니다. 생활 관리가 철저하게 이루어지는 덕분에 밤늦게까지 핸드폰을 보며 늦게 잠들던 습관도 완전히 교정되었습니다. 규칙적인 생활 패턴이 잡히니 현역 시절과 비교했을 때 학습 시간 중 졸음이 오는 일이 현저히 줄어들어 효율이 높아졌습니다.
학원 시설 측면에서도 학습관이 매우 쾌적하며, 급식 또한 맛있습니다. 특히 숙소가 2인실이라 다인실에 비해 인간관계에서 신경 쓸 일이 적다는 점이 큰 장점입니다. 전반적인 관리가 매우 엄격하여 오로지 공부에만 전념할 수 있는 최적의 환경입니다.",https://orbi.kr/00077685181/%EC%9E%87%EC%98%AC-%EC%9D%B4%EC%B2%9C-%EA%B8%B0%EC%88%99-%ED%95%9C%EB%8B%AC%EC%B0%A8-%ED%9B%84%EA%B8%B0
2026,2,22,오르비,기숙학원,기숙학원금연,"금연해보신분들 언제 가장 힘든가요
휴가나갈때마다 필지 아예 끊고 수능을 보는게 나은지 모르겠어요",https://orbi.kr/00077686179/%EA%B8%B0%EC%88%99%ED%95%99%EC%9B%90-%EA%B8%88%EC%97%B0
2026,2,22,오르비,기숙학원,반수 강대의대 vs 시대기숙,"1점차이로 최저 못맞추고 대학 하나 붙긴 했는데 거기 가면 완전히 놀아버릴까봐 학고반수하려는데요(수시반수입니다
1학기는 그냥 집근처 관리형 독서실 다니면서 하고
2학기부터는 기숙학원 다니려는데 어디가 더 나을까요?
자습시간이 더 확보되는 곳이었으면 좋겠어요 강제로 수업 듣는게 너무 많으면 정병와서..
언매미적생1지1선택이고 국어영어는 괜찮고 수학이랑 과탐이 약해요 최저를 과탐으로 안 맞춰서 아주 노베만 아닌 상태입니다..",https://orbi.kr/00077687290/%EB%B0%98%EC%88%98-%EA%B0%95%EB%8C%80%EC%9D%98%EB%8C%80-vs-%EC%8B%9C%EB%8C%80%EA%B8%B0%EC%88%99
2026,2,23,오르비,재종,시대재종국어 질문,"재종 국어쌤들 자료랑 서바말고 강민철, 김승리같은 외부 강사컨도 많이 푸나요?
그리고 시대 국어 자료 퀄이 좋은 편인가요?",https://orbi.kr/00077689145/%EC%8B%9C%EB%8C%80%EC%9E%AC%EC%A2%85-%EA%B5%AD%EC%96%B4-%EC%A7%88%EB%AC%B8
2026,2,23,오르비,기숙학원,오르비 쪽지기능 고딩 때 알차게 썼었음,"친구랑 기숙학원에서 연락을
오르비 쪽지로 함 ㅋㅋㅋ
기숙학원 패드라 인스타 카톡은
들키면 변명의 여지가 없는데
오르비는 칼럼 읽기용이라고 변명 가능",https://orbi.kr/00077689620/%EC%98%A4%EB%A5%B4%EB%B9%84-%EC%AA%BD%EC%A7%80%EA%B8%B0%EB%8A%A5-%EA%B3%A0%EB%94%A9-%EB%95%8C-%EC%95%8C%EC%B0%A8%EA%B2%8C-%EC%8D%BC%EC%97%88%EC%9D%8C
