월,일,커뮤니티,타사명/키워드,제목,본문(내용),URL
3,4,디시인사이드,시대인재,버거링크,"들어와서 인증하삼
https://m.dcinside.com/board/sdijn/2598455
버거 11시반에 돌림
- 시대인재 N 재수종합 마이너 갤러리
그때까지 줄서삼 ㄱㄱ 미얀  - dc official App
m.dcinside.com
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2600546
3,4,디시인사이드,시대인재,시대컨 잘 아는사람 도움좀,"시대인재C에서 파는거 사려하는데, 브릿지는 수탐 다살거고, 트러스? 그건 수학하고 탐구 괜찮음? 뭐 개념복습용으로 좋다는사람도있고 걍 종이낭비 돈낭비라는 사람도 있던데 풀어본사람 있으면 후기좀 알려주셈,,",https://gall.dcinside.com/board/view/?id=exam_new2&no=1833994
3,4,디시인사이드,시대인재,시대에듀 이거 시대인재임?,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10685485
3,4,디시인사이드,시대인재,시대인재 정재일쌤은 어떤가요,아시는분,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294609
3,4,디시인사이드,시대인재,시대인재 라이브 수강신청,"강기원 스텝 2, 현정훈 러쉬부터 합류하려는데 언제부터 수강신청 가능함요?",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294597
3,4,디시인사이드,시대인재,막 시대인재 이런곳 수학은 뭔가 드라마틱하게 다른가,"강사들이 엄청 잘가르침??
아님 컨텐츠가 좋아서 유명한건가",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10685088
3,4,디시인사이드,시대인재,난 제일 이해안가는게 재수생이 물1화1 하는거임 ㅋㅋ,"뭣도 모르는 현역이야 그럴수있다고 쳐도 20대 황금`1년건
재수생이 물1화1한다고?
과탐중에 제일 표본수준 빡센게 2과목보다 물1화1인데 ㅋㅋ 자신있냐 시대인재 강대 삼수 사수생+물스퍼거 화스퍼거 상대로 이길순있고?
솔직히 작년엔 표본 많이 빠져서 할만한 수준이였는데 올해 보니까 강대나 시대만 봐도 물1화1 선택자수는 줄었는데 최상위권수는 물리는 1.5배 화학은 2배넘게 올랐더만
차라리 생1지1하든가 수능좆망해서 재수 삼수하는주제에 물1화1 하는 깡보면 메타인지가 안되는 수준같아보임
물론 공대갈꺼면 물1화1하면 대학도움되는건맞는데 일단 수능잘보고 대학가서 물리 화학 공부하는게 맞고
심지어 메디컬 의대 희망자가 물1화1 하는건 걍 지능대가리가 박살난거라고 본다
꼬우면 댓글달아라
https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2597807&page=1
26수능 언매1틀 백분위100이 문학퀴즈 낸다
- 시대인재 N 재수종합 마이너 갤러리
살구나무 그늘로 얼굴을 가리고, 병원 뒤뜰에 누워, 젊은 여자가 흰 옷 아래로 하얀 다리를 드러내 놓고 일광욕을 한다.한나절이 기울도록 가슴을 앓는다는 이 여자를 찾아오는 이, 나비 한 마리도 없다.슬프지도 않은 살구
gall.dcinside.com
https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2588104
삼수만에 미적 백분위 99
-
일단 인증이고 이글은 수학황(고정100)이 아닌 애매한 점수 1컷~백분위 98 99를 위한 글이지 고정100수학황은 이글을 보지말고 나가기를 바란다.92점주제에 뭔 글이냐 할수있는데 1문제 제외하고 29문제를 70분만
gall.dcinside.com",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599934
3,4,디시인사이드,시대인재,내가 말했잖아 ㅋㅋㅋ,"한국은 멸망예정이고
100억있고 시대인재 다니는 공부잘하는 서울대 의대생이나
병신 방구석 노다가 하는 새끼나
조센징으로 태어났으면
이재용급 아니면 전부 불행하다고",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10684177
3,4,디시인사이드,시대인재,붱디야 나도 설간 되는 점수였엉ㅎㅎ,"그럼 우리도 친구 맞지? 동급끼리 잘지내보자~
(39X)
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599538
3,4,디시인사이드,시대인재,이거 기억하는 부남들 있음?? ㅋㅋㅋㅋㅋ,"오늘도 카이 부남이 역겨웠어
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599517
3,4,디시인사이드,시대인재,그 스무스 어쩌구가 진짜 웃긴데,"원본이 안나오네 어디갔지
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599500
3,4,디시인사이드,시대인재,시대인재 라이브가 동네학원보다 싼데 맨날 교육격차 ㅇㅈㄹ,"왜케 역겹지
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10683019
3,4,디시인사이드,시대인재,레전드 비상사태.,"듀오링고 안함.
내 연습학습이 ㅣㅣㅣㅣㅣ
시대인재 부엉이 화이팅!",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599160
3,4,디시인사이드,독학재수,집에 돈없는데 재수해야되면,"독학재수밖에없는거지
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10685952
3,4,디시인사이드,독학재수,재수하고 대인기피증 걸린애들 있음?,집밖도 못나가겠고 어디 가게도 못가겠고 학원도 못가겠어서 그냥 공립도서관에서 공부하려고 과외쌤도 못보겠어서 독학할거같음,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2599873
3,5,디시인사이드,러셀,아니 급식이 맛없다니 ㅋㅋㅋ,"너네가 러셀 급식을 경험을 안해봐서 그런거임 ㅋㅋ
현역때 다녔는데 급식 먹다가 실제로 토한적이 2번 있음 주변애들 다 쳐다봐서 개쪽팔렸음..
시대급식은 맛있다 못해 절하면서 먹을 수 있음
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602395
3,5,디시인사이드,러셀,러셀 승강반 궁금한게 있는데,"작년 수능 이후로 3월초에 지금 처음 공부하는데
3월 더프로 승강반 한다는데 ㅅㅂ
내가 지금 연고대반이라 단과 1개를 어쩔 수 없이 듣는 중인데
강반 되면 단과 1개 추가해서 40만원이 더 나가야 한다는 소리임?ㅋㅋ
ㄹㅇ 그러면 걍 러셀 안다니고 잇올다니지 ㅇㅇ..",https://gall.dcinside.com/mgallery/board/view/?id=russelmg&no=46852
3,5,디시인사이드,러셀,[Web발신],"[Web발신]
너는최인호
를존중해야한다
그는한국출판문화산업진흥원선정세종우수도서와前
메가스터디국어와인문논술1타
타이틀을들어올렸으며
先보기後지문문학독해법과삼법일신논리비문학독해법을개발하
였고동시에9권의인문학책을쓴논리철학작가이다
또한현역수능국어최장수강사이자24년동안국어와논술강의를진행한메가스터디의상징이다
또한56세의나이에도4개지역의러셀현장강의를진행하고동시에인문논술현장강의까지진행하며그가세계최고임을증명해냈다
은혜를모르는수험생커뮤니티들은그가사이비강사라며쫓아내지만
그가세계최고이고그가모든수능국어강사보다위대하다는사실은바뀌지않는다
그가강의를하는이유는
메가에서이룰수있는모든것을이루었기에논리없이배경지식암기EBS암기에고통받는수험생을구원하기위해하는것이지
단지돈과명예를위해강의하는것이아니다",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690337
3,5,디시인사이드,러셀,러셀 급식 먹을만함?,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690124
3,5,디시인사이드,러셀,러셀 재종반 중도탈주하는애들 많음?,러셀 아니더라도,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690052
3,5,디시인사이드,러셀,평촌러셀은 듣거라,"오늘 7층에서 카메라로 찰칵찰각거리는새기야
플레이스토어에서 무음 카메라를 다운받아 보려무나
그리고 급식실 좃목좀 막아라 제발",https://gall.dcinside.com/mgallery/board/view/?id=russelmg&no=46841
3,5,디시인사이드,러셀,시대라이브 vs 러셀현강(차타고 30분),닥전?,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294940
3,5,디시인사이드,러셀,러셀에서 서킷 대신 오메가 강매 당하는중,"ㅅㅂ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294934
3,5,디시인사이드,러셀,러셀아 독서실가격좀 내려줘,"뭔 시발 60이나해
나 잇올 장학 안되서 그래 제발...
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688827
3,5,디시인사이드,러셀,러셀 진짜 다 좋은데 컨 강매하고 의무시수 강제좀 안했으면함...,"아니 의무시수 강제할거면 수강비라도 깎아줘.... ㅅㅂ 교재값도 뒤졌어 진짜
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688822
3,5,디시인사이드,러셀,메가패스 대성패스 러셀 밥값 컨텐츠비,"용돈은 그냥 강매컨들 모두 중고로 팔아서 충당해야제....
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688795
3,5,디시인사이드,러셀,저도 잇올 다니고 싶었어요.,"근데 부모님은 절 러셀로 보냈죠...
의무시수 2갠데 1개는 괜찮은데 다른 1개는 들을게 없어요 ㅠ ㅠ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688753
3,5,디시인사이드,러셀,메가스터디 << 장사법 기가 막히긴 함 진짜 ㅋㅋㅋㅋ`,고등학교 올라가기 전까진 존나 오구구 우쭈쭈 해주고 관리 해주고 계획 다 짜주고 나름 편하게 공부시키다가 고등학교 올라가면 관리하던거 다 끊김. 그리고 관리 받고싶으면 러셀 오세요 학원 오세요 홍보 존나 함.,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688660
3,5,디시인사이드,러셀,대치 러셀에도 hs반만 있음?,hs2반은 있는데 나머지 한반이 hs1반이라기엔 나머지 반이 인원수가 훨씬 많아서 잘 모르겠다,https://gall.dcinside.com/mgallery/board/view/?id=russelmg&no=46834
3,5,디시인사이드,러셀,메가스터디 << 괘씸하긴 함 장사 방식이,"초중때는 본인들이 따박따박 관리해주고 스케줄 짜주면서 공부시킴.
이거에 학생들 길들여지면 자기주도학습 못하는 놈들이 대부분이니 중3 끝날 때쯤에 러셀 이나 메가 지분 학원 좋다고 바이럴함.",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10687063
3,5,디시인사이드,러셀,러셀 스담녀,쉬는시간마다 담배피러 옥상올라가면 담배 20초만에 피고가신다..존경스럽다진짜로,https://gall.dcinside.com/mgallery/board/view/?id=russelmg&no=46824
3,5,디시인사이드,대성,근데 왜 메가는 대성보다 화질이 안좋은거지,이거 차이 은근심하던데,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690524
3,5,디시인사이드,대성,실전개념 대성꺼 들으려하는데,누구 추천함?? 제발,https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251748
3,5,디시인사이드,대성,대성 스터디런 이벤트 하는사람 있냐에요?,나 이거 15km 채울거같은데 부가라도 당첨되겠지?,https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294994
3,5,디시인사이드,대성,노대 작년 쉑쉑 영상임 ㅇㅇ,"https://youtube.com/shorts/ls4PyaBF7Sc
급식의 비밀, 이렇게 맛있는 급식이!((feat. 대성학원 본원)
#급식맛집 #재수학원식단 #급식  #재종급식 #강대급식 #대성급식 #학원급식#대성학원 #대성학원본원 #강남대성 #강남대성별관 #강남대성기숙의대관 #강남대성기숙QUETTA #강남대성WEUP#대성학원부산#강대기숙 #강대기숙의대관 #의대관 #강대기숙QUETTA #강남대성퀘타 #quett...
youtube.com
학원에 주방있는거 첨알았노
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251634
3,5,디시인사이드,대성,모자이크 다하니까 걱정 마라,"https://youtube.com/shorts/KndIfjYU_o0
재수학원 급식, 이 정도는 기본이잖아!
#급식맛집 #재수학원식단 #급식  #재종급식 #강대급식 #대성급식 #학원급식#대성학원 #대성학원본원 #강남대성 #강남대성별관 #강남대성기숙의대관 #강남대성기숙QUETTA #강남대성WEUP#대성학원부산#강대기숙 #강대기숙의대관 #의대관 #강대기숙QUETTA #강남대성퀘타 #quett...
youtube.com
물론 썸네일 하관 박제는 쩔수니까 받아들여라
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251628
3,5,디시인사이드,대성,그래도 탐구에 맛들림 ㅋㅋㅋㅋ,음.. 대성 괜히 팔았나?,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689986
3,5,디시인사이드,대성,n수했는데 성적 떨어지는건 왜 그런거임,"대성이나 시대같은 재종 다닌다는 전제하에 현역때랑 비교도 안되게 많이 하지 않아? 그리고 내신이랑 다르게 수업도 완전 수능용 수업만 듣는데
누구 까려는게 아니라 나도 떨어질까 불안해서 그런거임",https://gall.dcinside.com/mgallery/board/view/?id=dshw&no=251601
3,5,디시인사이드,대성,대성마이맥이 메가보다 굿즈는 더 많이만드는듯,특히 유대종,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689697
3,5,디시인사이드,대성,메가패스 샀는데 국어는 누구를 들어야 하지,"수학은 시발점 있어서 걍 기린 들을거 같고 영어는 대성에서 고르려다가 조정식 듣고 카르텔 버프 받으려고 마음 바꿈
사문은 윤성훈 나머지 사탐 하나 아직 못 정함",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689495
3,5,디시인사이드,대성,아 메가패스 끊을까말까 존나 고민되네,"평가원 독서 해설 괜찮은 강의가 대성에 없는데
이원준꺼 기출 해설강의 ㅈㄴ 궁금하네 ㅅㅂ
야뎊 공공재로 독서 기출 문제집 풀린것도 없고 하...",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689428
3,5,디시인사이드,대성,대성캐스트 웃긴점..,"중앙대 문과한테 고난도 문제 대비법을 물어봄ㅋㅋㅋ 아오 시발
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689286
3,5,디시인사이드,대성,과탐은 확실히 대성마이맥 선생님들이 괜찮네,"최상위권들이 듣는 이유가 있는 듯
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689169
3,5,디시인사이드,대성,대성도 책사야 질문됨?,"메가는 책 중고로 사면 질문 못하게하잖아
대성은 어떰?",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601691
3,5,디시인사이드,대성,니들 대성캐스트 본적있지,"근데 거기서 중앙대 한양대 이런애들 인터뷰 나오잖음 걔네한테 고난도 문제 대비법은 왜물어보는거임?
고난도 문제를 못풀었으니까 그런대학 가는거 아니냐ㅋㅋㅋㅋ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601680
3,5,디시인사이드,대성,SKY(시대인재 강남대성 잇올) 합격!!!!,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688951
3,5,디시인사이드,대성,이 삶을 언제까지 지속해야 하냐?,ㅋㅋㅋㅋ 대성도 걍 10만원에 팔아버림 ㅋㅋㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688859
3,5,디시인사이드,대성,님들아 저 대성패스 있는데,"작년에 시발점 다 들었고 지금 미친개념 하고있고 다음에 뉴런이나 스블 들으려고 하는데 뭔가 시발점 들어서 뉴런 궁금하긴 하거든요... 메가 살 필요 없을까요 들으면 현우진쌤만 들을 것 같은데 사탐 약간이랑... 국어 강민철 김동욱 궁금하긴 한데 대성 국어도 괜찮다 느껴서 국어는 메가 안사도 괜찮아요
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294888
3,5,디시인사이드,대성,대성패스 55는 ㅅㅂ 절대 용서못함,"4규 빅포텐 n티켓 하사십 리로직
모두 공공재로 만들거임 ㅇ
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688777
3,5,디시인사이드,대성,대성패스를 사고자 전 @@를 팔고..,"50은 ㅅㅂ 용서못함
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688766
3,5,디시인사이드,대성,대성패스 가격 진짜 왜이럼,"55?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294867
3,5,디시인사이드,대성,대성만 있는데 세지 그냥 ebs 이다은쌤 듣기로 함,"수능개념,수특,마더텅,수완만 하고 뭐 추가로 공부하라 올리는 자료 빼고는 안할거임요",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688568
3,5,디시인사이드,대성,개 씨발 5호선타고 집오는데 무슨 냥대성대설대 다있냐,ㅈ같다,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688377
3,5,디시인사이드,대성,나만 대성끊기냐,"????????왜이럼
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688272
3,5,디시인사이드,대성,국영수 노베인데 인강 쌤 추천좀,"메가는 다 강의가 ㅈㄴ많은데 이거 지금부터해서 다 따라갈 수 있음??
메가보다 대성이 강의 수가 적긴한데 이걸로 해도 되려나
목표는 인서울 4년제임",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294778
3,5,디시인사이드,대성,음악에 내 남은인생 다 갖다바칠 생각이다 ㅋ,"작년 수능 끝나자마자 노트북사고 에이블톤 깔았다 ㅋ
24살 모쏠아다 엠창인생 유일한 낙은 음악뿐 ㅋ
대구 졷같은 자취방에서 학교가는 시간 제외 하루종일 음악에만 전념하는중 ㅋ
5년내로 음악으로 대성해서 졷같은 의좆 때려치우고 성공한 프로듀서로 살아가는게 내 인생 마지막 희망과 꿈 이다 ㅋ",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601161
3,5,디시인사이드,대성,대성 독재학원만들엇네,오,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10686999
3,5,디시인사이드,대성,국어 추천좀,"재수생이고 현역 때 기출은 3개년만 하고 전과목 통틀어서 사설이나 강의 본 적은 없음.(반에 문과 1등친구가 서바 사서 남은 경제정법 준 거 빼곤)
국어 독서는 칸트 1개 틀리고 나머지는 다 맞아서 독서는 필요×
(내신은 물화생, 정시로 돌리고 경제정법이라 배경지식은 충분함)
문제는 문학임(7개박음 ㅅㅂ)
방학에 여행갔다온 거 빼고 매일 기출 정리.
학년도 기준 07~22(오늘19학년도 9월.)
문학. 작품 해설이 부족한 걸 느끼고 기출 2번정도 더 돌리고 싶은데.
추천하는 책이나 강사 있음??
선지 해설은 괜찮은데 작품해설이 없어서...
심찬우 개인적으로 호감이고 공부법 독학할 때 많이 사용해봄
전형태 문학올인원 1주일컷 해봤는데 좋아서 생각중임.
메가o 대성x인데 김승리도 호감이라 굳이 한다면 살 생각있음.
추천 강사나 책 있음???
추가로 이후에
간쓸개,리트 같은 것도 볼 생각인데 사설n제 추천좀
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294747
3,5,디시인사이드,이투스,이투스패스 미리 산 사람들이 씹이득이네.,지금 이투스패스 끊으면 돈 못벎,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690101
3,5,디시인사이드,이투스,이투스 리워드 이벤트 추천,"입시라는 긴 터널의 중간 지점인 고등학교 2학년은 수많은 사람들이 고등학교 생활에서 가장 중요한 시기라고 말하고 또다른 누군가는 포기하고 싶어지는 기간이라고도 많이들 말합니다. 저 역시 고2가 되면서 갑자기 늘어난 학습량과 더 어려워진 난이도 앞에 나에대한 실망과 분노를 가지는 경험을 겪었습니다. 혼자서 문제집을 붙잡고 씨름해 보기도 하고 무작정 집 앞 학원에 다녀보기도 했지만 제대로 공부해본적 없던 저는 앉아있는 힘이 부족하여 꾸준함을 지키는 공부를 잘 하지 못했습니다.
그러던 중 이투스의 리워드 구독권을 접하게 되었습니다. 살면서 처음으로 강의를 들었을때는 멍을 때리거나 딴짓을 하는 등 강의에 제대로 집중하지 못하고 결국 강의를 안보는 일이 많았는데, 이투스와 함께한 지난 시간은 저의 학습 태도뿐만 아니라 꾸준함을 유지하는 마음가짐까지 바꿔놓았습니다.
솔직히 고백하자면, 처음 이투스 리워드 이벤트에 참여하게 된 계기는 매우 현실적이었습니다. 용돈을 안받고 생활하는 저에게 이투스의 리워드 구독권은 아주 매력적이였고, 조금이라도 이득을 보고싶다는 생각에 책상앞에 앉게 되었습니다. 강의를 90분 이상 듣게된다면 삼천원씩 주는 리워드가 일차원적인 목표가 되어, 강의가 듣기 귀찮고 힘들던 날에도 저를 움직이게 만들며 꾸준함의 불씨를 지펴주었습니다.
매일은 아니더라도 꾸준한 강의 시청을 통해 모은 돈을 제 계좌에 받았을때 느껴지는 성취감이 저의 공부의 원동력이 되어 지금 이순간에도 강의를 듣게 만들었습니다. 처음에는 돈이라는 일차원적인 목표가 저를 움직이게 만드는 원동력이였다면, 지금은 리워드라는 결과물보다 매일 아침 플래너를 채우고 이투스 강의를 하나씩 클리어해 나가는 제 모습이 저를 움직이게 만드는 원동력이였고, 저도 모르는 사이에 만들어진 꾸준함과 앉아있는 힘이 저의 자존감마저 향상시켰습니다.
지금 판매되고 있는 구독권은 0원으로 강의를 들을수 있어서 제가 느낀 점과는 다르게 느껴지겠지만, 궁극적으로 나의 꾸준함과 앉아있는 힘을 만들어주고 공부에대한 자신감을 만들어주는 구독권이라고 느껴 강하게 추천드립니다.
이 글은 본인이 직접 구독하여 수강한 강좌의 후기로 이투스 엠버서더에 참여하는 글입니다
#이투스 #이투스리워드 #이투스월구독 #고3 #고2 #고1 #인강추천",https://gall.dcinside.com/mgallery/board/view/?id=etoos&no=271
3,5,디시인사이드,이투스,김동하 현강에서도,"이투스 인강처럼 주간지로 수업함?
몇몇 문항만 풀어주고 나머진 숙제 형식으로?
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=csatlecture&no=294804
3,5,디시인사이드,이투스,국어 동네학원 슨상으로서 쓰는 문학 추천 강사,"당신이 어느정도 기본적인 독해력 및 글 읽기 능력이 전제된다 가정하고서 제시하는 Tip이라 생각하세요
기초적인 문해력이 부족하다면 그것부터 기르는게 급선무임
1. 시대갤이므로 시대강사부터 꼽아보자면 김재훈 손창빈 선생님을 추천합니다
몇몇 붱이들이 “엥? 손창빈은. 비문학 언매 특화 아님?”이라고 의문를 제기할 수 있는데, 손창빈 선생님은 정립적인 문학접근법에 한해선 밑에 제시할 박광일과 함께 누구와도 비할 바 없다 생각합니다
당신이 문제풀이 자체에는 크게 걸림이 없으나 명확한 기준이 내면에서 정리가 되지 않았거나 시간관리가 중구난방인 케이스다 하면 손창빈 추천
그게 아니고 그냥 처음부터 쭉 체화가 필요하다 - 김재훈
김재훈 선생님의 문학은 설명이 필요없을 정도로 자자하니 생략하겠소
2. 인강강사- 강민철 박광일
강민철 독서는 나랑 상당히 결이 안맞던데 문학은 꽤 좋더라고요.. 당신이 ’문학실력‘ 자체를 급선무로 올려야 한다고 가정하면 추천합니다.
강민철이 김재훈 포지션이고 박광일이 손창빈 포지션
박광일<< 이새끼 물건이긴함
이투스 쌀먹패스 들으면서 점마만 들어도 뽕 다 뽑는다 봄",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601284
3,5,디시인사이드,이투스,김동하 이명학,김동하 이투스로 들을 거고 김동하랑 이명학 누굴 더 추천하시나요? 작수 3입니다 고견들 여쭙고 싶어요 진지한 조언 부탁드립니다..,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601082
3,5,디시인사이드,메가,메가스터디 이길 교육 업체가 나오기는 할까 나라 망하기 전에,그냥 뭐 지표 매출 어느로 보건 압도적 1위인데. 초 중 고 수능 편입까지 다 1위인데 이길 곳이 생기기는 하냐?,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690544
3,5,디시인사이드,메가,메가스터디 ㅆ발아,이벤트 당첨되었다고 제세공과금 보내라고해서 보냈는데 한달째 상품 안옴 ㅋㅋㅋㅋ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602080
3,5,디시인사이드,메가,비타민C 메가도스 할만하네,"낮에피로가많이덜해서
잠을안잠
피부가고와짐",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10690086
3,5,디시인사이드,메가,아니 메가스터디 이새끼들 비닐포장은 왜 안해주는거임?,모서리 다 씹창내서 오내 씨발련들,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10689744
3,5,디시인사이드,메가,메가스터디의 유일한 경제 강사 ‘우영호’,"강민철의 대학 홍익대학교 경영학과 학사다.
2008년부터 강의한 베테랑이자 EBSi 출신이다.
사례를 통한 그래프를 그려 직관적인 이해를 시킨다.
한석원처럼 머리가 벗겨질 때까지 강의를 하고싶다고 한다.
매년 모의고사를 1000부씩 찍어내지만
경제가 하도 비인기 사탐이라 안팔려서 파쇄한다고 한다.
- dc official App",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688649
3,5,디시인사이드,메가,오늘 햄이 용기내서 메가커피 알바한테 고백박앗다,"평소 다니는 메가커피 내가 점찍어놓은
알바생 한명있음 ㅎ 별명은 이쁜이 ㅎ
주말에 밥한번 먹자니까 이쁜이
어버버 말도 못하고 부끄러워하네
햄 얼굴이 좀 잘생긴 편이거든..ㅎㅎ",https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688019
3,5,디시인사이드,메가,와 방금 ㅋㅋ 영포티 <~ 메가커피 알바녀한테 고백하네 ㅋㅋ,,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10688013
3,5,디시인사이드,메가,메가커피가서 서바풀어도도ㅗㅣㅁ?,하나시키고 서바풀게,https://gall.dcinside.com/mgallery/board/view/?id=hanmath&no=10687998
3,5,디시인사이드,메가,메가 김기현쌤 <-- 외모 ㅁㅌㅊ임?,ㅇㅇ,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2601362
3,5,디시인사이드,메가,현역 빳삐시절 시대 단과강의 첨들으러갈때,"국바볼라고 유신들으러갈때 와 내가 메가스터디를 버리고 시대인재 어둠의 대치동 수업을 들으러 가는구나 무슨 어마무시한 스킬을 가르치는거야 근데 강민철 현우진 있는 메가가 그래도 1타 아닌가 이런생각하면서 갔더랬죠
국바를 보고 잘생기고 까칠해보이는 홍대걸으면 만날것같은 관상의 노란머리 형님이 omr걷고 답지주고 3원칙인가 주는거 보면서 와 현강은 실력에 얼굴도 보고 뽑나 되게 차가워보이신다 이름이랑 잘어울리시네 이생각으로 긴장하면서 수업들을라다
무슨 아담한 잭블랙이 흐흐헤헤헿ㅎㅎ 하는 소리내면서 단상올라오고 수업시간 내내 개그치더라
수업 열심히 듣고 1받았는데 탐구멸망하고 9기옴",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2600881
3,5,디시인사이드,재종,현우쌤은 사랑이다 ㅋㅋ,"오늘 수업 ㅈㄴ 좋았다
처음이랑 중간에 썰풀때
광대 ㅈㄴ 올라서 웃음이 안멈추더라
재종생활 유일함 낙임
걍 수학 3번 다 들어와주시면 좋겠음",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602312
3,5,디시인사이드,재종,재종 최지욱 vs 강기원 누가 더 좋냐,,https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602257
3,5,디시인사이드,재종,점점 시대도 10년전 강대 테크 타는 듯,"시대 재종 처음 생겼을 때 강대 압살할 수 있었던 건
강대가 본원은 장학금 안줬고 높반 아니면 라인업 별로인데다가 강사가 수업 못 가르쳐도 딴짓하면 개ㅈㄹ하는
공부의 자율성이 떨어지는 반면 시대는 모든 반 라인업이 좋았고 수업 듣기 싫으면 수업 시간에 자습해도 뭐라 안하는 자유로운 분위기 때문이었는데
지금 시대 홍보는 마치 강기원 김현우 들어올 것처럼 하는데 실제로 들어가는 반 거의 없어서 재종 다니면서 단과 추가로 다니는 상황이고, 계속 공부 관련 트러블 생기고 분위기가 묘함.
그나마 지금은 강대 과탐이 너무 별로라 시대가 살아남는데 통과 넘어가면 다시 주도권 바뀔지도 모르겠음",https://gall.dcinside.com/mgallery/board/view/?id=sdijn&no=2602251
